t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end
1789040886.8467,collate,0,1,29686,,,,,,51.553,49.491,,3.0,1.0,,,,,
1789040889.3948,collate,0,1,29686,,,,,,135.498,135.048,,6.0,1.0,,,,,
1789040890.9727,collate,0,1,29686,,,,,,25.657,25.537,,3.0,1.0,,,,,
1789040892.8444,collate,0,1,29686,,,,,,34.149,34.081,,4.0,1.0,,,,,
1789040894.3339,collate,0,1,29686,,,,,,66.94,65.306,,3.0,1.0,,,,,
1789040898.14,collate,0,1,29686,,,,,,45.0,43.418,,7.0,1.0,,,,,
1789040900.3112,collate,0,1,29686,,,,,,26.654,25.245,,4.0,1.0,,,,,
1789040902.5336,collate,0,1,29686,,,,,,37.6,37.47,,5.0,1.0,,,,,
1789040904.3273,collate,0,1,29686,,,,,,38.652,38.535,,3.0,1.0,,,,,
1789040907.994,collate,0,1,29686,,,,,,36.301,36.242,,4.0,1.0,,,,,
1789040910.6415,collate,0,1,29686,,,,,,25.595,25.497,,5.0,1.0,,,,,
1789040913.6452,collate,0,1,29686,,,,,,42.097,41.948,,6.0,1.0,,,,,
1789040915.7976,collate,0,1,29686,,,,,,29.661,29.533,,5.0,1.0,,,,,
1789040918.9851,collate,0,1,29686,,,,,,49.931,49.699,,7.0,1.0,,,,,
1789040920.8665,collate,0,1,29686,,,,,,28.155,28.049,,4.0,1.0,,,,,
1789040922.8324,collate,0,1,29686,,,,,,23.536,23.498,,5.0,1.0,,,,,
1789040924.6774,collate,0,1,29686,,,,,,45.116,45.02,,5.0,1.0,,,,,
1789040927.3489,collate,0,1,29686,,,,,,29.242,29.182,,3.0,1.0,,,,,
1789040930.3024,collate,0,1,29686,,,,,,44.563,44.484,,5.0,1.0,,,,,
1789040932.4414,collate,0,1,29686,,,,,,42.766,42.587,,4.0,1.0,,,,,
1789040935.0397,collate,0,1,29686,,,,,,30.227,30.117,,6.0,1.0,,,,,
1789040937.5876,collate,0,1,29686,,,,,,135.142,134.885,,5.0,1.0,,,,,
1789040939.6815,collate,0,1,29686,,,,,,19.074,18.332,,5.0,1.0,,,,,
1789040941.5182,collate,0,1,29686,,,,,,33.53,33.426,,2.0,1.0,,,,,
1789040945.7976,collate,0,1,29686,,,,,,45.776,45.653,,7.0,1.0,,,,,
1789040947.3035,collate,0,1,29686,,,,,,31.057,31.001,,3.0,1.0,,,,,
1789040950.6088,collate,0,1,29686,,,,,,26.765,26.655,,6.0,1.0,,,,,
1789040952.7423,collate,0,1,29686,,,,,,56.128,54.823,,5.0,1.0,,,,,
1789040954.6867,collate,0,1,29686,,,,,,45.936,45.804,,4.0,1.0,,,,,
1789040957.6379,collate,0,1,29686,,,,,,54.93,54.798,,6.0,1.0,,,,,
1789040959.71,collate,0,1,29686,,,,,,27.5,27.382,,3.0,1.0,,,,,
1789040962.1665,collate,0,1,29686,,,,,,35.77,34.11,,4.0,1.0,,,,,
1789040964.7599,collate,0,1,29686,,,,,,53.658,53.486,,5.0,1.0,,,,,
1789040966.8544,collate,0,1,29686,,,,,,28.863,28.783,,3.0,1.0,,,,,
1789040969.2272,collate,0,1,29686,,,,,,131.725,131.293,,4.0,1.0,,,,,
1789040971.3696,collate,0,1,29686,,,,,,42.414,40.88,,5.0,1.0,,,,,
1789040974.0514,collate,0,1,29686,,,,,,26.113,26.073,,6.0,1.0,,,,,
1789040976.2149,collate,0,1,29686,,,,,,45.06,44.97,,5.0,1.0,,,,,
1789040978.5958,collate,0,1,29686,,,,,,59.379,57.641,,5.0,1.0,,,,,
1789040981.7043,collate,0,1,29686,,,,,,35.383,33.519,,3.0,1.0,,,,,
1789040983.8645,collate,0,1,29686,,,,,,33.353,33.27,,3.0,1.0,,,,,
1789040986.3793,collate,0,1,29686,,,,,,39.353,38.798,,4.0,1.0,,,,,
1789040989.0704,collate,0,1,29686,,,,,,51.804,51.679,,3.0,1.0,,,,,
1789040991.223,collate,0,1,29686,,,,,,46.288,45.823,,4.0,1.0,,,,,
1789040994.1202,collate,0,1,29686,,,,,,23.32,23.232,,5.0,1.0,,,,,
1789040995.6195,collate,0,1,29686,,,,,,30.38,30.317,,2.0,1.0,,,,,
1789040997.3221,collate,0,1,29686,,,,,,33.743,33.68,,2.0,1.0,,,,,
1789041000.4511,collate,0,1,29686,,,,,,70.6,70.474,,5.0,1.0,,,,,
1789041004.6086,collate,0,1,29686,,,,,,25.227,25.145,,6.0,1.0,,,,,
1789041006.504,collate,0,1,29686,,,,,,37.26,37.105,,4.0,1.0,,,,,
1789041008.337,collate,0,1,29686,,,,,,17.887,17.822,,4.0,1.0,,,,,
1789041009.778,collate,0,1,29686,,,,,,29.256,29.196,,2.0,1.0,,,,,
1789041012.0045,collate,0,1,29686,,,,,,38.554,38.502,,4.0,1.0,,,,,
1789041014.9432,collate,0,1,29686,,,,,,19.01,18.98,,7.0,1.0,,,,,
1789041017.3391,collate,0,1,29686,,,,,,45.147,45.073,,6.0,1.0,,,,,
1789041019.4709,collate,0,1,29686,,,,,,42.702,42.635,,5.0,1.0,,,,,
1789041022.0356,collate,0,1,29686,,,,,,22.74,22.712,,6.0,1.0,,,,,
1789041023.259,collate,0,1,29686,,,,,,45.792,45.747,,2.0,1.0,,,,,
1789041026.5696,collate,0,1,29686,,,,,,23.496,23.446,,3.0,1.0,,,,,
1789041030.3973,collate,0,1,29686,,,,,,46.436,46.343,,6.0,1.0,,,,,
1789041032.2642,collate,0,1,29686,,,,,,39.873,37.972,,3.0,1.0,,,,,
1789041035.0417,collate,0,1,29686,,,,,,28.773,27.489,,7.0,1.0,,,,,
1789041038.0737,collate,0,1,29686,,,,,,44.71,44.639,,5.0,1.0,,,,,
1789041041.2406,collate,0,1,29686,,,,,,36.684,36.525,,6.0,1.0,,,,,
1789041043.2879,collate,0,1,29686,,,,,,43.075,43.005,,5.0,1.0,,,,,
1789041044.902,collate,0,1,29686,,,,,,33.92,33.851,,3.0,1.0,,,,,
1789041048.2279,collate,0,1,29686,,,,,,22.777,21.659,,4.0,1.0,,,,,
1789041051.2192,collate,0,1,29686,,,,,,43.807,43.656,,6.0,1.0,,,,,
1789041053.4647,collate,0,1,29686,,,,,,37.521,37.449,,3.0,1.0,,,,,
1789041054.9143,collate,0,1,29686,,,,,,29.073,29.018,,3.0,1.0,,,,,
1789041059.2058,collate,0,1,29686,,,,,,45.989,45.849,,6.0,1.0,,,,,
1789041061.4765,collate,0,1,29686,,,,,,23.267,23.162,,4.0,1.0,,,,,
1789041063.1653,collate,0,1,29686,,,,,,37.352,37.263,,3.0,1.0,,,,,
1789041065.4739,collate,0,1,29686,,,,,,46.966,46.868,,6.0,1.0,,,,,
1789041067.7902,collate,0,1,29686,,,,,,31.356,31.296,,3.0,1.0,,,,,
1789041069.5231,collate,0,1,29686,,,,,,34.466,33.807,,3.0,1.0,,,,,
1789041072.1744,collate,0,1,29686,,,,,,35.531,35.479,,4.0,1.0,,,,,
1789041074.3017,collate,0,1,29686,,,,,,31.184,31.087,,5.0,1.0,,,,,
1789041076.2046,collate,0,1,29686,,,,,,21.311,21.245,,4.0,1.0,,,,,
1789041079.123,collate,0,1,29686,,,,,,50.065,49.97,,6.0,1.0,,,,,
1789041081.8207,collate,0,1,29686,,,,,,36.186,36.076,,7.0,1.0,,,,,
1789041083.2964,collate,0,1,29686,,,,,,34.251,34.13,,2.0,1.0,,,,,
1789041091.4764,collate,0,1,30322,,,,,,69.481,69.151,,5.0,1.0,,,,,
1789041093.5218,collate,0,1,30322,,,,,,46.547,46.43,,5.0,1.0,,,,,
1789041095.6017,collate,0,1,30322,,,,,,59.851,59.625,,5.0,1.0,,,,,
1789041097.8123,collate,0,1,30322,,,,,,33.202,33.142,,7.0,1.0,,,,,
1789041100.0919,collate,0,1,30322,,,,,,23.952,23.886,,7.0,1.0,,,,,
1789041102.7091,collate,0,1,30322,,,,,,35.354,35.287,,7.0,1.0,,,,,
1789041103.9833,collate,0,1,30322,,,,,,22.47,22.386,,3.0,1.0,,,,,
1789041105.3089,collate,0,1,30322,,,,,,26.718,26.654,,3.0,1.0,,,,,
1789041107.6976,collate,0,1,30322,,,,,,52.489,52.385,,6.0,1.0,,,,,
1789041109.3922,collate,0,1,30322,,,,,,24.665,24.589,,4.0,1.0,,,,,
1789041110.6919,collate,0,1,30322,,,,,,20.709,20.657,,4.0,1.0,,,,,
1789041113.1427,collate,0,1,30322,,,,,,50.383,50.25,,6.0,1.0,,,,,
1789041114.8799,collate,0,1,30322,,,,,,35.519,35.413,,4.0,1.0,,,,,
1789041117.3297,collate,0,1,30322,,,,,,33.573,33.508,,6.0,1.0,,,,,
1789041119.1711,collate,0,1,30322,,,,,,24.865,24.799,,5.0,1.0,,,,,
1789041120.7961,collate,0,1,30322,,,,,,27.211,27.161,,4.0,1.0,,,,,
1789041122.3647,collate,0,1,30322,,,,,,24.515,24.483,,4.0,1.0,,,,,
1789041124.1863,collate,0,1,30322,,,,,,23.807,23.741,,5.0,1.0,,,,,
1789041126.1934,collate,0,1,30322,,,,,,43.762,43.404,,5.0,1.0,,,,,
1789041128.259,collate,0,1,30322,,,,,,37.147,37.058,,5.0,1.0,,,,,
1789041130.4368,collate,0,1,30322,,,,,,33.844,33.752,,5.0,1.0,,,,,
1789041132.5668,collate,0,1,30322,,,,,,21.257,21.223,,5.0,1.0,,,,,
1789041135.1386,collate,0,1,30322,,,,,,24.741,24.669,,4.0,1.0,,,,,
1789041136.6875,collate,0,1,30322,,,,,,27.406,27.354,,4.0,1.0,,,,,
1789041139.2691,collate,0,1,30322,,,,,,24.342,24.269,,5.0,1.0,,,,,
1789041141.3598,collate,0,1,30322,,,,,,56.761,56.593,,3.0,1.0,,,,,
1789041143.5445,collate,0,1,30322,,,,,,35.538,35.483,,4.0,1.0,,,,,
1789041145.9036,collate,0,1,30322,,,,,,33.38,33.255,,4.0,1.0,,,,,
1789041148.0427,collate,0,1,30322,,,,,,27.976,27.911,,4.0,1.0,,,,,
1789041150.8834,collate,0,1,30322,,,,,,25.998,25.829,,7.0,1.0,,,,,
1789041152.6396,collate,0,1,30322,,,,,,23.112,23.067,,4.0,1.0,,,,,
1789041154.8202,collate,0,1,30322,,,,,,47.458,47.346,,5.0,1.0,,,,,
1789041157.0783,collate,0,1,30322,,,,,,32.651,32.502,,5.0,1.0,,,,,
1789041159.7407,collate,0,1,30322,,,,,,22.527,22.478,,6.0,1.0,,,,,
1789041160.7972,collate,0,1,30322,,,,,,36.156,36.007,,3.0,1.0,,,,,
1789041163.376,collate,0,1,30322,,,,,,28.851,28.811,,5.0,1.0,,,,,
1789041165.2154,collate,0,1,30322,,,,,,27.688,27.607,,4.0,1.0,,,,,
1789041168.0263,collate,0,1,30322,,,,,,45.67,45.587,,6.0,1.0,,,,,
1789041169.9004,collate,0,1,30322,,,,,,34.602,34.528,,5.0,1.0,,,,,
1789041171.7786,collate,0,1,30322,,,,,,33.311,33.204,,4.0,1.0,,,,,
1789041174.3191,collate,0,1,30322,,,,,,28.136,28.031,,4.0,1.0,,,,,
1789041178.1398,collate,0,1,30322,,,,,,24.409,24.253,,6.0,1.0,,,,,
1789041180.4646,collate,0,1,30322,,,,,,23.016,22.951,,7.0,1.0,,,,,
1789041182.4574,collate,0,1,30322,,,,,,34.458,34.391,,5.0,1.0,,,,,
1789041185.1221,collate,0,1,30322,,,,,,33.611,33.471,,7.0,1.0,,,,,
1789041186.3743,collate,0,1,30322,,,,,,22.143,22.098,,3.0,1.0,,,,,
1789041187.4827,collate,0,1,30322,,,,,,33.468,33.415,,3.0,1.0,,,,,
1789041189.4938,collate,0,1,30322,,,,,,23.68,23.603,,3.0,1.0,,,,,
1789041191.9892,collate,0,1,30322,,,,,,23.462,23.407,,4.0,1.0,,,,,
1789041193.9853,collate,0,1,30322,,,,,,24.103,24.022,,3.0,1.0,,,,,
1789041196.2256,collate,0,1,30322,,,,,,46.477,46.319,,6.0,1.0,,,,,
1789041199.08,collate,0,1,30322,,,,,,36.224,36.08,,7.0,1.0,,,,,
1789041201.2835,collate,0,1,30322,,,,,,43.233,43.054,,6.0,1.0,,,,,
1789041202.8875,collate,0,1,30322,,,,,,58.235,58.098,,4.0,1.0,,,,,
1789041204.2787,collate,0,1,30322,,,,,,23.799,23.683,,3.0,1.0,,,,,
1789041208.864,collate,0,1,30322,,,,,,30.765,30.696,,6.0,1.0,,,,,
1789041211.3265,collate,0,1,30322,,,,,,51.139,50.984,,6.0,1.0,,,,,
1789041213.0632,collate,0,1,30322,,,,,,35.312,35.249,,4.0,1.0,,,,,
1789041215.0652,collate,0,1,30322,,,,,,22.826,22.725,,6.0,1.0,,,,,
1789041216.304,collate,0,1,30322,,,,,,23.488,23.411,,3.0,1.0,,,,,
1789041218.3664,collate,0,1,30322,,,,,,32.109,32.019,,3.0,1.0,,,,,
1789041220.8349,collate,0,1,30322,,,,,,27.311,27.211,,6.0,1.0,,,,,
1789041222.5734,collate,0,1,30322,,,,,,37.357,37.276,,4.0,1.0,,,,,
1789041224.6099,collate,0,1,30322,,,,,,32.005,31.942,,5.0,1.0,,,,,
1789041226.899,collate,0,1,30322,,,,,,102.247,101.953,,6.0,1.0,,,,,
1789041229.4694,collate,0,1,30322,,,,,,38.719,38.59,,4.0,1.0,,,,,
1789041230.6947,collate,0,1,30322,,,,,,25.489,25.432,,3.0,1.0,,,,,
1789041233.0354,collate,0,1,30322,,,,,,24.269,24.236,,4.0,1.0,,,,,
1789041234.9393,collate,0,1,30322,,,,,,51.601,51.504,,3.0,1.0,,,,,
1789041238.4939,collate,0,1,30322,,,,,,33.877,33.735,,6.0,1.0,,,,,
1789041240.1987,collate,0,1,30322,,,,,,37.319,37.261,,4.0,1.0,,,,,
1789041241.8557,collate,0,1,30322,,,,,,23.853,23.766,,4.0,1.0,,,,,
1789041243.501,collate,0,1,30322,,,,,,25.775,25.68,,4.0,1.0,,,,,
1789041246.2693,collate,0,1,30322,,,,,,28.397,28.323,,7.0,1.0,,,,,
1789041247.8699,collate,0,1,30322,,,,,,169.76,169.323,,4.0,1.0,,,,,
1789041250.6733,collate,0,1,30322,,,,,,49.141,48.325,,8.0,1.0,,,,,
1789041252.8673,collate,0,1,30322,,,,,,118.606,118.165,,6.0,1.0,,,,,
1789041255.2468,collate,0,1,30322,,,,,,27.774,27.671,,6.0,1.0,,,,,
1789041257.2181,collate,0,1,30322,,,,,,25.144,25.082,,5.0,1.0,,,,,
1789041258.7044,collate,0,1,30322,,,,,,47.603,47.515,,4.0,1.0,,,,,
1789041260.6244,collate,0,1,30322,,,,,,22.831,22.758,,4.0,1.0,,,,,
1789041262.847,collate,0,1,30322,,,,,,26.653,26.612,,4.0,1.0,,,,,
1789041264.8067,collate,0,1,30322,,,,,,45.511,45.425,,4.0,1.0,,,,,
1789041267.0993,collate,0,1,30322,,,,,,32.363,32.253,,4.0,1.0,,,,,
1789041269.4452,collate,0,1,30322,,,,,,26.417,26.341,,5.0,1.0,,,,,
1789041271.671,collate,0,1,30322,,,,,,26.224,26.131,,6.0,1.0,,,,,
1789041273.6799,collate,0,1,30322,,,,,,101.553,101.284,,5.0,1.0,,,,,
1789041275.5765,collate,0,1,30322,,,,,,53.254,53.032,,4.0,1.0,,,,,
1789041277.5824,collate,0,1,30322,,,,,,32.228,32.156,,5.0,1.0,,,,,
1789041279.8767,collate,0,1,30322,,,,,,24.588,24.544,,6.0,1.0,,,,,
1789041281.7668,collate,0,1,30322,,,,,,29.143,29.037,,5.0,1.0,,,,,
1789041283.9712,collate,0,1,30322,,,,,,27.033,26.947,,4.0,1.0,,,,,
1789041286.5677,collate,0,1,30322,,,,,,54.829,54.636,,3.0,1.0,,,,,
1789041289.01,collate,0,1,30322,,,,,,71.226,70.986,,5.0,1.0,,,,,
1789041290.4421,collate,0,1,30322,,,,,,48.552,48.392,,4.0,1.0,,,,,
1789041293.0209,collate,0,1,30322,,,,,,34.181,34.138,,5.0,1.0,,,,,
1789041295.5931,collate,0,1,30322,,,,,,28.473,28.312,,5.0,1.0,,,,,
1789041297.9897,collate,0,1,30322,,,,,,24.562,24.513,,4.0,1.0,,,,,
1789041300.2218,collate,0,1,30322,,,,,,33.378,33.308,,4.0,1.0,,,,,
1789041301.7969,collate,0,1,30322,,,,,,22.603,22.516,,3.0,1.0,,,,,
1789041304.6496,collate,0,1,30322,,,,,,46.167,46.023,,6.0,1.0,,,,,
1789041306.0765,collate,0,1,30322,,,,,,31.734,31.682,,3.0,1.0,,,,,
1789041308.2843,collate,0,1,30322,,,,,,35.593,35.379,,5.0,1.0,,,,,
1789041310.5365,collate,0,1,30322,,,,,,35.944,35.607,,4.0,1.0,,,,,
1789041312.055,collate,0,1,30322,,,,,,26.687,26.595,,3.0,1.0,,,,,
1789041313.9722,collate,0,1,30322,,,,,,23.456,23.385,,4.0,1.0,,,,,
1789041316.3463,collate,0,1,30322,,,,,,46.642,46.514,,6.0,1.0,,,,,
1789041318.3229,collate,0,1,30322,,,,,,47.61,47.499,,4.0,1.0,,,,,
1789041320.6519,collate,0,1,30322,,,,,,20.085,20.022,,3.0,1.0,,,,,
1789041322.3503,collate,0,1,30322,,,,,,26.747,26.66,,2.0,1.0,,,,,
1789041325.08,collate,0,1,30322,,,,,,27.177,27.113,,4.0,1.0,,,,,
1789041327.0598,collate,0,1,30322,,,,,,27.882,27.824,,5.0,1.0,,,,,
1789041329.1096,collate,0,1,30322,,,,,,21.68,21.575,,4.0,1.0,,,,,
1789041331.2916,collate,0,1,30322,,,,,,36.439,36.342,,4.0,1.0,,,,,
1789041333.1695,collate,0,1,30322,,,,,,46.277,46.152,,3.0,1.0,,,,,
1789041090.7078,collate,0,0,30305,,,,,,72.096,71.914,,4.0,1.0,,,,,
1789041092.5593,collate,0,0,30305,,,,,,46.147,46.057,,5.0,1.0,,,,,
1789041094.0965,collate,0,0,30305,,,,,,162.729,162.167,,3.0,1.0,,,,,
1789041096.8396,collate,0,0,30305,,,,,,33.193,33.092,,8.0,1.0,,,,,
1789041099.1108,collate,0,0,30305,,,,,,124.228,123.94,,6.0,1.0,,,,,
1789041100.8595,collate,0,0,30305,,,,,,30.899,30.807,,5.0,1.0,,,,,
1789041102.7728,collate,0,0,30305,,,,,,27.56,27.485,,5.0,1.0,,,,,
1789041104.7493,collate,0,0,30305,,,,,,23.475,23.43,,4.0,1.0,,,,,
1789041106.4662,collate,0,0,30305,,,,,,27.633,27.498,,4.0,1.0,,,,,
1789041107.8825,collate,0,0,30305,,,,,,141.972,141.584,,3.0,1.0,,,,,
1789041109.0343,collate,0,0,30305,,,,,,44.556,44.475,,3.0,1.0,,,,,
1789041111.0493,collate,0,0,30305,,,,,,33.059,32.959,,6.0,1.0,,,,,
1789041112.7568,collate,0,0,30305,,,,,,22.578,22.535,,4.0,1.0,,,,,
1789041114.8875,collate,0,0,30305,,,,,,28.137,28.081,,6.0,1.0,,,,,
1789041117.2598,collate,0,0,30305,,,,,,47.956,46.304,,6.0,1.0,,,,,
1789041119.369,collate,0,0,30305,,,,,,50.403,50.267,,5.0,1.0,,,,,
1789041121.094,collate,0,0,30305,,,,,,315.874,314.975,,3.0,1.0,,,,,
1789041122.8567,collate,0,0,30305,,,,,,39.339,39.252,,4.0,1.0,,,,,
1789041125.0446,collate,0,0,30305,,,,,,42.331,42.234,,6.0,1.0,,,,,
1789041126.1929,collate,0,0,30305,,,,,,34.918,34.735,,2.0,1.0,,,,,
1789041128.409,collate,0,0,30305,,,,,,39.239,39.149,,4.0,1.0,,,,,
1789041130.7719,collate,0,0,30305,,,,,,53.59,53.419,,6.0,1.0,,,,,
1789041132.13,collate,0,0,30305,,,,,,143.492,143.183,,2.0,1.0,,,,,
1789041134.0772,collate,0,0,30305,,,,,,29.764,29.693,,2.0,1.0,,,,,
1789041136.666,collate,0,0,30305,,,,,,118.271,117.97,,4.0,1.0,,,,,
1789041138.511,collate,0,0,30305,,,,,,20.755,20.73,,2.0,1.0,,,,,
1789041141.3249,collate,0,0,30305,,,,,,31.143,31.052,,3.0,1.0,,,,,
1789041143.207,collate,0,0,30305,,,,,,24.062,23.975,,4.0,1.0,,,,,
1789041145.3053,collate,0,0,30305,,,,,,47.722,47.632,,3.0,1.0,,,,,
1789041147.8452,collate,0,0,30305,,,,,,44.506,44.425,,4.0,1.0,,,,,
1789041150.5233,collate,0,0,30305,,,,,,35.089,34.994,,6.0,1.0,,,,,
1789041152.0448,collate,0,0,30305,,,,,,31.326,31.262,,4.0,1.0,,,,,
1789041153.6153,collate,0,0,30305,,,,,,35.437,35.313,,4.0,1.0,,,,,
1789041155.3205,collate,0,0,30305,,,,,,25.062,24.987,,4.0,1.0,,,,,
1789041157.1662,collate,0,0,30305,,,,,,24.967,24.901,,3.0,1.0,,,,,
1789041160.5265,collate,0,0,30305,,,,,,43.451,43.338,,3.0,1.0,,,,,
1789041163.3833,collate,0,0,30305,,,,,,37.314,37.252,,7.0,1.0,,,,,
1789041165.2357,collate,0,0,30305,,,,,,37.862,37.771,,5.0,1.0,,,,,
1789041167.4155,collate,0,0,30305,,,,,,21.154,21.091,,5.0,1.0,,,,,
1789041169.599,collate,0,0,30305,,,,,,61.565,61.456,,4.0,1.0,,,,,
1789041173.0454,collate,0,0,30305,,,,,,25.263,25.23,,4.0,1.0,,,,,
1789041175.142,collate,0,0,30305,,,,,,20.075,20.041,,3.0,1.0,,,,,
1789041177.4597,collate,0,0,30305,,,,,,44.654,44.536,,6.0,1.0,,,,,
1789041178.6216,collate,0,0,30305,,,,,,35.235,35.159,,3.0,1.0,,,,,
1789041182.0796,collate,0,0,30305,,,,,,33.065,32.913,,5.0,1.0,,,,,
1789041184.7787,collate,0,0,30305,,,,,,28.445,28.369,,7.0,1.0,,,,,
1789041186.3738,collate,0,0,30305,,,,,,24.921,24.868,,4.0,1.0,,,,,
1789041188.1557,collate,0,0,30305,,,,,,21.812,21.763,,5.0,1.0,,,,,
1789041190.3643,collate,0,0,30305,,,,,,36.372,36.256,,6.0,1.0,,,,,
1789041192.6203,collate,0,0,30305,,,,,,31.216,31.15,,6.0,1.0,,,,,
1789041194.3149,collate,0,0,30305,,,,,,43.675,43.578,,4.0,1.0,,,,,
1789041197.0534,collate,0,0,30305,,,,,,31.773,31.719,,7.0,1.0,,,,,
1789041198.7232,collate,0,0,30305,,,,,,26.215,26.163,,4.0,1.0,,,,,
1789041201.9607,collate,0,0,30305,,,,,,22.479,22.421,,7.0,1.0,,,,,
1789041202.9307,collate,0,0,30305,,,,,,30.054,29.937,,2.0,1.0,,,,,
1789041206.5834,collate,0,0,30305,,,,,,34.783,34.688,,7.0,1.0,,,,,
1789041208.0415,collate,0,0,30305,,,,,,33.278,33.199,,3.0,1.0,,,,,
1789041210.5616,collate,0,0,30305,,,,,,37.608,37.443,,4.0,1.0,,,,,
1789041212.4863,collate,0,0,30305,,,,,,36.557,36.458,,4.0,1.0,,,,,
1789041214.3779,collate,0,0,30305,,,,,,22.635,22.565,,5.0,1.0,,,,,
1789041216.7901,collate,0,0,30305,,,,,,34.824,34.721,,7.0,1.0,,,,,
1789041218.5953,collate,0,0,30305,,,,,,34.159,34.06,,6.0,1.0,,,,,
1789041220.8446,collate,0,0,30305,,,,,,40.844,40.645,,6.0,1.0,,,,,
1789041223.1415,collate,0,0,30305,,,,,,22.133,22.049,,6.0,1.0,,,,,
1789041225.3018,collate,0,0,30305,,,,,,27.683,27.626,,4.0,1.0,,,,,
1789041227.3654,collate,0,0,30305,,,,,,23.036,22.996,,4.0,1.0,,,,,
1789041228.7672,collate,0,0,30305,,,,,,21.451,21.422,,3.0,1.0,,,,,
1789041232.5633,collate,0,0,30305,,,,,,82.216,82.102,,5.0,1.0,,,,,
1789041234.0965,collate,0,0,30305,,,,,,61.158,61.033,,2.0,1.0,,,,,
1789041237.415,collate,0,0,30305,,,,,,69.551,69.114,,7.0,1.0,,,,,
1789041239.3522,collate,0,0,30305,,,,,,29.251,29.145,,5.0,1.0,,,,,
1789041240.8054,collate,0,0,30305,,,,,,39.81,39.731,,3.0,1.0,,,,,
1789041242.5911,collate,0,0,30305,,,,,,24.919,24.849,,4.0,1.0,,,,,
1789041244.9602,collate,0,0,30305,,,,,,38.733,38.494,,6.0,1.0,,,,,
1789041246.9385,collate,0,0,30305,,,,,,34.557,34.462,,4.0,1.0,,,,,
1789041250.0756,collate,0,0,30305,,,,,,38.515,38.447,,7.0,1.0,,,,,
1789041252.1423,collate,0,0,30305,,,,,,24.674,24.629,,6.0,1.0,,,,,
1789041254.573,collate,0,0,30305,,,,,,36.06,35.979,,7.0,1.0,,,,,
1789041256.0791,collate,0,0,30305,,,,,,25.616,25.526,,4.0,1.0,,,,,
1789041257.9332,collate,0,0,30305,,,,,,23.704,23.633,,5.0,1.0,,,,,
1789041260.7099,collate,0,0,30305,,,,,,45.353,45.224,,6.0,1.0,,,,,
1789041263.1511,collate,0,0,30305,,,,,,41.912,41.828,,5.0,1.0,,,,,
1789041265.0494,collate,0,0,30305,,,,,,22.629,22.576,,5.0,1.0,,,,,
1789041266.8259,collate,0,0,30305,,,,,,32.014,31.903,,3.0,1.0,,,,,
1789041269.9586,collate,0,0,30305,,,,,,30.639,30.445,,5.0,1.0,,,,,
1789041272.6732,collate,0,0,30305,,,,,,22.916,22.878,,7.0,1.0,,,,,
1789041275.225,collate,0,0,30305,,,,,,63.286,63.146,,7.0,1.0,,,,,
1789041277.2105,collate,0,0,30305,,,,,,32.778,32.73,,6.0,1.0,,,,,
1789041278.4534,collate,0,0,30305,,,,,,34.344,34.281,,3.0,1.0,,,,,
1789041279.8851,collate,0,0,30305,,,,,,34.61,34.565,,3.0,1.0,,,,,
1789041283.0025,collate,0,0,30305,,,,,,28.117,28.057,,6.0,1.0,,,,,
1789041284.7202,collate,0,0,30305,,,,,,24.197,24.159,,5.0,1.0,,,,,
1789041287.4508,collate,0,0,30305,,,,,,24.438,24.369,,6.0,1.0,,,,,
1789041289.654,collate,0,0,30305,,,,,,33.597,33.539,,5.0,1.0,,,,,
1789041291.9752,collate,0,0,30305,,,,,,33.41,33.362,,4.0,1.0,,,,,
1789041293.9265,collate,0,0,30305,,,,,,23.536,23.446,,5.0,1.0,,,,,
1789041295.6917,collate,0,0,30305,,,,,,28.649,28.526,,5.0,1.0,,,,,
1789041297.9913,collate,0,0,30305,,,,,,23.94,23.883,,3.0,1.0,,,,,
1789041300.4529,collate,0,0,30305,,,,,,34.918,34.846,,5.0,1.0,,,,,
1789041303.2485,collate,0,0,30305,,,,,,48.865,48.698,,6.0,1.0,,,,,
1789041305.2221,collate,0,0,30305,,,,,,37.583,37.468,,5.0,1.0,,,,,
1789041306.4415,collate,0,0,30305,,,,,,44.774,44.673,,3.0,1.0,,,,,
1789041309.0456,collate,0,0,30305,,,,,,29.383,29.282,,4.0,1.0,,,,,
1789041311.4181,collate,0,0,30305,,,,,,25.672,25.626,,6.0,1.0,,,,,
1789041313.4205,collate,0,0,30305,,,,,,21.406,21.356,,3.0,1.0,,,,,
1789041315.9386,collate,0,0,30305,,,,,,44.304,43.863,,5.0,1.0,,,,,
1789041318.1404,collate,0,0,30305,,,,,,34.132,34.06,,6.0,1.0,,,,,
1789041319.787,collate,0,0,30305,,,,,,32.942,32.828,,3.0,1.0,,,,,
1789041322.3289,collate,0,0,30305,,,,,,31.708,31.61,,5.0,1.0,,,,,
1789041324.3053,collate,0,0,30305,,,,,,34.562,34.437,,6.0,1.0,,,,,
1789041326.4648,collate,0,0,30305,,,,,,22.903,22.85,,7.0,1.0,,,,,
1789041327.9865,collate,0,0,30305,,,,,,50.996,50.899,,4.0,1.0,,,,,
1789041329.5684,collate,0,0,30305,,,,,,35.454,33.669,,3.0,1.0,,,,,
