spread_by_ordinal_ms,spread_end_by_ordinal_ms,gs_mismatch
1780.6279999931576,1780.7770000072196,False
8.21400000131689,8.272999999462627,False
1507.3580000025686,1507.4860000022454,False
7.140999994589947,7.157000000006519,False
2413.323999993736,2413.4290000074543,False
91.06599999358878,91.09299999545328,False
1796.4070000016363,1796.5269999986049,False
13.97299999371171,14.162999999825843,False
1829.7009999951115,1829.79499999783,False
8.28800001181662,8.289999997941777,False
1507.3340000089956,1507.430999990902,False
40.464999998221174,40.4290000005858,False
1566.2009999941802,1566.305000000284,False
32.54699999524746,32.56099999998696,False
2055.331000010483,2055.449999999837,False
7.341999997152016,7.347000006120652,False
2595.1309999945806,2595.2589999942575,False
6.5630000026430935,6.5630000026430935,False
1464.0800000051968,1464.1979999869363,False
5.417000007582828,5.418999993707985,False
1984.3589999945834,1984.4279999961145,False
4.318999999668449,4.318999999668449,False
2214.4939999998314,2214.6019999927375,False
95.26099999493454,95.26800000458024,False
1931.8119999952614,1931.9200000027195,False
65.45900000492111,65.54700000560842,False
2065.4000000067754,2065.4820000054315,False
7.560999991255812,7.574000002932735,False
1852.1659999969415,1852.270999996108,False
28.314999988651834,28.318999990005977,False
2007.410999998683,2007.500000006985,False
12.333000006037764,12.338999993517064,False
1908.9729999977862,1909.0799999976298,False
9.038000003783964,9.055999995325692,False
2790.775000001304,2790.886999995564,False
56.56099999032449,56.59699998795986,False
1868.625000002794,1868.7020000070333,False
1.0400000028312206,1.0279999987687916,False
1781.7470000009052,1781.845000004978,False
5.757999999332242,5.774999997811392,False
2215.2899999928195,2215.3939999989234,False
33.23600000294391,33.228000000235625,False
1936.4980000100331,1936.6099999897415,False
8.497999995597638,8.499000003212132,False
2050.1360000052955,2050.2220000053057,False
6.377999990945682,39.93399998580571,False
2127.801999988151,2127.9150000045775,False
39.27099998691119,39.271999994525686,False
2498.3899999933783,2498.4870000043884,False
7.281999991391785,7.27099999494385,False
2481.847999995807,2481.9469999929424,False
6.737999996403232,6.7420000123092905,False
2395.470999996178,2395.5600000044797,False
148.13400000275578,148.1179999973392,False
1719.3689999985509,1719.4750000053318,False
5.332000000635162,5.344999997760169,False
1815.0129999994533,1815.141000013682,False
0.7650000043213367,0.6250000005820766,False
2224.7150000039255,2224.8149999941234,False
61.37199999648146,61.37299998954404,False
1910.8739999937825,1910.994000005303,False
17.91199999570381,17.909999995026737,False
1848.1549999996787,1848.2340000045951,False
4.34700000914745,4.3500000028871,False
2277.57500000007,2277.701999992132,False
48.19899999711197,48.21200000878889,False
1473.639000003459,1473.7390000082087,False
6.634999997913837,6.638000006205402,False
2338.1289999961155,2338.2200000050943,False
6.640999999945052,6.651999996392988,False
1880.5739999952493,1880.6770000082906,False
86.32799999031704,86.33700000063982,False
1142.1340000088094,1142.2440000023926,False
8.675000004586764,8.682999992743134,False
2033.223000005819,2033.305000004475,False
5.420999994385056,5.420000001322478,False
1854.1200000036042,1854.2369999922812,False
6.282999995164573,6.308000010903925,False
2200.5800000042655,2200.680999987526,False
5.390999998780899,5.388000005041249,False
2063.985999993747,2064.0909999929136,False
7.755999991786666,7.750000004307367,False
2203.03600000625,2203.141999998479,False
57.66899998707231,57.69299999519717,False
1769.2079999978887,1769.3660000077216,False
6.213000000570901,6.21599999431055,False
2091.5299999905983,2091.627999994671,False
5.892000001040287,5.890999993425794,False
