global_step,epoch,train/loss,train/accept_len,train/accept_rate
20627,2,0.41,4.228,0.648
20628,2,0.465,3.943,0.59
20629,2,0.258,5.511,0.783
20630,2,0.363,4.559,0.702
20631,2,0.328,4.97,0.753
20632,2,0.436,3.996,0.645
20633,2,0.625,2.759,0.44
20634,2,0.375,4.538,0.687
20635,2,0.543,3.219,0.501
20636,2,0.562,3.25,0.513
20637,2,0.281,5.402,0.775
20638,2,0.398,4.739,0.705
20639,2,0.357,4.644,0.695
20640,2,0.508,3.436,0.555
20641,2,0.459,3.894,0.586
20642,2,0.291,5.134,0.755
20643,2,0.473,3.95,0.595
20644,2,0.594,2.878,0.487
20645,2,0.262,5.434,0.79
20646,2,0.648,2.597,0.404
20647,2,0.301,5.222,0.747
20648,2,0.465,3.782,0.58
20649,2,0.447,3.997,0.605
20650,2,0.438,3.901,0.618
20651,2,0.535,3.365,0.515
20652,2,0.559,3.203,0.503
20653,2,0.426,4.159,0.639
20654,2,0.605,2.643,0.45
20655,2,0.602,2.985,0.47
20656,2,0.277,5.483,0.78
20657,2,0.535,3.311,0.519
20658,2,0.344,4.771,0.715
20659,2,0.369,4.647,0.685
20660,2,0.578,3.091,0.51
20661,2,0.209,5.953,0.846
20662,2,0.402,4.421,0.659
20663,2,0.449,4.02,0.617
20664,2,0.414,4.182,0.649
20665,2,0.609,2.988,0.445
20666,2,0.484,3.805,0.575
20667,2,0.348,4.811,0.718
20668,2,0.375,4.606,0.68
20669,2,0.426,4.053,0.619
20670,2,0.342,4.836,0.713
20671,2,0.547,3.301,0.508
20672,2,0.613,2.859,0.468
20673,2,0.348,4.816,0.711
20674,2,0.535,3.476,0.529
20675,2,0.355,4.588,0.702
20676,2,0.229,5.77,0.816
20677,2,0.383,4.38,0.66
20678,2,0.59,3.045,0.502
20679,2,0.559,3.214,0.505
20680,2,0.422,4.179,0.635
20681,2,0.377,4.476,0.676
20682,2,0.578,3.08,0.477
20683,2,0.224,5.753,0.824
20684,2,0.641,2.524,0.441
20685,2,0.389,4.406,0.679
20686,2,0.508,3.472,0.522
20687,2,0.492,3.673,0.581
20688,2,0.398,4.359,0.676
20689,2,0.352,4.617,0.699
20690,2,0.453,4.029,0.621
20691,2,0.414,4.211,0.635
20692,2,0.463,3.898,0.59
20693,2,0.367,4.576,0.68
20694,2,0.363,4.725,0.695
20695,2,0.377,4.502,0.673
20696,2,0.367,4.62,0.698
20697,2,0.586,2.911,0.469
20698,2,0.539,3.311,0.521
20699,2,0.469,3.811,0.596
20700,2,0.279,5.287,0.769
20701,2,0.5,3.625,0.552
20702,2,0.4,4.302,0.659
20703,2,0.344,4.78,0.722
20704,2,0.539,3.391,0.523
20705,2,0.461,3.961,0.597
20706,2,0.344,4.823,0.708
20707,2,0.641,2.638,0.431
20708,2,0.336,4.859,0.714
20709,2,0.391,4.353,0.654
20710,2,0.441,4.101,0.617
20711,2,0.438,4.043,0.634
20712,2,0.504,3.611,0.568
20713,2,0.488,3.56,0.57
20714,2,0.566,3.028,0.51
20715,2,0.395,4.402,0.651
20716,2,0.336,4.921,0.716
20717,2,0.482,3.457,0.569
20718,2,0.516,3.425,0.548
20719,2,0.477,3.633,0.598
20720,2,0.5,3.455,0.573
20721,2,0.422,4.205,0.628
20722,2,0.379,4.571,0.666
20723,2,0.305,4.906,0.738
20724,2,0.41,4.247,0.647
20725,2,0.48,3.856,0.587
20726,2,0.314,4.965,0.734
20727,2,0.523,3.354,0.552
20728,2,0.586,2.989,0.495
20729,2,0.559,3.182,0.511
20730,2,0.43,4.173,0.634
20731,2,0.375,4.583,0.673
20732,2,0.367,4.471,0.702
20733,2,0.479,3.809,0.569
20734,2,0.57,3.305,0.483
20735,2,0.57,3.129,0.494
20736,2,0.438,4.082,0.613
20737,2,0.237,5.875,0.793
20738,2,0.461,3.722,0.594
20739,2,0.373,4.465,0.671
20740,2,0.305,5.193,0.745
20741,2,0.516,3.545,0.557
20742,2,0.426,4.185,0.642
20743,2,0.395,4.52,0.676
20744,2,0.5,3.557,0.558
20745,2,0.34,4.913,0.71
20746,2,0.398,4.263,0.657
20747,2,0.48,3.746,0.598
20748,2,0.566,3.18,0.51
20749,2,0.34,4.717,0.712
20750,2,0.354,4.707,0.707
20751,2,0.477,3.669,0.575
20752,2,0.469,3.816,0.591
20753,2,0.555,3.273,0.514
20754,2,0.594,2.9,0.48
20755,2,0.586,3.113,0.489
20756,2,0.484,3.74,0.568
20757,2,0.703,2.24,0.375
20758,2,0.453,3.908,0.615
20759,2,0.574,3.128,0.493
20760,2,0.547,3.234,0.519
20761,2,0.42,4.081,0.644
20762,2,0.334,4.772,0.731
20763,2,0.555,3.236,0.507
20764,2,0.439,4.15,0.609
20765,2,0.43,4.027,0.622
20766,2,0.348,4.788,0.71
20767,2,0.34,4.826,0.699
20768,2,0.312,4.982,0.751
20769,2,0.422,4.139,0.643
20770,2,0.482,3.822,0.578
20771,2,0.48,3.703,0.581
20772,2,0.504,3.458,0.572
20773,2,0.496,3.655,0.572
20774,2,0.352,4.646,0.719
20775,2,0.48,3.827,0.594
20776,2,0.381,4.445,0.687
20777,2,0.309,5.224,0.737
20778,2,0.531,3.326,0.527
20779,2,0.656,2.478,0.4
20780,2,0.453,3.893,0.619
20781,2,0.492,3.525,0.588
20782,2,0.471,3.745,0.596
20783,2,0.551,3.125,0.528
20784,2,0.379,4.396,0.676
20785,2,0.477,3.905,0.591
20786,2,0.496,3.472,0.567
20787,2,0.373,4.51,0.677
20788,2,0.633,2.677,0.409
20789,2,0.527,3.357,0.547
20790,2,0.494,3.567,0.567
20791,2,0.262,5.486,0.774
20792,2,0.426,4.084,0.637
20793,2,0.484,3.775,0.562
20794,2,0.426,4.176,0.647
20795,2,0.414,4.024,0.641
20796,2,0.455,4.051,0.615
20797,2,0.551,3.175,0.504
20798,2,0.443,3.952,0.612
20799,2,0.531,3.309,0.563
20800,2,0.422,4.105,0.636
20801,2,0.664,2.561,0.415
20802,2,0.688,2.349,0.382
20803,2,0.52,3.647,0.551
20804,2,0.318,5.006,0.724
20805,2,0.531,3.347,0.516
20806,2,0.34,4.886,0.692
20807,2,0.531,3.278,0.534
20808,2,0.395,4.434,0.664
20809,2,0.492,3.637,0.584
20810,2,0.344,4.704,0.703
20811,2,0.498,3.495,0.572
20812,2,0.289,5.22,0.778
20813,2,0.465,4.002,0.596
20814,2,0.418,4.218,0.641
20815,2,0.594,2.977,0.474
20816,2,0.527,3.165,0.531
20817,2,0.414,4.234,0.639
20818,2,0.426,4.279,0.63
20819,2,0.57,3.152,0.5
20820,2,0.547,3.165,0.515
20821,2,0.414,4.291,0.655
20822,2,0.418,4.152,0.655
20823,2,0.256,5.577,0.804
20824,2,0.586,2.957,0.496
20825,2,0.445,4.064,0.625
20826,2,0.359,4.747,0.696
20827,2,0.457,4.003,0.612
20828,2,0.293,5.408,0.769
20829,2,0.316,5.055,0.729
20830,2,0.359,4.61,0.695
20831,2,0.547,3.219,0.515
20832,2,0.469,3.87,0.584
20833,2,0.562,3.252,0.506
20834,2,0.395,4.338,0.671
20835,2,0.52,3.371,0.562
20836,2,0.57,3.056,0.494
20837,2,0.488,3.71,0.595
20838,2,0.578,2.994,0.51
20839,2,0.449,3.899,0.61
20840,2,0.275,5.306,0.781
20841,2,0.523,3.507,0.538
20842,2,0.404,4.423,0.653
20843,2,0.344,4.93,0.707
20844,2,0.617,2.786,0.446
20845,2,0.508,3.675,0.562
20846,2,0.316,4.971,0.734
20847,2,0.52,3.714,0.561
20848,2,0.398,4.237,0.662
20849,2,0.559,3.09,0.502
20850,2,0.402,4.382,0.647
20851,2,0.383,4.325,0.678
20852,2,0.363,4.75,0.695
20853,2,0.275,5.19,0.761
20854,2,0.271,5.4,0.759
20855,2,0.496,3.628,0.583
20856,2,0.32,5.084,0.727
20857,2,0.426,3.965,0.629
20858,2,0.297,5.118,0.748
20859,2,0.449,3.957,0.599
20860,2,0.547,3.123,0.505
20861,2,0.469,3.805,0.585
20862,2,0.535,3.05,0.516
20863,2,0.539,3.265,0.542
20864,2,0.535,3.375,0.529
20865,2,0.449,3.988,0.611
20866,2,0.617,2.927,0.467
20867,2,0.508,3.467,0.556
20868,2,0.508,3.555,0.561
20869,2,0.305,5.202,0.743
20870,2,0.609,2.943,0.461
20871,2,0.34,4.867,0.706
20872,2,0.48,3.665,0.574
20873,2,0.527,3.398,0.554
20874,2,0.539,3.28,0.526
20875,2,0.124,6.882,0.906
20876,2,0.527,3.488,0.537
20877,2,0.484,3.737,0.579
20878,2,0.484,3.746,0.582
20879,2,0.301,5.195,0.756
20880,2,0.52,3.595,0.545
20881,2,0.328,4.942,0.728
20882,2,0.605,2.878,0.457
20883,2,0.439,4.002,0.624
20884,2,0.465,3.73,0.59
20885,2,0.602,2.994,0.457
20886,2,0.496,3.664,0.579
20887,2,0.449,4.05,0.62
20888,2,0.543,3.361,0.528
20889,2,0.406,4.192,0.655
20890,2,0.389,4.396,0.652
20891,2,0.535,3.503,0.543
20892,2,0.496,3.537,0.55
20893,2,0.355,4.576,0.692
20894,2,0.535,3.401,0.502
20895,2,0.535,3.263,0.518
20896,2,0.477,3.581,0.59
20897,2,0.4,4.393,0.666
20898,2,0.391,4.476,0.653
20899,2,0.344,4.715,0.714
20900,2,0.371,4.524,0.677
20901,2,0.273,5.318,0.782
20902,2,0.447,4.057,0.614
20903,2,0.547,3.291,0.508
20904,2,0.703,2.156,0.348
20905,2,0.289,5.469,0.783
20906,2,0.398,4.389,0.65
20907,2,0.57,3.044,0.478
20908,2,0.418,3.964,0.625
20909,2,0.543,3.299,0.515
20910,2,0.336,4.862,0.714
20911,2,0.361,4.503,0.686
20912,2,0.383,4.493,0.679
20913,2,0.281,5.32,0.769
20914,2,0.586,2.992,0.471
20915,2,0.332,4.839,0.728
20916,2,0.48,3.747,0.594
20917,2,0.551,3.116,0.508
20918,2,0.426,4.213,0.635
20919,2,0.414,4.053,0.638
20920,2,0.365,4.596,0.696
20921,2,0.492,3.763,0.557
20922,2,0.406,4.333,0.665
20923,2,0.59,2.899,0.484
20924,2,0.453,3.893,0.59
20925,2,0.465,3.949,0.581
20926,2,0.432,4.163,0.625
20927,2,0.531,3.473,0.518
20928,2,0.348,4.338,0.668
20929,2,0.703,2.224,0.377
20930,2,0.418,4.245,0.652
20931,2,0.477,3.799,0.58
20932,2,0.555,3.187,0.514
20933,2,0.504,3.632,0.555
20934,2,0.508,3.552,0.572
20935,2,0.484,3.779,0.587
20936,2,0.535,3.34,0.527
20937,2,0.574,2.891,0.475
20938,2,0.396,4.285,0.658
20939,2,0.543,3.34,0.541
20940,2,0.477,3.718,0.597
20941,2,0.473,3.773,0.597
20942,2,0.377,4.573,0.693
20943,2,0.586,2.988,0.485
20944,2,0.385,4.477,0.67
20945,2,0.535,3.269,0.52
20946,2,0.25,5.51,0.792
20947,2,0.508,3.581,0.551
20948,2,0.438,4.25,0.607
20949,2,0.539,3.371,0.507
20950,2,0.648,2.712,0.435
20951,2,0.449,3.912,0.595
20952,2,0.414,4.234,0.64
20953,2,0.465,3.909,0.607
20954,2,0.523,3.499,0.543
20955,2,0.504,3.552,0.559
20956,2,0.383,4.57,0.687
20957,2,0.523,3.46,0.542
20958,2,0.43,4.132,0.611
20959,2,0.566,3.156,0.501
20960,2,0.344,4.782,0.719
20961,2,0.543,3.082,0.537
20962,2,0.34,4.901,0.72
20963,2,0.426,4.17,0.634
20964,2,0.574,3.098,0.496
20965,2,0.402,4.291,0.645
20966,2,0.453,3.87,0.604
20967,2,0.371,4.806,0.697
20968,2,0.602,2.922,0.459
20969,2,0.34,4.718,0.709
20970,2,0.504,3.565,0.548
20971,2,0.473,3.976,0.577
20972,2,0.508,3.57,0.56
20973,2,0.582,2.969,0.485
20974,2,0.594,2.924,0.471
20975,2,0.316,4.947,0.745
20976,2,0.508,3.499,0.573
20977,2,0.479,3.822,0.579
20978,2,0.367,4.6,0.674
20979,2,0.434,4.102,0.623
20980,2,0.406,3.943,0.647
20981,2,0.475,3.372,0.68
20982,2,0.35,4.643,0.695
20983,2,0.385,4.512,0.679
20984,2,0.455,4.048,0.599
20985,2,0.547,3.195,0.511
20986,2,0.312,5.076,0.729
20987,2,0.207,5.847,0.843
20988,2,0.688,2.325,0.392
20989,2,0.34,4.825,0.72
20990,2,0.641,2.582,0.443
20991,2,0.477,3.852,0.57
20992,2,0.402,4.335,0.657
20993,2,0.35,4.71,0.701
20994,2,0.52,3.382,0.544
20995,2,0.523,3.406,0.543
20996,2,0.543,3.26,0.52
20997,2,0.492,3.615,0.576
20998,2,0.531,3.324,0.529
20999,2,0.414,4.208,0.655
21000,2,0.387,4.432,0.676
21001,2,0.535,3.216,0.536
21002,2,0.426,4.067,0.636
21003,2,0.494,3.518,0.573
21004,2,0.354,4.85,0.703
21005,2,0.414,4.215,0.646
21006,2,0.242,5.711,0.795
21007,2,0.527,3.342,0.53
21008,2,0.398,4.334,0.662
21009,2,0.443,4.024,0.622
21010,2,0.41,4.388,0.651
21011,2,0.598,2.86,0.467
21012,2,0.562,3.079,0.511
21013,2,0.479,3.698,0.582
21014,2,0.252,5.641,0.796
21015,2,0.516,3.542,0.556
21016,2,0.154,6.442,0.88
21017,2,0.523,3.476,0.542
21018,2,0.492,3.448,0.562
21019,2,0.355,4.658,0.703
21020,2,0.201,5.904,0.837
21021,2,0.277,5.17,0.759
21022,2,0.262,5.397,0.798
21023,2,0.291,5.392,0.761
21024,2,0.426,4.088,0.625
21025,2,0.641,2.528,0.412
21026,2,0.326,4.945,0.698
21027,2,0.379,4.589,0.687
21028,2,0.398,4.4,0.653
21029,2,0.449,4.018,0.605
21030,2,0.453,3.909,0.607
21031,2,0.402,4.389,0.658
21032,2,0.559,3.318,0.511
21033,2,0.346,4.834,0.722
21034,2,0.344,4.849,0.716
21035,2,0.461,3.892,0.587
21036,2,0.461,3.762,0.614
21037,2,0.449,3.936,0.588
21038,2,0.523,3.391,0.527
21039,2,0.527,3.312,0.543
21040,2,0.365,4.556,0.684
21041,2,0.457,3.939,0.595
21042,2,0.582,2.853,0.496
21043,2,0.389,4.155,0.677
21044,2,0.461,3.905,0.607
21045,2,0.578,3.014,0.502
21046,2,0.395,4.348,0.656
21047,2,0.34,4.88,0.713
21048,2,0.434,4.114,0.628
21049,2,0.559,2.964,0.529
21050,2,0.625,2.813,0.449
21051,2,0.486,3.758,0.579
21052,2,0.447,4.047,0.612
21053,2,0.488,3.708,0.573
21054,2,0.547,3.202,0.53
21055,2,0.496,3.663,0.549
21056,2,0.539,3.186,0.536
21057,2,0.406,4.323,0.646
21058,2,0.418,4.233,0.653
21059,2,0.426,4.233,0.652
21060,2,0.172,6.235,0.855
21061,2,0.328,4.989,0.734
21062,2,0.297,5.192,0.756
21063,2,0.426,4.303,0.616
21064,2,0.285,5.156,0.804
21065,2,0.508,3.537,0.543
21066,2,0.574,2.982,0.492
21067,2,0.523,3.478,0.545
21068,2,0.273,5.23,0.731
21069,2,0.41,4.147,0.626
21070,2,0.578,3.151,0.483
21071,2,0.508,3.518,0.547
21072,2,0.498,3.553,0.562
21073,2,0.559,3.135,0.507
21074,2,0.307,5.103,0.742
21075,2,0.621,2.828,0.438
21076,2,0.504,3.528,0.554
21077,2,0.451,3.934,0.598
21078,2,0.52,3.443,0.548
21079,2,0.449,4.022,0.599
21080,2,0.492,3.63,0.586
21081,2,0.42,4.229,0.645
21082,2,0.312,5.287,0.726
21083,2,0.385,4.532,0.664
21084,2,0.332,4.962,0.71
21085,2,0.5,3.721,0.593
21086,2,0.5,3.562,0.565
21087,2,0.391,4.39,0.668
21088,2,0.309,4.934,0.746
21089,2,0.527,3.49,0.535
21090,2,0.348,4.641,0.695
21091,2,0.516,3.513,0.568
21092,2,0.338,4.93,0.708
21093,2,0.586,2.952,0.481
21094,2,0.428,4.265,0.639
21095,2,0.467,3.928,0.592
21096,2,0.158,6.555,0.877
21097,2,0.469,3.853,0.603
21098,2,0.414,4.143,0.639
21099,2,0.367,4.637,0.702
21100,2,0.578,3.127,0.487
21101,2,0.383,4.561,0.678
21102,2,0.291,5.233,0.772
21103,2,0.281,5.257,0.767
21104,2,0.398,4.365,0.664
21105,2,0.527,3.452,0.54
21106,2,0.648,2.728,0.401
21107,2,0.258,5.684,0.779
21108,2,0.432,3.996,0.621
21109,2,0.482,3.76,0.576
21110,2,0.352,4.768,0.714
21111,2,0.395,4.378,0.659
21112,2,0.367,4.607,0.681
21113,2,0.398,4.389,0.661
21114,2,0.633,2.827,0.434
21115,2,0.237,5.603,0.803
21116,2,0.219,5.839,0.824
21117,2,0.406,4.364,0.647
21118,2,0.486,3.847,0.572
21119,2,0.539,3.428,0.522
21120,2,0.477,3.697,0.581
21121,2,0.406,4.208,0.643
21122,2,0.398,4.379,0.657
21123,2,0.453,4.051,0.602
21124,2,0.494,3.634,0.56
21125,2,0.547,3.275,0.525
21126,2,0.543,3.308,0.535
21127,2,0.285,5.424,0.757
21128,2,0.641,2.606,0.426
21129,2,0.586,2.894,0.481
21130,2,0.426,4.203,0.628
21131,2,0.393,4.491,0.676
21132,2,0.125,6.874,0.891
21133,2,0.441,4.098,0.625
21134,2,0.381,4.474,0.667
21135,2,0.455,3.843,0.6
21136,2,0.445,4.107,0.612
21137,2,0.231,5.693,0.811
21138,2,0.309,5.171,0.738
21139,2,0.311,5.07,0.729
21140,2,0.34,4.865,0.714
21141,2,0.48,3.783,0.593
21142,2,0.488,3.641,0.586
21143,2,0.43,4.068,0.629
21144,2,0.443,4.17,0.625
21145,2,0.438,4.053,0.621
21146,2,0.641,2.723,0.458
21147,2,0.482,3.641,0.574
21148,2,0.342,4.77,0.714
21149,2,0.461,3.838,0.587
21150,2,0.539,3.278,0.515
21151,2,0.602,3.0,0.455
21152,2,0.463,3.874,0.603
21153,2,0.309,5.169,0.74
21154,2,0.4,4.344,0.633
21155,2,0.385,4.397,0.664
21156,2,0.594,2.967,0.505
21157,2,0.594,2.945,0.481
21158,2,0.461,3.713,0.57
21159,2,0.52,3.457,0.547
21160,2,0.498,3.466,0.568
21161,2,0.387,4.398,0.659
21162,2,0.582,2.943,0.475
21163,2,0.252,5.443,0.798
21164,2,0.132,6.422,0.872
21165,2,0.531,3.329,0.536
21166,2,0.453,3.931,0.596
21167,2,0.48,3.708,0.589
21168,2,0.402,4.365,0.664
21169,2,0.562,3.233,0.509
21170,2,0.461,3.911,0.602
21171,2,0.285,5.176,0.765
21172,2,0.301,5.098,0.722
21173,2,0.469,3.787,0.593
21174,2,0.297,5.205,0.779
21175,2,0.363,4.715,0.706
21176,2,0.484,3.633,0.575
21177,2,0.504,3.614,0.535
21178,2,0.18,5.951,0.847
21179,2,0.418,4.268,0.635
21180,2,0.256,5.514,0.792
21181,2,0.439,4.087,0.625
21182,2,0.48,3.954,0.59
21183,2,0.34,4.929,0.723
21184,2,0.283,5.14,0.746
21185,2,0.449,3.891,0.606
21186,2,0.535,3.364,0.527
21187,2,0.496,3.578,0.563
21188,2,0.555,3.303,0.514
21189,2,0.436,4.049,0.633
21190,2,0.598,2.94,0.477
21191,2,0.268,5.304,0.779
21192,2,0.41,4.256,0.642
21193,2,0.359,4.64,0.697
21194,2,0.586,3.114,0.486
21195,2,0.516,3.422,0.547
21196,2,0.547,3.272,0.523
21197,2,0.348,4.756,0.708
21198,2,0.346,4.883,0.698
21199,2,0.516,3.633,0.544
21200,2,0.52,3.376,0.555
21201,2,0.371,4.511,0.679
21202,2,0.266,5.402,0.785
21203,2,0.387,4.504,0.676
21204,2,0.475,3.849,0.586
21205,2,0.34,4.82,0.712
21206,2,0.605,2.843,0.473
21207,2,0.328,4.83,0.72
21208,2,0.328,4.925,0.733
21209,2,0.467,3.889,0.604
21210,2,0.426,4.142,0.654
21211,2,0.467,3.728,0.594
21212,2,0.443,4.111,0.633
21213,2,0.539,3.404,0.539
21214,2,0.434,4.206,0.625
21215,2,0.441,3.909,0.618
21216,2,0.41,4.3,0.637
21217,2,0.398,4.29,0.656
21218,2,0.245,5.513,0.79
21219,2,0.445,4.032,0.621
21220,2,0.387,4.352,0.664
21221,2,0.508,3.437,0.562
21222,2,0.473,3.762,0.613
21223,2,0.344,4.605,0.696
21224,2,0.582,3.128,0.481
21225,2,0.527,3.403,0.528
21226,2,0.438,4.036,0.61
21227,2,0.252,5.415,0.797
21228,2,0.455,3.861,0.614
21229,2,0.531,3.326,0.523
21230,2,0.297,5.24,0.766
21231,2,0.594,2.915,0.498
21232,2,0.158,6.441,0.872
21233,2,0.157,6.55,0.876
21234,2,0.488,3.888,0.568
21235,2,0.52,3.371,0.53
21236,2,0.508,3.618,0.575
21237,2,0.547,3.253,0.498
21238,2,0.443,4.005,0.628
21239,2,0.451,4.002,0.604
21240,2,0.461,3.866,0.61
21241,2,0.574,2.996,0.485
21242,2,0.383,4.486,0.683
21243,2,0.402,4.419,0.645
21244,2,0.477,3.738,0.591
21245,2,0.398,4.379,0.647
21246,2,0.241,5.578,0.8
21247,2,0.316,4.982,0.747
21248,2,0.492,3.662,0.572
21249,2,0.449,3.922,0.62
21250,2,0.301,5.098,0.75
21251,2,0.463,3.824,0.591
21252,2,0.445,4.019,0.619
21253,2,0.301,5.226,0.747
21254,2,0.285,5.337,0.768
21255,2,0.228,5.816,0.82
21256,2,0.582,3.061,0.473
21257,2,0.523,3.334,0.557
21258,2,0.57,2.981,0.506
21259,2,0.586,2.902,0.464
21260,2,0.383,4.365,0.684
21261,2,0.312,5.016,0.739
21262,2,0.32,4.827,0.697
21263,2,0.246,5.628,0.808
21264,2,0.344,4.778,0.703
21265,2,0.348,5.067,0.696
21266,2,0.434,3.993,0.635
21267,2,0.465,3.886,0.582
21268,2,0.365,4.638,0.706
21269,2,0.389,4.307,0.656
21270,2,0.453,3.881,0.606
21271,2,0.346,4.795,0.694
21272,2,0.352,4.605,0.702
21273,2,0.539,3.354,0.519
21274,2,0.488,3.626,0.584
21275,2,0.402,4.233,0.641
21276,2,0.434,4.131,0.63
21277,2,0.469,3.863,0.6
21278,2,0.477,3.887,0.589
21279,2,0.279,5.203,0.774
21280,2,0.617,2.623,0.439
21281,2,0.418,4.116,0.638
21282,2,0.48,3.659,0.575
21283,2,0.586,3.033,0.475
21284,2,0.41,4.255,0.645
21285,2,0.486,3.786,0.587
21286,2,0.467,3.79,0.602
21287,2,0.445,3.898,0.623
21288,2,0.402,4.331,0.651
21289,2,0.469,3.841,0.59
21290,2,0.602,2.75,0.458
21291,2,0.578,3.127,0.462
21292,2,0.402,4.268,0.657
21293,2,0.352,4.596,0.692
21294,2,0.379,4.443,0.667
21295,2,0.531,3.481,0.533
21296,2,0.295,5.23,0.758
21297,2,0.43,4.087,0.619
21298,2,0.605,2.844,0.464
21299,2,0.449,3.914,0.61
21300,2,0.473,3.797,0.595
21301,2,0.463,3.772,0.601
21302,2,0.41,4.325,0.654
21303,2,0.551,3.202,0.506
21304,2,0.443,3.902,0.612
21305,2,0.426,4.191,0.634
21306,2,0.559,3.098,0.495
21307,2,0.395,3.665,0.575
21308,2,0.547,3.377,0.509
21309,2,0.301,5.097,0.748
21310,2,0.453,3.987,0.599
21311,2,0.254,5.479,0.793
21312,2,0.438,4.032,0.626
21313,2,0.492,3.771,0.569
21314,2,0.484,3.92,0.573
21315,2,0.449,3.823,0.609
21316,2,0.551,3.208,0.511
21317,2,0.594,3.078,0.442
21318,2,0.355,4.53,0.712
21319,2,0.5,3.474,0.538
21320,2,0.324,4.948,0.735
21321,2,0.516,3.249,0.539
21322,2,0.229,5.491,0.791
21323,2,0.633,2.698,0.415
21324,2,0.428,4.057,0.633
21325,2,0.52,3.657,0.539
21326,2,0.594,2.987,0.485
21327,2,0.367,5.172,0.706
21328,2,0.523,3.503,0.551
21329,2,0.512,3.6,0.542
21330,2,0.479,3.812,0.59
21331,2,0.211,5.882,0.829
21332,2,0.443,4.013,0.611
21333,2,0.551,3.126,0.509
21334,2,0.482,3.823,0.573
21335,2,0.68,2.355,0.393
21336,2,0.547,3.258,0.52
21337,2,0.482,3.606,0.579
21338,2,0.4,4.28,0.666
21339,2,0.385,4.39,0.655
21340,2,0.484,3.703,0.582
21341,2,0.617,2.735,0.441
21342,2,0.461,3.829,0.602
21343,2,0.543,3.303,0.517
21344,2,0.309,5.13,0.749
21345,2,0.371,4.598,0.672
21346,2,0.234,5.879,0.805
21347,2,0.445,4.122,0.62
21348,2,0.582,3.0,0.485
21349,2,0.5,3.503,0.566
21350,2,0.309,5.137,0.755
21351,2,0.48,3.777,0.58
21352,2,0.375,4.662,0.679
21353,2,0.441,4.096,0.606
21354,2,0.408,4.256,0.639
21355,2,0.305,4.974,0.727
21356,2,0.354,4.724,0.702
21357,2,0.539,3.371,0.538
21358,2,0.699,2.291,0.378
21359,2,0.301,5.077,0.747
21360,2,0.379,4.41,0.686
21361,2,0.414,4.251,0.645
21362,2,0.371,4.526,0.675
21363,2,0.34,4.878,0.719
21364,2,0.543,3.165,0.524
21365,2,0.264,5.325,0.79
21366,2,0.243,5.584,0.799
21367,2,0.488,3.647,0.578
21368,2,0.387,4.444,0.653
21369,2,0.486,3.723,0.576
21370,2,0.436,4.221,0.628
21371,2,0.555,3.112,0.505
21372,2,0.438,4.055,0.628
21373,2,0.314,5.03,0.732
21374,2,0.465,3.907,0.579
21375,2,0.369,4.431,0.683
21376,2,0.594,2.984,0.468
21377,2,0.328,4.825,0.725
21378,2,0.445,3.951,0.621
21379,2,0.48,3.61,0.571
21380,2,0.314,4.943,0.746
21381,2,0.404,4.174,0.646
21382,2,0.434,4.067,0.626
21383,2,0.138,6.448,0.881
21384,2,0.59,2.981,0.467
21385,2,0.449,3.953,0.617
21386,2,0.527,3.443,0.531
21387,2,0.52,3.358,0.539
21388,2,0.492,3.672,0.565
21389,2,0.582,2.969,0.47
21390,2,0.555,3.122,0.506
21391,2,0.213,5.821,0.824
21392,2,0.336,4.822,0.719
21393,2,0.445,4.065,0.615
21394,2,0.453,3.944,0.614
21395,2,0.508,3.528,0.562
21396,2,0.504,3.54,0.548
21397,2,0.453,4.007,0.619
21398,2,0.617,2.675,0.447
21399,2,0.48,3.812,0.572
21400,2,0.434,4.176,0.609
21401,2,0.406,4.175,0.669
21402,2,0.469,3.859,0.578
21403,2,0.496,3.508,0.554
21404,2,0.484,3.778,0.573
21405,2,0.48,3.709,0.602
21406,2,0.393,4.381,0.655
21407,2,0.428,3.57,0.557
21408,2,0.531,3.292,0.529
21409,2,0.369,4.549,0.668
21410,2,0.445,3.824,0.626
21411,2,0.393,4.331,0.679
21412,2,0.578,3.036,0.483
21413,2,0.508,3.379,0.574
21414,2,0.621,2.59,0.437
21415,2,0.316,4.912,0.742
21416,2,0.457,3.816,0.607
21417,2,0.387,4.371,0.672
21418,2,0.363,4.637,0.696
21419,2,0.213,5.961,0.836
21420,2,0.371,4.443,0.68
21421,2,0.609,2.816,0.474
21422,2,0.285,5.197,0.766
21423,2,0.359,4.592,0.709
21424,2,0.379,4.553,0.663
21425,2,0.387,4.586,0.676
21426,2,0.209,5.842,0.843
21427,2,0.432,3.924,0.616
21428,2,0.559,3.192,0.514
21429,2,0.461,3.922,0.609
21430,2,0.516,3.411,0.536
21431,2,0.367,4.566,0.685
21432,2,0.498,3.753,0.553
21433,2,0.535,3.4,0.514
21434,2,0.43,4.148,0.629
21435,2,0.535,3.46,0.526
21436,2,0.312,4.951,0.734
21437,2,0.391,4.402,0.667
21438,2,0.289,5.436,0.772
21439,2,0.422,4.052,0.615
21440,2,0.531,3.495,0.525
21441,2,0.406,4.285,0.661
21442,2,0.387,4.515,0.665
21443,2,0.488,3.672,0.565
21444,2,0.371,4.505,0.69
21445,2,0.527,3.441,0.537
21446,2,0.359,4.54,0.693
21447,2,0.387,4.486,0.673
