t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789039643.6018,sample,3,1,29248,1984.0,316.461,58.798,True,,,,,,,,,,,,3/w1
1789039643.9518,sample,3,1,29248,4568.0,349.857,24.226,True,,,,,,,,,,,,3/w1
1789039644.2256,sample,3,1,29248,977.0,273.702,16.957,True,,,,,,,,,,,,3/w1
1789039644.4965,sample,3,1,29248,2166.0,270.818,9.86,True,,,,,,,,,,,,3/w1
1789039644.8706,sample,3,1,29248,462.0,283.961,99.999,True,,,,,,,,,,,,3/w1
1789039645.2356,sample,3,1,29248,1328.0,364.903,41.252,True,,,,,,,,,,,,3/w1
1789039645.631,sample,3,1,29248,4449.0,395.33,34.954,True,,,,,,,,,,,,3/w1
1789039646.0109,sample,3,1,29248,2927.0,379.778,29.276,True,,,,,,,,,,,,3/w1
1789039646.3308,sample,3,1,29248,1778.0,319.839,24.437,True,,,,,,,,,,,,3/w1
1789039646.761,sample,3,1,29248,2072.0,430.072,16.291,True,,,,,,,,,,,,3/w1
1789039647.2027,sample,3,1,29248,3531.0,332.075,97.99,True,,,,,,,,,,,,3/w1
1789039647.5266,sample,3,1,29248,983.0,323.76,45.528,True,,,,,,,,,,,,3/w1
1789039648.0027,sample,3,1,29248,2782.0,475.967,46.947,True,,,,,,,,,,,,3/w1
1789039648.3792,sample,3,1,29248,2633.0,376.354,29.343,True,,,,,,,,,,,,3/w1
1789039648.7757,sample,3,1,29248,924.0,396.358,26.253,True,,,,,,,,,,,,3/w1
1789039648.9781,sample,3,1,29248,4109.0,202.321,23.419,True,,,,,,,,,,,,3/w1
1789039649.2245,sample,3,1,29248,4930.0,246.277,17.724,True,,,,,,,,,,,,3/w1
1789039649.6483,sample,3,1,29248,1324.0,272.052,110.109,True,,,,,,,,,,,,3/w1
1789039650.0933,sample,3,1,29248,1601.0,444.956,54.67,True,,,,,,,,,,,,3/w1
1789039650.5578,sample,3,1,29248,549.0,464.291,34.495,True,,,,,,,,,,,,3/w1
1789039650.9124,sample,3,1,29248,185.0,354.469,27.007,True,,,,,,,,,,,,3/w1
1789039651.2329,sample,3,1,29248,4419.0,320.407,19.115,True,,,,,,,,,,,,3/w1
1789039651.5629,sample,3,1,29248,59.0,329.862,19.652,True,,,,,,,,,,,,3/w1
1789039651.9377,sample,3,1,29248,179.0,374.649,13.414,True,,,,,,,,,,,,3/w1
1789039652.4779,sample,3,1,29248,1574.0,445.065,103.109,True,,,,,,,,,,,,3/w1
1789039652.7286,sample,3,1,29248,4823.0,250.67,50.721,True,,,,,,,,,,,,3/w1
1789039653.0681,sample,3,1,29248,3546.0,339.434,41.448,True,,,,,,,,,,,,3/w1
1789039653.3732,sample,3,1,29248,1455.0,304.97,30.422,True,,,,,,,,,,,,3/w1
1789039653.6502,sample,3,1,29248,348.0,276.883,22.536,True,,,,,,,,,,,,3/w1
1789039653.9645,sample,3,1,29248,4820.0,314.214,15.784,True,,,,,,,,,,,,3/w1
1789039654.4262,sample,3,1,29248,1364.0,369.731,121.295,True,,,,,,,,,,,,3/w1
1789039654.7589,sample,3,1,29248,1533.0,332.554,47.073,True,,,,,,,,,,,,3/w1
1789039655.2528,sample,3,1,29248,3523.0,493.827,30.703,True,,,,,,,,,,,,3/w1
1789039655.5761,sample,3,1,29248,1116.0,323.213,24.335,True,,,,,,,,,,,,3/w1
1789039655.9346,sample,3,1,29248,1913.0,358.437,21.731,True,,,,,,,,,,,,3/w1
1789039656.3062,sample,3,1,29248,3000.0,371.509,20.218,True,,,,,,,,,,,,3/w1
1789039656.6431,sample,3,1,29248,722.0,336.77,14.745,True,,,,,,,,,,,,3/w1
1789039657.0286,sample,3,1,29248,4293.0,298.881,104.231,True,,,,,,,,,,,,3/w1
1789039657.5641,sample,3,1,29248,3668.0,535.455,57.164,True,,,,,,,,,,,,3/w1
1789039657.9759,sample,3,1,29248,2582.0,411.626,50.971,True,,,,,,,,,,,,3/w1
1789039658.4002,sample,3,1,29248,3149.0,424.176,24.678,True,,,,,,,,,,,,3/w1
1789039658.7638,sample,3,1,29248,1526.0,363.554,22.899,True,,,,,,,,,,,,3/w1
1789039659.1612,sample,3,1,29248,3718.0,300.445,123.627,True,,,,,,,,,,,,3/w1
1789039659.6174,sample,3,1,29248,4626.0,456.038,60.359,True,,,,,,,,,,,,3/w1
1789039659.9841,sample,3,1,29248,668.0,366.649,39.281,True,,,,,,,,,,,,3/w1
1789039660.3111,sample,3,1,29248,3331.0,326.922,31.858,True,,,,,,,,,,,,3/w1
1789039660.5998,sample,3,1,29248,2208.0,288.598,14.432,True,,,,,,,,,,,,3/w1
1789039661.2903,sample,3,1,29248,4270.0,572.604,133.743,True,,,,,,,,,,,,3/w1
1789039661.764,sample,3,1,29248,4903.0,473.665,54.389,True,,,,,,,,,,,,3/w1
1789039662.1449,sample,3,1,29248,1474.0,380.804,37.096,True,,,,,,,,,,,,3/w1
1789039662.4849,sample,3,1,29248,4268.0,339.888,25.395,True,,,,,,,,,,,,3/w1
1789039662.876,sample,3,1,29248,2323.0,391.06,23.356,True,,,,,,,,,,,,3/w1
1789039663.52,sample,3,1,29248,2386.0,494.129,114.675,True,,,,,,,,,,,,3/w1
1789039663.9057,sample,3,1,29248,830.0,385.515,56.57,True,,,,,,,,,,,,3/w1
1789039664.1915,sample,3,1,29248,702.0,285.615,47.939,True,,,,,,,,,,,,3/w1
1789039664.597,sample,3,1,29248,396.0,405.414,34.827,True,,,,,,,,,,,,3/w1
1789039664.8107,sample,3,1,29248,2597.0,213.587,14.981,True,,,,,,,,,,,,3/w1
1789039665.1155,sample,3,1,29248,1510.0,304.673,13.474,True,,,,,,,,,,,,3/w1
1789039665.666,sample,3,1,29248,2982.0,448.218,105.611,True,,,,,,,,,,,,3/w1
1789039665.9996,sample,3,1,29248,1218.0,333.535,55.238,True,,,,,,,,,,,,3/w1
1789039666.3484,sample,3,1,29248,4839.0,348.695,38.788,True,,,,,,,,,,,,3/w1
1789039666.6949,sample,3,1,29248,4377.0,346.449,28.624,True,,,,,,,,,,,,3/w1
1789039667.0492,sample,3,1,29248,877.0,354.252,24.91,True,,,,,,,,,,,,3/w1
1789039667.2866,sample,3,1,29248,332.0,237.223,17.022,True,,,,,,,,,,,,3/w1
1789039667.5606,sample,3,1,29248,603.0,273.973,12.197,True,,,,,,,,,,,,3/w1
1789039668.0841,sample,3,1,29248,3460.0,428.915,103.386,True,,,,,,,,,,,,3/w1
1789039668.3428,sample,3,1,29248,3874.0,258.586,55.396,True,,,,,,,,,,,,3/w1
1789039668.7563,sample,3,1,29248,3694.0,413.456,37.942,True,,,,,,,,,,,,3/w1
1789039669.1313,sample,3,1,29248,3403.0,374.899,29.394,True,,,,,,,,,,,,3/w1
1789039669.4841,sample,3,1,29248,3139.0,352.701,19.119,True,,,,,,,,,,,,3/w1
1789039669.7682,sample,3,1,29248,460.0,284.022,16.415,True,,,,,,,,,,,,3/w1
1789039670.0224,sample,3,1,29248,1827.0,254.127,9.816,True,,,,,,,,,,,,3/w1
1789039670.416,sample,3,1,29248,2105.0,294.472,109.826,True,,,,,,,,,,,,3/w1
1789039670.9594,sample,3,1,29248,559.0,543.276,60.029,True,,,,,,,,,,,,3/w1
1789039671.2966,sample,3,1,29248,176.0,337.136,26.146,True,,,,,,,,,,,,3/w1
1789039671.6513,sample,3,1,29248,1075.0,354.52,24.424,True,,,,,,,,,,,,3/w1
1789039671.9511,sample,3,1,29248,2945.0,299.768,19.806,True,,,,,,,,,,,,3/w1
1789039672.2278,sample,3,1,29248,2441.0,276.574,18.705,True,,,,,,,,,,,,3/w1
1789039672.4974,sample,3,1,29248,3144.0,269.541,16.539,True,,,,,,,,,,,,3/w1
1789039673.0642,sample,3,1,29248,3596.0,466.107,121.093,True,,,,,,,,,,,,3/w1
1789039673.3314,sample,3,1,29248,797.0,267.034,43.965,True,,,,,,,,,,,,3/w1
1789039673.6795,sample,3,1,29248,2618.0,348.037,32.513,True,,,,,,,,,,,,3/w1
1789039673.9388,sample,3,1,29248,965.0,259.187,25.72,True,,,,,,,,,,,,3/w1
1789039674.1165,sample,3,1,29248,119.0,177.6,22.821,True,,,,,,,,,,,,3/w1
1789039674.4957,sample,3,1,29248,1296.0,379.212,22.05,True,,,,,,,,,,,,3/w1
1789039674.7692,sample,3,1,29248,1147.0,273.394,19.174,True,,,,,,,,,,,,3/w1
1789039675.1676,sample,3,1,29248,2922.0,295.359,103.368,True,,,,,,,,,,,,3/w1
1789039675.6726,sample,3,1,29248,4813.0,504.927,56.442,True,,,,,,,,,,,,3/w1
1789039676.0625,sample,3,1,29248,2580.0,389.748,40.472,True,,,,,,,,,,,,3/w1
1789039676.4571,sample,3,1,29248,691.0,394.536,28.698,True,,,,,,,,,,,,3/w1
1789039676.7307,sample,3,1,29248,3870.0,273.481,18.717,True,,,,,,,,,,,,3/w1
1789039677.0216,sample,3,1,29248,1359.0,290.856,15.103,True,,,,,,,,,,,,3/w1
1789039677.3499,sample,3,1,29248,3639.0,226.651,113.021,True,,,,,,,,,,,,3/w1
1789039677.9348,sample,3,1,29248,4770.0,584.867,48.888,True,,,,,,,,,,,,3/w1
1789039678.3577,sample,3,1,29248,649.0,422.8,37.037,True,,,,,,,,,,,,3/w1
1789039678.5883,sample,3,1,29248,3420.0,230.518,21.867,True,,,,,,,,,,,,3/w1
1789039678.836,sample,3,1,29248,1170.0,247.568,20.737,True,,,,,,,,,,,,3/w1
1789039679.0669,sample,3,1,29248,2705.0,230.843,17.689,True,,,,,,,,,,,,3/w1
1789039679.3296,sample,3,1,29248,2813.0,262.631,14.806,True,,,,,,,,,,,,3/w1
1789039679.5484,sample,3,1,29248,4630.0,218.645,9.724,True,,,,,,,,,,,,3/w1
1789039679.9352,sample,3,1,29248,3506.0,290.255,103.721,True,,,,,,,,,,,,3/w1
1789039680.4998,sample,3,1,29248,2222.0,564.506,48.081,True,,,,,,,,,,,,3/w1
1789039680.9066,sample,3,1,29248,3723.0,406.723,27.285,True,,,,,,,,,,,,3/w1
1789039681.2111,sample,3,1,29248,1543.0,304.392,20.862,True,,,,,,,,,,,,3/w1
1789039681.3969,sample,3,1,29248,3374.0,185.733,19.564,True,,,,,,,,,,,,3/w1
1789039681.64,sample,3,1,29248,2098.0,242.984,17.271,True,,,,,,,,,,,,3/w1
1789039681.8925,sample,3,1,29248,4499.0,252.475,12.78,True,,,,,,,,,,,,3/w1
1789039682.2362,sample,3,1,29248,2414.0,248.464,107.528,True,,,,,,,,,,,,3/w1
1789039682.8235,sample,3,1,29248,4942.0,587.185,47.888,True,,,,,,,,,,,,3/w1
1789039683.1895,sample,3,1,29248,2879.0,365.862,35.506,True,,,,,,,,,,,,3/w1
1789039683.5202,sample,3,1,29248,4331.0,330.581,29.818,True,,,,,,,,,,,,3/w1
1789039683.7784,sample,3,1,29248,1834.0,258.135,20.548,True,,,,,,,,,,,,3/w1
1789039683.942,sample,3,1,29248,1870.0,163.475,19.655,True,,,,,,,,,,,,3/w1
1789039684.1414,sample,3,1,29248,3962.0,199.313,7.054,True,,,,,,,,,,,,3/w1
1789039684.822,sample,3,1,29248,2374.0,583.58,130.274,True,,,,,,,,,,,,3/w1
1789039685.2298,sample,3,1,29248,18.0,407.72,59.835,True,,,,,,,,,,,,3/w1
1789039685.569,sample,3,1,29248,2406.0,339.107,32.932,True,,,,,,,,,,,,3/w1
1789039685.791,sample,3,1,29248,344.0,221.991,21.015,True,,,,,,,,,,,,3/w1
1789039686.1677,sample,3,1,29248,479.0,267.3,107.406,True,,,,,,,,,,,,3/w1
1789039686.7537,sample,3,1,29248,369.0,585.811,61.695,True,,,,,,,,,,,,3/w1
1789039687.1931,sample,3,1,29248,295.0,439.299,44.314,True,,,,,,,,,,,,3/w1
1789039687.461,sample,3,1,29248,278.0,267.82,27.544,True,,,,,,,,,,,,3/w1
1789039687.6537,sample,3,1,29248,3455.0,192.599,12.22,True,,,,,,,,,,,,3/w1
1789039688.1056,sample,3,1,29248,3628.0,339.824,107.128,True,,,,,,,,,,,,3/w1
1789039688.4981,sample,3,1,29248,1265.0,392.276,55.26,True,,,,,,,,,,,,3/w1
1789039688.7857,sample,3,1,29248,2507.0,287.523,32.857,True,,,,,,,,,,,,3/w1
1789039689.0114,sample,3,1,29248,3537.0,225.701,30.081,True,,,,,,,,,,,,3/w1
1789039689.5128,sample,3,1,29248,1517.0,501.32,22.628,True,,,,,,,,,,,,3/w1
1789039689.7908,sample,3,1,29248,2571.0,277.877,13.678,True,,,,,,,,,,,,3/w1
1789039690.1477,sample,3,1,29248,3809.0,356.758,13.17,True,,,,,,,,,,,,3/w1
1789039690.7518,sample,3,1,29248,58.0,500.419,144.098,True,,,,,,,,,,,,3/w1
1789039691.2351,sample,3,1,29248,3105.0,483.162,80.957,True,,,,,,,,,,,,3/w1
1789039691.5293,sample,3,1,29248,4435.0,294.114,16.924,True,,,,,,,,,,,,3/w1
1789039691.9672,sample,3,1,29248,335.0,358.123,124.923,True,,,,,,,,,,,,3/w1
1789039692.3707,sample,3,1,29248,1541.0,403.38,60.08,True,,,,,,,,,,,,3/w1
1789039692.8205,sample,3,1,29248,3210.0,449.689,35.09,True,,,,,,,,,,,,3/w1
1789039693.111,sample,3,1,29248,4570.0,290.433,28.751,True,,,,,,,,,,,,3/w1
1789039693.3159,sample,3,1,29248,4050.0,204.784,16.536,True,,,,,,,,,,,,3/w1
1789039693.5815,sample,3,1,29248,4912.0,265.555,10.205,True,,,,,,,,,,,,3/w1
1789039694.0333,sample,3,1,29248,2919.0,357.458,102.307,True,,,,,,,,,,,,3/w1
1789039694.499,sample,3,1,29248,2701.0,465.619,49.995,True,,,,,,,,,,,,3/w1
1789039694.9189,sample,3,1,29248,1018.0,419.789,43.808,True,,,,,,,,,,,,3/w1
1789039695.4507,sample,3,1,29248,4716.0,531.702,31.855,True,,,,,,,,,,,,3/w1
1789039695.7756,sample,3,1,29248,89.0,324.868,24.576,True,,,,,,,,,,,,3/w1
1789039696.0719,sample,3,1,29248,4453.0,296.211,22.721,True,,,,,,,,,,,,3/w1
1789039696.671,sample,3,1,29248,255.0,495.094,134.571,True,,,,,,,,,,,,3/w1
1789039697.0392,sample,3,1,29248,4324.0,368.087,55.278,True,,,,,,,,,,,,3/w1
1789039697.3338,sample,3,1,29248,2882.0,294.498,39.902,True,,,,,,,,,,,,3/w1
1789039697.7078,sample,3,1,29248,3462.0,373.902,25.161,True,,,,,,,,,,,,3/w1
1789039698.1694,sample,3,1,29248,1303.0,349.763,113.051,True,,,,,,,,,,,,3/w1
1789039698.5358,sample,3,1,29248,3586.0,366.282,58.102,True,,,,,,,,,,,,3/w1
1789039698.9195,sample,3,1,29248,1936.0,383.588,35.774,True,,,,,,,,,,,,3/w1
1789039699.1874,sample,3,1,29248,3360.0,267.826,23.628,True,,,,,,,,,,,,3/w1
1789039699.5326,sample,3,1,29248,4436.0,345.126,17.383,True,,,,,,,,,,,,3/w1
1789039699.8004,sample,3,1,29248,2726.0,267.761,14.181,True,,,,,,,,,,,,3/w1
1789039700.3094,sample,3,1,29248,3439.0,414.444,90.61,True,,,,,,,,,,,,3/w1
1789039700.6735,sample,3,1,29248,4374.0,364.046,43.623,True,,,,,,,,,,,,3/w1
1789039701.0511,sample,3,1,29248,4361.0,377.53,31.952,True,,,,,,,,,,,,3/w1
1789039701.4074,sample,3,1,29248,3193.0,356.183,29.865,True,,,,,,,,,,,,3/w1
1789039701.7773,sample,3,1,29248,882.0,369.815,23.722,True,,,,,,,,,,,,3/w1
1789039702.0661,sample,3,1,29248,3447.0,288.732,23.827,True,,,,,,,,,,,,3/w1
1789039702.5593,sample,3,1,29248,4973.0,405.786,113.822,True,,,,,,,,,,,,3/w1
1789039702.8946,sample,3,1,29248,3796.0,335.234,49.241,True,,,,,,,,,,,,3/w1
1789039703.2308,sample,3,1,29248,2261.0,336.12,47.337,True,,,,,,,,,,,,3/w1
1789039703.4332,sample,3,1,29248,1079.0,202.352,20.765,True,,,,,,,,,,,,3/w1
1789039703.8016,sample,3,1,29248,2732.0,368.336,20.156,True,,,,,,,,,,,,3/w1
1789039704.0579,sample,3,1,29248,4696.0,256.176,12.749,True,,,,,,,,,,,,3/w1
1789039704.4463,sample,3,1,29248,2174.0,288.289,86.802,True,,,,,,,,,,,,3/w1
1789039704.8519,sample,3,1,29248,305.0,405.523,41.763,True,,,,,,,,,,,,3/w1
1789039705.3367,sample,3,1,29248,2961.0,484.698,30.483,True,,,,,,,,,,,,3/w1
1789039705.7644,sample,3,1,29248,1785.0,427.566,25.457,True,,,,,,,,,,,,3/w1
1789039706.1124,sample,3,1,29248,1035.0,347.991,22.932,True,,,,,,,,,,,,3/w1
1789039706.3789,sample,3,1,29248,2475.0,266.332,19.591,True,,,,,,,,,,,,3/w1
1789039706.7964,sample,3,1,29248,2244.0,417.516,20.146,True,,,,,,,,,,,,3/w1
1789039707.054,sample,3,1,29248,2428.0,257.454,16.316,True,,,,,,,,,,,,3/w1
1789039707.3485,sample,3,1,29248,2579.0,294.398,14.271,True,,,,,,,,,,,,3/w1
1789039707.7355,sample,3,1,29248,4729.0,284.703,95.499,True,,,,,,,,,,,,3/w1
1789039708.2667,sample,3,1,29248,1742.0,531.127,41.371,True,,,,,,,,,,,,3/w1
1789039708.6433,sample,3,1,29248,1435.0,376.521,38.346,True,,,,,,,,,,,,3/w1
1789039709.0556,sample,3,1,29248,2236.0,412.239,32.073,True,,,,,,,,,,,,3/w1
1789039709.3578,sample,3,1,29248,703.0,302.033,24.703,True,,,,,,,,,,,,3/w1
1789039709.6627,sample,3,1,29248,3336.0,304.907,21.792,True,,,,,,,,,,,,3/w1
1789039709.9021,sample,3,1,29248,4983.0,239.279,16.653,True,,,,,,,,,,,,3/w1
1789039710.1143,sample,3,1,29248,3593.0,212.067,11.455,True,,,,,,,,,,,,3/w1
1789039710.477,sample,3,1,29248,2667.0,268.463,123.457,True,,,,,,,,,,,,3/w1
1789039711.02,sample,3,1,29248,1736.0,542.905,52.452,True,,,,,,,,,,,,3/w1
1789039711.3113,sample,3,1,29248,22.0,291.256,28.74,True,,,,,,,,,,,,3/w1
1789039711.6098,sample,3,1,29248,1228.0,298.375,26.215,True,,,,,,,,,,,,3/w1
1789039711.8979,sample,3,1,29248,3219.0,288.007,15.863,True,,,,,,,,,,,,3/w1
1789039712.1713,sample,3,1,29248,200.0,273.316,10.204,True,,,,,,,,,,,,3/w1
1789039712.6061,sample,3,1,29248,3684.0,320.009,95.167,True,,,,,,,,,,,,3/w1
1789039713.1668,sample,3,1,29248,4701.0,560.674,43.345,True,,,,,,,,,,,,3/w1
1789039713.5479,sample,3,1,29248,1142.0,381.011,41.086,True,,,,,,,,,,,,3/w1
1789039713.8328,sample,3,1,29248,3253.0,284.807,31.582,True,,,,,,,,,,,,3/w1
1789039714.1717,sample,3,1,29248,3024.0,338.766,21.478,True,,,,,,,,,,,,3/w1
1789039714.3949,sample,3,1,29248,3614.0,223.121,16.785,True,,,,,,,,,,,,3/w1
1789039714.5663,sample,3,1,29248,1047.0,171.295,12.895,True,,,,,,,,,,,,3/w1
1789039714.9669,sample,3,1,29248,4615.0,299.448,127.254,True,,,,,,,,,,,,3/w1
1789039715.564,sample,3,1,29248,2779.0,596.975,58.039,True,,,,,,,,,,,,3/w1
1789039716.0228,sample,3,1,29248,2661.0,458.769,53.804,True,,,,,,,,,,,,3/w1
1789039716.3589,sample,3,1,29248,2577.0,335.987,21.475,True,,,,,,,,,,,,3/w1
1789039716.5437,sample,3,1,29248,2772.0,184.701,20.539,True,,,,,,,,,,,,3/w1
1789039717.0744,sample,3,1,29248,2254.0,427.284,115.312,True,,,,,,,,,,,,3/w1
1789039717.4779,sample,3,1,29248,1457.0,403.379,66.518,True,,,,,,,,,,,,3/w1
1789039717.864,sample,3,1,29248,1530.0,385.956,39.646,True,,,,,,,,,,,,3/w1
1789039718.1597,sample,3,1,29248,1064.0,295.629,14.978,True,,,,,,,,,,,,3/w1
1789039718.3564,sample,3,1,29248,1762.0,196.6,11.555,True,,,,,,,,,,,,3/w1
1789039718.7276,sample,3,1,29248,980.0,265.904,104.946,True,,,,,,,,,,,,3/w1
1789039719.2015,sample,3,1,29248,4345.0,473.814,58.602,True,,,,,,,,,,,,3/w1
1789039719.499,sample,3,1,29248,4879.0,297.413,42.286,True,,,,,,,,,,,,3/w1
1789039719.8929,sample,3,1,29248,2329.0,393.813,27.575,True,,,,,,,,,,,,3/w1
1789039720.1774,sample,3,1,29248,2902.0,284.44,17.301,True,,,,,,,,,,,,3/w1
1789039720.4472,sample,3,1,29248,1664.0,269.697,12.689,True,,,,,,,,,,,,3/w1
1789039720.9143,sample,3,1,29248,2868.0,376.811,119.452,True,,,,,,,,,,,,3/w1
1789039721.3819,sample,3,1,29248,2404.0,467.452,95.756,True,,,,,,,,,,,,3/w1
1789039721.7082,sample,3,1,29248,1235.0,326.152,39.889,True,,,,,,,,,,,,3/w1
1789039722.2132,sample,3,1,29248,3138.0,504.975,25.001,True,,,,,,,,,,,,3/w1
1789039722.6613,sample,3,1,29248,3850.0,338.688,98.425,True,,,,,,,,,,,,3/w1
1789039723.1063,sample,3,1,29248,1630.0,444.936,44.331,True,,,,,,,,,,,,3/w1
1789039723.4744,sample,3,1,29248,3994.0,368.001,41.538,True,,,,,,,,,,,,3/w1
1789039723.759,sample,3,1,29248,3346.0,284.588,31.034,True,,,,,,,,,,,,3/w1
1789039724.2242,sample,3,1,29248,4029.0,465.1,26.716,True,,,,,,,,,,,,3/w1
1789039724.5127,sample,3,1,29248,192.0,288.395,14.401,True,,,,,,,,,,,,3/w1
1789039725.0035,sample,3,1,29248,3235.0,390.41,109.612,True,,,,,,,,,,,,3/w1
1789039725.3714,sample,3,1,29248,3591.0,367.825,52.423,True,,,,,,,,,,,,3/w1
1789039725.8295,sample,3,1,29248,634.0,458.056,37.922,True,,,,,,,,,,,,3/w1
1789039726.063,sample,3,1,29248,3485.0,233.41,25.252,True,,,,,,,,,,,,3/w1
1789039726.3248,sample,3,1,29248,4203.0,261.734,22.435,True,,,,,,,,,,,,3/w1
1789039726.6136,sample,3,1,29248,3880.0,288.696,18.927,True,,,,,,,,,,,,3/w1
1789039727.0417,sample,3,1,29248,208.0,343.133,120.602,True,,,,,,,,,,,,3/w1
1789039727.6773,sample,3,1,29248,4370.0,635.528,48.594,True,,,,,,,,,,,,3/w1
1789039728.0114,sample,3,1,29248,386.0,334.042,42.225,True,,,,,,,,,,,,3/w1
1789039728.2795,sample,3,1,29248,3563.0,268.016,26.782,True,,,,,,,,,,,,3/w1
1789039728.5828,sample,3,1,29248,4064.0,303.241,22.789,True,,,,,,,,,,,,3/w1
1789039728.992,sample,3,1,29248,2354.0,409.174,20.154,True,,,,,,,,,,,,3/w1
1789039729.3285,sample,3,1,29248,4030.0,336.354,13.928,True,,,,,,,,,,,,3/w1
1789039730.045,sample,3,1,29248,4287.0,614.537,98.927,True,,,,,,,,,,,,3/w1
1789039730.3648,sample,3,1,29248,2376.0,319.755,56.359,True,,,,,,,,,,,,3/w1
1789039730.7548,sample,3,1,29248,4792.0,389.904,32.839,True,,,,,,,,,,,,3/w1
1789039731.132,sample,3,1,29248,1853.0,377.045,25.56,True,,,,,,,,,,,,3/w1
1789039731.5753,sample,3,1,29248,2947.0,443.291,22.039,True,,,,,,,,,,,,3/w1
1789039731.9205,sample,3,1,29248,164.0,345.037,17.378,True,,,,,,,,,,,,3/w1
1789039732.184,sample,3,1,29248,887.0,263.468,15.651,True,,,,,,,,,,,,3/w1
1789039732.5257,sample,3,1,29248,1950.0,245.745,107.99,True,,,,,,,,,,,,3/w1
1789039733.0704,sample,3,1,29248,505.0,544.577,53.868,True,,,,,,,,,,,,3/w1
1789039733.4334,sample,3,1,29248,4948.0,362.908,28.664,True,,,,,,,,,,,,3/w1
1789039733.8588,sample,3,1,29248,2285.0,425.314,22.381,True,,,,,,,,,,,,3/w1
1789039734.1539,sample,3,1,29248,93.0,295.05,18.612,True,,,,,,,,,,,,3/w1
1789039734.3912,sample,3,1,29248,2523.0,237.238,15.699,True,,,,,,,,,,,,3/w1
1789039734.6147,sample,3,1,29248,4353.0,223.381,15.63,True,,,,,,,,,,,,3/w1
1789039735.3384,sample,3,1,29248,762.0,628.959,134.165,True,,,,,,,,,,,,3/w1
1789039735.7324,sample,3,1,29248,351.0,393.947,56.681,True,,,,,,,,,,,,3/w1
1789039736.0924,sample,3,1,29248,3520.0,359.868,33.475,True,,,,,,,,,,,,3/w1
1789039736.3521,sample,3,1,29248,2194.0,259.638,20.149,True,,,,,,,,,,,,3/w1
1789039736.6269,sample,3,1,29248,3721.0,274.683,12.14,True,,,,,,,,,,,,3/w1
1789039737.2699,sample,3,1,29248,4617.0,522.229,115.589,True,,,,,,,,,,,,3/w1
1789039737.6707,sample,3,1,29248,3979.0,400.704,60.105,True,,,,,,,,,,,,3/w1
1789039738.0431,sample,3,1,29248,3309.0,372.331,36.054,True,,,,,,,,,,,,3/w1
1789039738.4398,sample,3,1,29248,4699.0,396.61,31.459,True,,,,,,,,,,,,3/w1
1789039738.8498,sample,3,1,29248,813.0,319.012,108.885,True,,,,,,,,,,,,3/w1
1789039739.24,sample,3,1,29248,3933.0,390.087,58.907,True,,,,,,,,,,,,3/w1
1789039739.6936,sample,3,1,29248,981.0,453.485,31.137,True,,,,,,,,,,,,3/w1
1789039740.1141,sample,3,1,29248,2694.0,420.472,24.025,True,,,,,,,,,,,,3/w1
1789039740.4815,sample,3,1,29248,1951.0,367.253,23.244,True,,,,,,,,,,,,3/w1
1789039740.7898,sample,3,1,29248,2137.0,308.181,16.635,True,,,,,,,,,,,,3/w1
1789039741.1657,sample,3,1,29248,3631.0,274.03,116.301,True,,,,,,,,,,,,3/w1
1789039741.6204,sample,3,1,29248,4168.0,454.595,59.442,True,,,,,,,,,,,,3/w1
1789039742.0569,sample,3,1,29248,4262.0,436.425,32.897,True,,,,,,,,,,,,3/w1
1789039742.3162,sample,3,1,29248,4484.0,259.262,20.345,True,,,,,,,,,,,,3/w1
1789039742.6653,sample,3,1,29248,3031.0,348.993,17.943,True,,,,,,,,,,,,3/w1
1789039742.8814,sample,3,1,29248,3980.0,215.99,11.601,True,,,,,,,,,,,,3/w1
1789039743.3153,sample,3,1,29248,1091.0,333.272,102.913,True,,,,,,,,,,,,3/w1
1789039743.6631,sample,3,1,29248,4407.0,347.674,45.95,True,,,,,,,,,,,,3/w1
1789039744.0563,sample,3,1,29248,4432.0,393.103,37.379,True,,,,,,,,,,,,3/w1
1789039744.4295,sample,3,1,29248,3942.0,373.155,28.268,True,,,,,,,,,,,,3/w1
1789039744.6603,sample,3,1,29248,4576.0,230.715,24.475,True,,,,,,,,,,,,3/w1
1789039744.9076,sample,3,1,29248,136.0,247.262,17.992,True,,,,,,,,,,,,3/w1
1789039745.1569,sample,3,1,29248,3049.0,249.139,11.355,True,,,,,,,,,,,,3/w1
1789039745.5306,sample,3,1,29248,2213.0,279.261,123.334,True,,,,,,,,,,,,3/w1
1789039746.1898,sample,3,1,29248,2914.0,659.103,58.846,True,,,,,,,,,,,,3/w1
1789039746.3945,sample,3,1,29248,3303.0,204.62,34.29,True,,,,,,,,,,,,3/w1
1789039746.6994,sample,3,1,29248,772.0,304.858,25.471,True,,,,,,,,,,,,3/w1
1789039747.0621,sample,3,1,29248,775.0,362.529,16.506,True,,,,,,,,,,,,3/w1
1789039747.4309,sample,3,1,29248,3800.0,272.139,105.253,True,,,,,,,,,,,,3/w1
1789039747.9435,sample,3,1,29248,3397.0,512.526,59.599,True,,,,,,,,,,,,3/w1
