t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789038969.5248,collate,3,1,28592,,58.701,58.607,,4.0,1.0,,,,,,,,,
1789038972.0009,collate,3,1,28592,,37.437,37.375,,6.0,1.0,,,,,,,,,
1789038974.2934,collate,3,1,28592,,26.139,26.067,,4.0,1.0,,,,,,,,,
1789038977.6967,collate,3,1,28592,,21.365,21.295,,7.0,1.0,,,,,,,,,
1789038980.1859,collate,3,1,28592,,38.552,38.49,,7.0,1.0,,,,,,,,,
1789038982.0989,collate,3,1,28592,,31.557,31.497,,3.0,1.0,,,,,,,,,
1789038985.1352,collate,3,1,28592,,19.787,19.758,,6.0,1.0,,,,,,,,,
1789038987.4553,collate,3,1,28592,,20.226,20.195,,5.0,1.0,,,,,,,,,
1789038990.5888,collate,3,1,28592,,39.741,39.621,,6.0,1.0,,,,,,,,,
1789038993.289,collate,3,1,28592,,33.929,33.858,,7.0,1.0,,,,,,,,,
1789038995.2042,collate,3,1,28592,,22.061,22.016,,5.0,1.0,,,,,,,,,
1789038997.635,collate,3,1,28592,,19.656,19.609,,5.0,1.0,,,,,,,,,
1789039000.1294,collate,3,1,28592,,32.135,32.072,,5.0,1.0,,,,,,,,,
1789039002.7755,collate,3,1,28592,,51.77,51.686,,7.0,1.0,,,,,,,,,
1789039005.1778,collate,3,1,28592,,49.743,49.649,,5.0,1.0,,,,,,,,,
1789039007.6742,collate,3,1,28592,,23.107,23.08,,5.0,1.0,,,,,,,,,
1789039010.4407,collate,3,1,28592,,23.327,23.286,,7.0,1.0,,,,,,,,,
1789039012.5737,collate,3,1,28592,,27.344,27.286,,5.0,1.0,,,,,,,,,
1789039015.1301,collate,3,1,28592,,34.511,34.438,,6.0,1.0,,,,,,,,,
1789039018.1655,collate,3,1,28592,,30.731,30.653,,8.0,1.0,,,,,,,,,
1789039019.9751,collate,3,1,28592,,29.474,29.414,,5.0,1.0,,,,,,,,,
1789039022.2813,collate,3,1,28592,,22.166,22.12,,5.0,1.0,,,,,,,,,
1789039024.4122,collate,3,1,28592,,19.325,19.306,,4.0,1.0,,,,,,,,,
1789039027.9691,collate,3,1,28592,,20.471,20.434,,6.0,1.0,,,,,,,,,
1789039030.7446,collate,3,1,28592,,32.758,32.685,,6.0,1.0,,,,,,,,,
1789039032.4877,collate,3,1,28592,,21.822,21.778,,4.0,1.0,,,,,,,,,
1789039034.889,collate,3,1,28592,,25.159,25.09,,6.0,1.0,,,,,,,,,
1789039037.5158,collate,3,1,28592,,33.306,33.268,,7.0,1.0,,,,,,,,,
1789039039.8434,collate,3,1,28592,,49.771,49.7,,6.0,1.0,,,,,,,,,
1789039042.4555,collate,3,1,28592,,19.725,19.61,,6.0,1.0,,,,,,,,,
1789039045.0022,collate,3,1,28592,,25.068,25.037,,7.0,1.0,,,,,,,,,
1789039047.9873,collate,3,1,28592,,18.877,18.858,,7.0,1.0,,,,,,,,,
1789039050.1417,collate,3,1,28592,,22.367,22.321,,5.0,1.0,,,,,,,,,
1789039052.1726,collate,3,1,28592,,23.319,23.264,,5.0,1.0,,,,,,,,,
1789039054.4595,collate,3,1,28592,,31.337,31.302,,6.0,1.0,,,,,,,,,
1789039056.8441,collate,3,1,28592,,46.041,45.927,,6.0,1.0,,,,,,,,,
1789039059.0276,collate,3,1,28592,,24.887,24.839,,5.0,1.0,,,,,,,,,
1789039061.4611,collate,3,1,28592,,19.737,19.663,,6.0,1.0,,,,,,,,,
1789039063.345,collate,3,1,28592,,34.727,34.667,,4.0,1.0,,,,,,,,,
1789039066.5867,collate,3,1,28592,,41.283,41.173,,6.0,1.0,,,,,,,,,
1789039068.9246,collate,3,1,28592,,19.82,19.75,,5.0,1.0,,,,,,,,,
1789039071.9614,collate,3,1,28592,,18.227,18.192,,7.0,1.0,,,,,,,,,
1789039073.6635,collate,3,1,28592,,32.152,32.108,,4.0,1.0,,,,,,,,,
1789039075.94,collate,3,1,28592,,49.354,49.192,,6.0,1.0,,,,,,,,,
1789039079.6691,collate,3,1,28592,,23.524,23.484,,7.0,1.0,,,,,,,,,
1789039082.5279,collate,3,1,28592,,38.73,38.673,,7.0,1.0,,,,,,,,,
1789039084.7969,collate,3,1,28592,,21.36,21.325,,6.0,1.0,,,,,,,,,
1789039087.0247,collate,3,1,28592,,19.81,19.774,,6.0,1.0,,,,,,,,,
1789039089.8688,collate,3,1,28592,,20.597,20.574,,7.0,1.0,,,,,,,,,
1789039092.3229,collate,3,1,28592,,21.514,21.489,,7.0,1.0,,,,,,,,,
1789039095.4272,collate,3,1,28592,,33.205,33.163,,7.0,1.0,,,,,,,,,
1789039097.0005,collate,3,1,28592,,23.772,23.719,,4.0,1.0,,,,,,,,,
1789039099.2438,collate,3,1,28592,,31.502,31.412,,5.0,1.0,,,,,,,,,
1789039101.721,collate,3,1,28592,,43.099,43.035,,6.0,1.0,,,,,,,,,
1789039104.6551,collate,3,1,28592,,23.416,23.383,,8.0,1.0,,,,,,,,,
1789039106.9248,collate,3,1,28592,,29.429,29.346,,5.0,1.0,,,,,,,,,
1789039109.1497,collate,3,1,28592,,34.039,33.965,,5.0,1.0,,,,,,,,,
1789039111.1811,collate,3,1,28592,,36.89,36.718,,6.0,1.0,,,,,,,,,
1789039113.8213,collate,3,1,28592,,21.974,21.931,,5.0,1.0,,,,,,,,,
1789039115.6989,collate,3,1,28592,,29.626,29.564,,4.0,1.0,,,,,,,,,
1789039117.978,collate,3,1,28592,,29.785,29.757,,5.0,1.0,,,,,,,,,
1789039120.4564,collate,3,1,28592,,26.406,26.371,,6.0,1.0,,,,,,,,,
1789039122.12,collate,3,1,28592,,29.985,29.945,,4.0,1.0,,,,,,,,,
1789039124.6831,collate,3,1,28592,,32.87,32.8,,6.0,1.0,,,,,,,,,
1789039127.8009,collate,3,1,28592,,19.867,19.77,,7.0,1.0,,,,,,,,,
1789039130.2274,collate,3,1,28592,,33.689,33.627,,6.0,1.0,,,,,,,,,
1789039132.3913,collate,3,1,28592,,18.231,18.177,,5.0,1.0,,,,,,,,,
1789039135.0256,collate,3,1,28592,,19.369,19.338,,6.0,1.0,,,,,,,,,
1789039136.93,collate,3,1,28592,,33.583,33.499,,4.0,1.0,,,,,,,,,
1789039139.6118,collate,3,1,28592,,53.251,53.167,,7.0,1.0,,,,,,,,,
1789039142.2852,collate,3,1,28592,,22.092,22.046,,7.0,1.0,,,,,,,,,
1789039144.962,collate,3,1,28592,,32.0,31.955,,6.0,1.0,,,,,,,,,
1789039147.1865,collate,3,1,28592,,31.173,31.116,,5.0,1.0,,,,,,,,,
1789039149.4121,collate,3,1,28592,,33.271,33.203,,6.0,1.0,,,,,,,,,
1789039151.4765,collate,3,1,28592,,32.212,32.14,,5.0,1.0,,,,,,,,,
1789039153.8534,collate,3,1,28592,,30.071,30.028,,6.0,1.0,,,,,,,,,
1789039156.8538,collate,3,1,28592,,46.045,45.929,,7.0,1.0,,,,,,,,,
1789039159.2837,collate,3,1,28592,,24.719,24.644,,5.0,1.0,,,,,,,,,
1789039161.8219,collate,3,1,28592,,35.3,35.222,,7.0,1.0,,,,,,,,,
1789039164.649,collate,3,1,28592,,57.38,57.292,,6.0,1.0,,,,,,,,,
1789039166.3137,collate,3,1,28592,,21.256,21.206,,4.0,1.0,,,,,,,,,
1789039168.8608,collate,3,1,28592,,20.147,20.111,,7.0,1.0,,,,,,,,,
1789039171.159,collate,3,1,28592,,33.631,33.547,,5.0,1.0,,,,,,,,,
1789039173.8815,collate,3,1,28592,,50.656,50.568,,6.0,1.0,,,,,,,,,
1789039176.2698,collate,3,1,28592,,18.751,18.725,,6.0,1.0,,,,,,,,,
1789039179.1049,collate,3,1,28592,,30.865,30.721,,7.0,1.0,,,,,,,,,
1789039181.4231,collate,3,1,28592,,42.3,42.238,,5.0,1.0,,,,,,,,,
1789039184.4282,collate,3,1,28592,,22.397,22.35,,7.0,1.0,,,,,,,,,
1789039187.0991,collate,3,1,28592,,35.85,35.775,,7.0,1.0,,,,,,,,,
1789039189.5402,collate,3,1,28592,,41.96,41.879,,6.0,1.0,,,,,,,,,
1789039192.4185,collate,3,1,28592,,19.052,19.036,,7.0,1.0,,,,,,,,,
1789039194.4751,collate,3,1,28592,,22.49,22.466,,4.0,1.0,,,,,,,,,
1789039196.8308,collate,3,1,28592,,31.692,31.619,,6.0,1.0,,,,,,,,,
1789039199.3147,collate,3,1,28592,,27.992,27.914,,7.0,1.0,,,,,,,,,
1789039201.6527,collate,3,1,28592,,18.694,18.663,,6.0,1.0,,,,,,,,,
1789039204.1713,collate,3,1,28592,,30.187,30.144,,7.0,1.0,,,,,,,,,
1789039206.4384,collate,3,1,28592,,53.043,52.952,,6.0,1.0,,,,,,,,,
1789039208.6278,collate,3,1,28592,,21.549,21.516,,6.0,1.0,,,,,,,,,
1789039211.0391,collate,3,1,28592,,22.086,22.056,,6.0,1.0,,,,,,,,,
1789039213.1314,collate,3,1,28592,,30.933,30.878,,5.0,1.0,,,,,,,,,
1789039215.8139,collate,3,1,28592,,70.352,70.176,,7.0,1.0,,,,,,,,,
1789039217.5618,collate,3,1,28592,,60.382,60.282,,3.0,1.0,,,,,,,,,
1789039220.2914,collate,3,1,28592,,53.786,53.674,,7.0,1.0,,,,,,,,,
1789039222.9232,collate,3,1,28592,,35.212,35.15,,7.0,1.0,,,,,,,,,
1789039225.2935,collate,3,1,28592,,49.708,49.606,,6.0,1.0,,,,,,,,,
1789039227.5377,collate,3,1,28592,,44.756,44.685,,6.0,1.0,,,,,,,,,
1789039229.9172,collate,3,1,28592,,86.972,86.803,,5.0,1.0,,,,,,,,,
1789039232.3439,collate,3,1,28592,,62.75,62.645,,5.0,1.0,,,,,,,,,
1789039235.1698,collate,3,1,28592,,146.494,146.245,,6.0,1.0,,,,,,,,,
1789039237.4991,collate,3,1,28592,,42.26,42.189,,6.0,1.0,,,,,,,,,
1789039240.3499,collate,3,1,28592,,29.025,28.984,,6.0,1.0,,,,,,,,,
1789039242.0135,collate,3,1,28592,,34.119,34.061,,5.0,1.0,,,,,,,,,
1789039244.576,collate,3,1,28592,,114.197,114.021,,6.0,1.0,,,,,,,,,
1789039247.0908,collate,3,1,28592,,22.722,22.678,,5.0,1.0,,,,,,,,,
1789039248.9952,collate,3,1,28592,,108.542,108.231,,4.0,1.0,,,,,,,,,
1789039251.9297,collate,3,1,28592,,186.521,185.712,,7.0,1.0,,,,,,,,,
1789039254.7566,collate,3,1,28592,,39.642,39.593,,7.0,1.0,,,,,,,,,
1789039256.7982,collate,3,1,28592,,54.19,54.08,,5.0,1.0,,,,,,,,,
1789039258.4848,collate,3,1,28592,,19.884,19.799,,4.0,1.0,,,,,,,,,
1789039261.4549,collate,3,1,28592,,66.593,65.729,,6.0,1.0,,,,,,,,,
1789039264.1648,collate,3,1,28592,,27.656,27.62,,7.0,1.0,,,,,,,,,
1789039266.6933,collate,3,1,28592,,23.014,22.968,,6.0,1.0,,,,,,,,,
1789039269.4498,collate,3,1,28592,,66.036,65.931,,7.0,1.0,,,,,,,,,
1789039271.9262,collate,3,1,28592,,23.801,23.756,,6.0,1.0,,,,,,,,,
1789039274.1689,collate,3,1,28592,,26.284,26.225,,6.0,1.0,,,,,,,,,
1789039276.7873,collate,3,1,28592,,20.436,20.381,,7.0,1.0,,,,,,,,,
1789039278.4919,collate,3,1,28592,,32.574,32.537,,4.0,1.0,,,,,,,,,
1789039280.4071,collate,3,1,28592,,78.473,78.357,,4.0,1.0,,,,,,,,,
1789039282.6355,collate,3,1,28592,,23.913,23.874,,6.0,1.0,,,,,,,,,
1789039285.9826,collate,3,1,28592,,19.847,19.802,,9.0,1.0,,,,,,,,,
1789039288.2595,collate,3,1,28592,,18.841,18.811,,5.0,1.0,,,,,,,,,
1789039290.286,collate,3,1,28592,,49.892,49.804,,5.0,1.0,,,,,,,,,
1789039293.3655,collate,3,1,28592,,23.924,23.886,,8.0,1.0,,,,,,,,,
1789039295.7704,collate,3,1,28592,,35.03,34.968,,6.0,1.0,,,,,,,,,
1789039298.719,collate,3,1,28592,,50.55,50.465,,7.0,1.0,,,,,,,,,
1789039300.9639,collate,3,1,28592,,20.081,20.031,,5.0,1.0,,,,,,,,,
1789039303.3378,collate,3,1,28592,,32.281,32.229,,6.0,1.0,,,,,,,,,
1789039305.7483,collate,3,1,28592,,40.416,40.344,,6.0,1.0,,,,,,,,,
1789039308.2001,collate,3,1,28592,,33.213,33.169,,6.0,1.0,,,,,,,,,
1789039310.6503,collate,3,1,28592,,18.945,18.916,,6.0,1.0,,,,,,,,,
1789039313.4352,collate,3,1,28592,,31.279,31.229,,7.0,1.0,,,,,,,,,
1789039315.9107,collate,3,1,28592,,31.555,31.48,,6.0,1.0,,,,,,,,,
1789039318.411,collate,3,1,28592,,21.407,21.374,,7.0,1.0,,,,,,,,,
1789039320.7156,collate,3,1,28592,,34.372,34.262,,5.0,1.0,,,,,,,,,
1789039323.8607,collate,3,1,28592,,40.529,40.454,,7.0,1.0,,,,,,,,,
1789039325.9624,collate,3,1,28592,,34.489,34.401,,6.0,1.0,,,,,,,,,
1789039328.5441,collate,3,1,28592,,19.084,19.029,,6.0,1.0,,,,,,,,,
1789039330.9921,collate,3,1,28592,,20.094,20.045,,6.0,1.0,,,,,,,,,
1789039333.3161,collate,3,1,28592,,27.883,27.842,,6.0,1.0,,,,,,,,,
1789039335.3121,collate,3,1,28592,,19.539,19.503,,4.0,1.0,,,,,,,,,
1789039338.0806,collate,3,1,28592,,31.765,31.698,,8.0,1.0,,,,,,,,,
1789039340.4319,collate,3,1,28592,,48.349,48.267,,7.0,1.0,,,,,,,,,
1789039343.6665,collate,3,1,28592,,22.099,22.077,,7.0,1.0,,,,,,,,,
1789039346.1224,collate,3,1,28592,,33.345,33.293,,7.0,1.0,,,,,,,,,
1789039348.6922,collate,3,1,28592,,39.304,39.222,,6.0,1.0,,,,,,,,,
1789039351.3925,collate,3,1,28592,,19.606,19.574,,7.0,1.0,,,,,,,,,
1789039353.4699,collate,3,1,28592,,22.001,21.974,,5.0,1.0,,,,,,,,,
1789039356.2257,collate,3,1,28592,,26.736,26.68,,8.0,1.0,,,,,,,,,
1789039359.0482,collate,3,1,28592,,25.932,25.801,,7.0,1.0,,,,,,,,,
1789039361.7762,collate,3,1,28592,,35.311,35.155,,7.0,1.0,,,,,,,,,
1789039364.0213,collate,3,1,28592,,30.419,30.336,,6.0,1.0,,,,,,,,,
1789039366.2735,collate,3,1,28592,,24.017,23.97,,5.0,1.0,,,,,,,,,
1789039368.3805,collate,3,1,28592,,22.474,22.419,,5.0,1.0,,,,,,,,,
1789039370.3589,collate,3,1,28592,,33.487,33.435,,5.0,1.0,,,,,,,,,
1789039372.8793,collate,3,1,28592,,31.368,31.315,,6.0,1.0,,,,,,,,,
1789039375.9314,collate,3,1,28592,,33.531,33.447,,7.0,1.0,,,,,,,,,
1789039378.7042,collate,3,1,28592,,24.226,24.186,,8.0,1.0,,,,,,,,,
1789039380.9464,collate,3,1,28592,,33.997,33.862,,5.0,1.0,,,,,,,,,
1789039383.3269,collate,3,1,28592,,113.333,112.909,,6.0,1.0,,,,,,,,,
1789039385.7321,collate,3,1,28592,,34.449,34.388,,6.0,1.0,,,,,,,,,
1789039388.4325,collate,3,1,28592,,51.809,51.729,,7.0,1.0,,,,,,,,,
1789039390.5804,collate,3,1,28592,,67.498,67.32,,5.0,1.0,,,,,,,,,
1789039393.7023,collate,3,1,28592,,34.608,34.558,,9.0,1.0,,,,,,,,,
1789039396.2143,collate,3,1,28592,,40.291,40.192,,6.0,1.0,,,,,,,,,
1789039398.559,collate,3,1,28592,,60.454,60.351,,6.0,1.0,,,,,,,,,
1789039400.5686,collate,3,1,28592,,24.302,24.223,,4.0,1.0,,,,,,,,,
1789039403.1584,collate,3,1,28592,,19.267,19.236,,6.0,1.0,,,,,,,,,
1789039405.0613,collate,3,1,28592,,30.93,30.862,,4.0,1.0,,,,,,,,,
1789039407.6399,collate,3,1,28592,,28.103,28.055,,6.0,1.0,,,,,,,,,
1789039409.6618,collate,3,1,28592,,20.314,20.279,,5.0,1.0,,,,,,,,,
1789039411.806,collate,3,1,28592,,48.531,48.324,,5.0,1.0,,,,,,,,,
1789039414.3471,collate,3,1,28592,,36.887,36.805,,6.0,1.0,,,,,,,,,
1789039416.4484,collate,3,1,28592,,22.456,22.415,,5.0,1.0,,,,,,,,,
1789039419.0266,collate,3,1,28592,,31.27,31.21,,6.0,1.0,,,,,,,,,
1789039421.2981,collate,3,1,28592,,40.323,40.201,,6.0,1.0,,,,,,,,,
1789039423.9848,collate,3,1,28592,,45.213,45.095,,6.0,1.0,,,,,,,,,
1789039426.8624,collate,3,1,28592,,33.545,33.46,,7.0,1.0,,,,,,,,,
1789039428.4982,collate,3,1,28592,,27.872,27.83,,4.0,1.0,,,,,,,,,
1789039430.6009,collate,3,1,28592,,22.033,21.97,,5.0,1.0,,,,,,,,,
1789039433.2115,collate,3,1,28592,,18.864,18.841,,6.0,1.0,,,,,,,,,
1789039435.7112,collate,3,1,28592,,35.113,35.05,,6.0,1.0,,,,,,,,,
1789039438.4385,collate,3,1,28592,,41.683,41.625,,6.0,1.0,,,,,,,,,
1789039440.6038,collate,3,1,28592,,18.962,18.902,,5.0,1.0,,,,,,,,,
1789039442.687,collate,3,1,28592,,30.301,30.25,,5.0,1.0,,,,,,,,,
1789039444.7793,collate,3,1,28592,,89.455,89.307,,5.0,1.0,,,,,,,,,
1789039447.0152,collate,3,1,28592,,34.876,34.837,,5.0,1.0,,,,,,,,,
1789039449.6337,collate,3,1,28592,,56.789,56.474,,6.0,1.0,,,,,,,,,
1789039451.7205,collate,3,1,28592,,31.066,31.003,,4.0,1.0,,,,,,,,,
1789039453.718,collate,3,1,28592,,30.616,30.562,,4.0,1.0,,,,,,,,,
1789039455.8471,collate,3,1,28592,,33.541,33.438,,5.0,1.0,,,,,,,,,
1789039457.8364,collate,3,1,28592,,19.417,19.39,,5.0,1.0,,,,,,,,,
1789039460.2949,collate,3,1,28592,,21.656,21.611,,6.0,1.0,,,,,,,,,
1789039462.713,collate,3,1,28592,,35.621,35.563,,6.0,1.0,,,,,,,,,
1789039464.3845,collate,3,1,28592,,32.442,32.299,,4.0,1.0,,,,,,,,,
1789039466.7859,collate,3,1,28592,,26.02,25.911,,6.0,1.0,,,,,,,,,
1789039468.7005,collate,3,1,28592,,18.583,18.553,,5.0,1.0,,,,,,,,,
1789039471.6013,collate,3,1,28592,,31.005,30.923,,8.0,1.0,,,,,,,,,
1789039474.7867,collate,3,1,28592,,31.77,31.73,,8.0,1.0,,,,,,,,,
1789039477.6261,collate,3,1,28592,,19.673,19.644,,8.0,1.0,,,,,,,,,
1789039480.0349,collate,3,1,28592,,31.017,30.967,,6.0,1.0,,,,,,,,,
1789039483.4596,collate,3,1,28592,,95.196,94.634,,9.0,1.0,,,,,,,,,
1789039485.3342,collate,3,1,28592,,42.434,42.358,,5.0,1.0,,,,,,,,,
1789039487.9164,collate,3,1,28592,,166.364,166.063,,6.0,1.0,,,,,,,,,
1789039490.5972,collate,3,1,28592,,67.043,66.856,,6.0,1.0,,,,,,,,,
1789039493.2944,collate,3,1,28592,,21.808,21.775,,6.0,1.0,,,,,,,,,
1789039495.7819,collate,3,1,28592,,32.033,31.967,,6.0,1.0,,,,,,,,,
1789039498.7609,collate,3,1,28592,,55.329,55.246,,8.0,1.0,,,,,,,,,
1789039500.917,collate,3,1,28592,,22.402,22.324,,6.0,1.0,,,,,,,,,
1789039503.429,collate,3,1,28592,,128.098,127.85,,6.0,1.0,,,,,,,,,
1789039505.4807,collate,3,1,28592,,21.72,21.654,,5.0,1.0,,,,,,,,,
1789039507.8706,collate,3,1,28592,,21.029,20.995,,6.0,1.0,,,,,,,,,
1789039510.3,collate,3,1,28592,,53.836,53.74,,5.0,1.0,,,,,,,,,
1789039512.5969,collate,3,1,28592,,31.375,31.323,,6.0,1.0,,,,,,,,,
1789039514.7592,collate,3,1,28592,,42.328,42.223,,5.0,1.0,,,,,,,,,
1789039517.0067,collate,3,1,28592,,18.98,18.932,,5.0,1.0,,,,,,,,,
1789039519.5935,collate,3,1,28592,,38.235,38.19,,7.0,1.0,,,,,,,,,
1789039521.9856,collate,3,1,28592,,55.701,55.625,,6.0,1.0,,,,,,,,,
1789039524.1835,collate,3,1,28592,,51.207,51.117,,5.0,1.0,,,,,,,,,
1789039526.7405,collate,3,1,28592,,22.461,22.423,,6.0,1.0,,,,,,,,,
1789039529.5135,collate,3,1,28592,,31.771,31.728,,8.0,1.0,,,,,,,,,
1789039531.8514,collate,3,1,28592,,35.06,34.961,,5.0,1.0,,,,,,,,,
1789039533.9851,collate,3,1,28592,,20.716,20.66,,7.0,1.0,,,,,,,,,
1789039535.4824,collate,3,1,28592,,30.479,30.424,,5.0,1.0,,,,,,,,,
1789039536.9112,collate,3,1,28592,,31.535,31.461,,4.0,1.0,,,,,,,,,
1789038317.9439,collate,1,0,28573,,47.362,47.287,,4.0,1.0,,,,,,,,,
1789038320.8231,collate,1,0,28573,,48.76,48.684,,7.0,1.0,,,,,,,,,
1789038323.3992,collate,1,0,28573,,39.269,39.211,,6.0,1.0,,,,,,,,,
1789038325.9199,collate,1,0,28573,,49.734,49.623,,7.0,1.0,,,,,,,,,
1789038327.7839,collate,1,0,28573,,40.77,40.721,,5.0,1.0,,,,,,,,,
1789038329.5929,collate,1,0,28573,,22.796,22.753,,4.0,1.0,,,,,,,,,
1789038332.1807,collate,1,0,28573,,47.792,47.724,,6.0,1.0,,,,,,,,,
1789038334.0638,collate,1,0,28573,,53.906,53.843,,5.0,1.0,,,,,,,,,
1789038336.0456,collate,1,0,28573,,50.267,50.133,,5.0,1.0,,,,,,,,,
1789038338.1952,collate,1,0,28573,,24.953,24.916,,5.0,1.0,,,,,,,,,
1789038340.4647,collate,1,0,28573,,279.261,278.462,,5.0,1.0,,,,,,,,,
1789038342.9027,collate,1,0,28573,,277.934,277.464,,5.0,1.0,,,,,,,,,
1789038345.2523,collate,1,0,28573,,37.59,37.461,,6.0,1.0,,,,,,,,,
1789038346.9995,collate,1,0,28573,,51.621,51.555,,4.0,1.0,,,,,,,,,
1789038349.1111,collate,1,0,28573,,44.077,43.983,,5.0,1.0,,,,,,,,,
1789038351.1183,collate,1,0,28573,,61.706,61.582,,5.0,1.0,,,,,,,,,
1789038353.6669,collate,1,0,28573,,215.373,215.007,,6.0,1.0,,,,,,,,,
1789038356.1842,collate,1,0,28573,,41.862,41.718,,6.0,1.0,,,,,,,,,
1789038358.3739,collate,1,0,28573,,124.233,124.047,,4.0,1.0,,,,,,,,,
1789038360.041,collate,1,0,28573,,60.168,60.088,,4.0,1.0,,,,,,,,,
1789038362.6899,collate,1,0,28573,,47.128,47.043,,7.0,1.0,,,,,,,,,
1789038365.578,collate,1,0,28573,,46.935,46.804,,6.0,1.0,,,,,,,,,
1789038367.9925,collate,1,0,28573,,73.395,73.237,,6.0,1.0,,,,,,,,,
1789038369.8695,collate,1,0,28573,,57.364,57.284,,4.0,1.0,,,,,,,,,
1789038371.492,collate,1,0,28573,,55.035,54.817,,3.0,1.0,,,,,,,,,
1789038373.394,collate,1,0,28573,,43.107,43.007,,4.0,1.0,,,,,,,,,
1789038376.1809,collate,1,0,28573,,119.927,119.486,,7.0,1.0,,,,,,,,,
1789038378.2487,collate,1,0,28573,,24.331,24.282,,5.0,1.0,,,,,,,,,
1789038379.9559,collate,1,0,28573,,37.682,37.602,,3.0,1.0,,,,,,,,,
1789038382.4759,collate,1,0,28573,,57.956,57.851,,6.0,1.0,,,,,,,,,
1789038384.7217,collate,1,0,28573,,43.39,43.291,,6.0,1.0,,,,,,,,,
1789038387.0793,collate,1,0,28573,,36.475,36.303,,6.0,1.0,,,,,,,,,
1789038389.4506,collate,1,0,28573,,57.083,56.993,,6.0,1.0,,,,,,,,,
1789038392.3434,collate,1,0,28573,,38.277,38.188,,7.0,1.0,,,,,,,,,
1789038394.604,collate,1,0,28573,,54.51,54.421,,5.0,1.0,,,,,,,,,
1789038396.4063,collate,1,0,28573,,66.958,66.722,,4.0,1.0,,,,,,,,,
1789038399.322,collate,1,0,28573,,74.932,74.771,,6.0,1.0,,,,,,,,,
1789038401.5765,collate,1,0,28573,,53.988,53.853,,5.0,1.0,,,,,,,,,
1789038403.8238,collate,1,0,28573,,27.308,27.277,,5.0,1.0,,,,,,,,,
1789038406.0196,collate,1,0,28573,,37.708,37.635,,5.0,1.0,,,,,,,,,
1789038408.1535,collate,1,0,28573,,83.383,83.199,,5.0,1.0,,,,,,,,,
1789038410.931,collate,1,0,28573,,51.586,51.381,,7.0,1.0,,,,,,,,,
1789038413.0713,collate,1,0,28573,,47.707,47.614,,5.0,1.0,,,,,,,,,
1789038415.5943,collate,1,0,28573,,50.488,50.352,,5.0,1.0,,,,,,,,,
1789038417.5335,collate,1,0,28573,,35.056,35.006,,4.0,1.0,,,,,,,,,
1789038419.6592,collate,1,0,28573,,26.315,26.276,,5.0,1.0,,,,,,,,,
1789038422.1153,collate,1,0,28573,,45.405,45.333,,6.0,1.0,,,,,,,,,
1789038423.9783,collate,1,0,28573,,41.67,41.537,,3.0,1.0,,,,,,,,,
1789038426.9387,collate,1,0,28573,,47.756,47.666,,7.0,1.0,,,,,,,,,
1789038429.833,collate,1,0,28573,,56.14,56.07,,7.0,1.0,,,,,,,,,
1789038432.5824,collate,1,0,28573,,33.157,33.105,,7.0,1.0,,,,,,,,,
1789038435.1293,collate,1,0,28573,,38.589,38.522,,6.0,1.0,,,,,,,,,
1789038437.2047,collate,1,0,28573,,29.563,29.507,,5.0,1.0,,,,,,,,,
1789038439.0873,collate,1,0,28573,,39.797,39.711,,4.0,1.0,,,,,,,,,
1789038441.1831,collate,1,0,28573,,63.446,63.17,,6.0,1.0,,,,,,,,,
1789038443.832,collate,1,0,28573,,52.853,52.77,,7.0,1.0,,,,,,,,,
1789038445.9844,collate,1,0,28573,,53.754,53.624,,5.0,1.0,,,,,,,,,
1789038448.8557,collate,1,0,28573,,25.578,25.555,,6.0,1.0,,,,,,,,,
1789038450.863,collate,1,0,28573,,40.265,40.183,,5.0,1.0,,,,,,,,,
1789038453.2964,collate,1,0,28573,,39.189,39.113,,6.0,1.0,,,,,,,,,
1789038456.5759,collate,1,0,28573,,59.148,58.968,,5.0,1.0,,,,,,,,,
1789038457.9287,collate,1,0,28573,,19.68,19.662,,3.0,1.0,,,,,,,,,
1789038460.8533,collate,1,0,28573,,25.393,25.309,,5.0,1.0,,,,,,,,,
1789038463.391,collate,1,0,28573,,53.414,53.349,,5.0,1.0,,,,,,,,,
1789038465.7557,collate,1,0,28573,,23.746,23.717,,5.0,1.0,,,,,,,,,
1789038468.5744,collate,1,0,28573,,45.754,45.687,,7.0,1.0,,,,,,,,,
1789038471.156,collate,1,0,28573,,149.201,148.883,,5.0,1.0,,,,,,,,,
1789038473.237,collate,1,0,28573,,54.392,54.298,,4.0,1.0,,,,,,,,,
1789038476.2267,collate,1,0,28573,,27.412,27.331,,6.0,1.0,,,,,,,,,
1789038478.4739,collate,1,0,28573,,41.525,41.457,,5.0,1.0,,,,,,,,,
1789038480.6846,collate,1,0,28573,,248.819,248.249,,4.0,1.0,,,,,,,,,
1789038484.2703,collate,1,0,28573,,108.036,107.8,,8.0,1.0,,,,,,,,,
1789038486.8037,collate,1,0,28573,,118.0,117.804,,5.0,1.0,,,,,,,,,
1789038489.0324,collate,1,0,28573,,115.0,114.746,,5.0,1.0,,,,,,,,,
1789038491.514,collate,1,0,28573,,27.742,27.664,,6.0,1.0,,,,,,,,,
1789038494.097,collate,1,0,28573,,42.461,42.409,,7.0,1.0,,,,,,,,,
