rank,step,n_docs,total_tokens,packed_tokens,collate_ms,sample_sum_ms,sample_max_ms,sample_mean_tok,load_ms,docs_tl,bucket
0,312,3,3779.0,3779.0,49.905,1426.612,738.087,1259.6666666666667,0.135,3,3
0,313,5,4041.0,4041.0,27.372,2172.344,632.327,808.2,0.152,5,5
0,314,4,3898.0,3898.0,40.42,1868.1140000000003,932.977,974.5,0.215,7,4
0,315,7,4060.0,4060.0,32.975,2832.165,725.241,580.0,0.226,4,7
0,316,3,3965.0,3965.0,26.407,1510.368,806.603,1321.6666666666667,0.16,3,3
0,317,5,3778.0,3778.0,39.774,2098.9,511.074,755.6,0.157,5,5
0,318,4,4038.0,4038.0,43.751,1815.61,884.616,1009.5,0.145,5,4
0,319,5,3819.0,3819.0,50.551,2285.584,790.217,763.8,0.197,4,5
0,320,3,3786.0,3786.0,47.652,1573.097,815.808,1262.0,0.184,3,3
0,321,5,3688.0,3688.0,45.394,2302.7490000000003,608.278,737.6,0.22,5,5
0,322,4,4069.0,4069.0,54.583,1875.569,938.806,1017.25,0.162,4,4
0,323,7,3932.0,3932.0,39.777,2654.25,557.366,561.7142857142857,0.16,7,7
0,324,6,4079.0,4079.0,33.487,2507.4400000000005,546.738,679.8333333333334,0.131,6,6
0,325,3,3862.0,3862.0,48.216,1834.267,896.875,1287.3333333333333,0.196,3,3
0,326,5,4070.0,4070.0,43.345,2215.092,1002.774,814.0,0.158,5,5
0,327,6,3883.0,3883.0,27.004,2507.822,706.265,647.1666666666666,0.165,6,6
0,328,4,3923.0,3923.0,47.349,1779.819,760.669,980.75,0.177,4,4
0,329,5,3960.0,3960.0,39.303,2013.99,882.046,792.0,0.207,5,5
0,330,2,3853.0,3853.0,36.069,1307.634,918.022,1926.5,0.14,6,2
0,331,6,3982.0,3982.0,43.265,2382.174,565.518,663.6666666666666,0.146,2,6
0,332,3,3759.0,3759.0,55.016,1693.907,1015.39,1253.0,0.159,3,3
0,333,7,4011.0,4011.0,53.478,2589.719,543.506,573.0,0.142,7,7
0,334,4,3890.0,3890.0,54.869,1913.356,840.912,972.5,0.223,4,4
0,335,4,3705.0,3705.0,46.009,1751.663,706.2,926.25,0.154,4,4
0,336,4,3914.0,3914.0,65.605,1691.224,891.422,978.5,0.142,4,4
0,337,7,3828.0,3828.0,49.27,2355.5120000000006,484.899,546.8571428571429,0.151,7,7
0,338,5,3893.0,3893.0,47.97,1848.6490000000001,713.047,778.6,0.203,5,5
0,339,5,4025.0,4025.0,32.989,2108.504,690.102,805.0,0.137,5,5
0,340,5,3870.0,3870.0,38.999,2040.216,701.831,774.0,0.209,5,5
0,341,5,3700.0,3700.0,24.71,1862.2060000000001,634.963,740.0,0.285,5,5
0,342,3,3853.0,3853.0,40.771,1689.971,996.301,1284.3333333333333,0.134,3,3
0,343,3,3846.0,3846.0,47.991,1699.789,885.662,1282.0,0.139,3,3
0,344,5,3936.0,3936.0,32.001,2089.75,755.717,787.2,0.17,5,5
0,345,5,4039.0,4039.0,26.001,2245.724,683.664,807.8,0.167,5,5
0,346,7,4077.0,4077.0,26.427,2707.877,562.396,582.4285714285714,0.223,7,7
0,347,6,3761.0,3761.0,27.942,2624.282,685.338,626.8333333333334,0.17,6,6
0,348,5,4005.0,4005.0,56.487,2071.796,843.325,801.0,0.191,5,5
0,349,5,3931.0,3931.0,52.528,1973.6190000000001,570.816,786.2,0.166,5,5
0,350,5,3688.0,3688.0,52.718,1973.944,728.08,737.6,0.297,6,5
0,351,6,4009.0,4009.0,45.808,2502.899,635.795,668.1666666666666,0.123,5,6
0,352,7,4043.0,4043.0,55.637,2474.6349999999998,549.598,577.5714285714286,0.161,7,7
0,353,9,4011.0,4011.0,81.113,2958.323,463.303,445.6666666666667,0.15,9,8+
0,354,4,4030.0,4030.0,44.702,2101.154,1039.825,1007.5,0.236,6,4
0,355,6,3978.0,3978.0,51.296,2369.4869999999996,554.978,663.0,0.156,4,6
0,356,7,3881.0,3881.0,28.413,2449.9289999999996,745.614,554.4285714285714,0.192,7,7
0,357,6,4049.0,4049.0,101.81,2683.2209999999995,796.271,674.8333333333334,0.134,6,6
0,358,3,3474.0,3474.0,39.301,1565.408,993.383,1158.0,0.152,3,3
0,359,2,3884.0,3884.0,37.687,1299.291,897.021,1942.0,0.156,2,2
0,360,6,3920.0,3920.0,45.238,2576.055,805.336,653.3333333333334,0.162,6,6
0,361,7,3925.0,3925.0,37.735,2620.278,568.035,560.7142857142857,0.191,7,7
0,362,2,3397.0,3397.0,23.779,1562.42,1139.978,1698.5,0.215,3,2
0,363,3,3918.0,3918.0,46.948,1952.0500000000002,1271.805,1306.0,0.177,2,3
0,364,3,3879.0,3879.0,41.311,1535.614,923.5,1293.0,0.168,3,3
0,365,5,3703.0,3703.0,54.763,1716.487,501.952,740.6,0.147,5,5
0,366,4,3876.0,3876.0,27.151,1925.394,864.257,969.0,0.121,4,4
0,367,6,3939.0,3939.0,80.972,2482.417,595.879,656.5,0.159,6,6
0,368,5,4032.0,4032.0,51.918,2264.228,670.999,806.4,0.171,5,5
0,369,6,4085.0,4085.0,108.178,2728.16,629.232,680.8333333333334,0.155,6,6
0,370,3,3835.0,3835.0,38.327,1588.2129999999997,851.646,1278.3333333333333,0.166,3,3
0,371,5,3788.0,3788.0,46.315,1777.869,536.302,757.6,0.137,5,5
0,372,3,3945.0,3945.0,39.304,1626.2510000000002,933.294,1315.0,0.179,3,3
0,373,3,3948.0,3948.0,49.598,1475.3529999999998,840.891,1316.0,0.153,3,3
0,374,4,3910.0,3910.0,42.018,1977.368,1016.951,977.5,0.161,4,4
0,375,7,3924.0,3924.0,26.206,2616.837,574.769,560.5714285714286,0.126,7,7
0,376,7,3918.0,3918.0,43.681,2587.857,561.391,559.7142857142857,0.528,7,7
0,377,8,3825.0,3825.0,23.283,2970.671,565.853,478.125,0.203,8,8+
0,378,8,4001.0,4001.0,51.927,2597.806,569.336,500.125,0.233,8,8+
0,379,4,4034.0,4034.0,36.898,1865.439,917.134,1008.5,0.231,4,4
0,380,5,3874.0,3874.0,50.577,2035.2509999999997,774.329,774.8,0.146,5,5
0,381,7,4083.0,4083.0,55.024,2505.9820000000004,587.359,583.2857142857143,0.173,7,7
0,382,4,3832.0,3832.0,28.059,2046.4939999999997,750.465,958.0,0.221,4,4
0,383,3,3483.0,3483.0,24.683,1658.2120000000002,977.398,1161.0,0.162,3,3
0,384,4,3653.0,3653.0,37.619,1763.1980000000003,946.532,913.25,0.148,4,4
0,385,5,3950.0,3950.0,39.178,1906.439,934.462,790.0,0.192,5,5
0,386,3,3899.0,3899.0,25.22,1630.171,987.721,1299.6666666666667,0.196,6,3
0,387,6,3982.0,3982.0,48.94,2583.6620000000003,786.519,663.6666666666666,0.112,3,6
0,388,3,3777.0,3777.0,34.093,1662.313,1022.034,1259.0,0.157,5,3
0,389,5,3822.0,3822.0,46.149,2107.886,666.555,764.4,0.186,3,5
0,390,3,3831.0,3831.0,39.371,1833.1660000000002,1127.511,1277.0,0.144,3,3
0,391,5,3897.0,3897.0,41.338,2436.7569999999996,833.932,779.4,0.165,5,5
0,392,4,3822.0,3822.0,30.15,1776.3410000000001,838.999,955.5,0.187,4,4
0,393,6,3844.0,3844.0,21.808,2634.524,641.713,640.6666666666666,0.165,6,6
0,394,5,3923.0,3923.0,53.057,2068.205,523.806,784.6,0.225,5,5
0,395,5,3489.0,3489.0,46.302,2124.453,693.532,697.8,0.142,5,5
0,396,4,3557.0,3557.0,100.294,1789.822,690.483,889.25,0.377,4,4
0,397,5,3914.0,3914.0,39.243,1935.363,697.186,782.8,0.192,5,5
0,398,5,3942.0,3942.0,55.905,2414.8669999999997,840.497,788.4,0.196,5,5
0,399,4,4068.0,4068.0,52.968,1983.988,893.708,1017.0,0.272,4,4
0,400,4,4018.0,4018.0,29.956,1681.657,796.228,1004.5,0.173,7,4
0,401,7,3949.0,3949.0,41.16,2711.074,570.138,564.1428571428571,0.133,4,7
0,402,4,3952.0,3952.0,38.399,1681.852,849.517,988.0,0.117,4,4
0,403,6,4024.0,4024.0,36.12,2401.899,651.096,670.6666666666666,0.154,6,6
0,404,6,3933.0,3933.0,51.657,2337.4700000000003,782.507,655.5,0.204,6,6
0,405,7,4042.0,4042.0,48.712,2323.95,615.2,577.4285714285714,0.159,7,7
0,406,3,3819.0,3819.0,40.842,1696.828,1087.906,1273.0,0.145,3,3
0,407,3,3897.0,3897.0,37.967,1864.42,1200.256,1299.0,0.145,3,3
0,408,4,3777.0,3777.0,53.294,1876.853,761.031,944.25,0.135,4,4
0,409,4,3994.0,3994.0,28.343,1940.942,768.202,998.5,0.143,4,4
0,410,5,3659.0,3659.0,26.213,1926.019,738.477,731.8,0.178,5,5
0,411,4,4011.0,4011.0,35.248,1897.405,1130.924,1002.75,0.149,4,4
0,412,3,3828.0,3828.0,53.606,1582.132,905.56,1276.0,0.206,5,3
0,413,5,3719.0,3719.0,38.205,2107.5609999999997,584.677,743.8,0.145,3,5
0,414,3,3795.0,3795.0,20.232,1427.7959999999998,826.63,1265.0,0.136,7,3
0,415,7,3988.0,3988.0,52.429,2613.0820000000003,659.368,569.7142857142857,0.129,3,7
0,416,3,3655.0,3655.0,32.529,1373.92,802.055,1218.3333333333333,0.22,6,3
0,417,6,3800.0,3800.0,52.646,2314.413,614.569,633.3333333333334,0.144,3,6
0,418,6,4031.0,4031.0,43.949,2276.5910000000003,668.33,671.8333333333334,0.19,6,6
0,419,6,3990.0,3990.0,53.758,2280.665,655.103,665.0,0.131,6,6
0,420,3,3664.0,3664.0,21.852,1501.1299999999999,772.055,1221.3333333333333,0.14,3,3
0,421,3,3601.0,3601.0,32.684,1311.379,766.173,1200.3333333333333,0.162,3,3
0,422,3,3893.0,3893.0,40.299,1617.5320000000002,1047.362,1297.6666666666667,0.152,3,3
0,423,6,4078.0,4078.0,49.274,2364.806,874.111,679.6666666666666,0.159,6,6
0,424,6,4061.0,4061.0,55.245,2346.077,496.16,676.8333333333334,0.215,6,6
0,425,6,4037.0,4037.0,47.128,2222.493,509.905,672.8333333333334,0.148,6,6
0,426,7,3870.0,3870.0,38.076,2500.791,465.065,552.8571428571429,0.131,7,7
0,427,6,3998.0,3998.0,49.769,2578.506,651.088,666.3333333333334,0.149,6,6
0,428,4,3954.0,3954.0,60.297,1815.579,953.075,988.5,0.187,4,4
0,429,4,3663.0,3663.0,41.67,1978.303,692.984,915.75,0.367,4,4
0,430,4,4051.0,4051.0,32.506,1780.26,913.853,1012.75,0.209,4,4
0,431,4,3881.0,3881.0,47.405,1582.948,711.885,970.25,0.148,4,4
0,432,4,3818.0,3818.0,37.197,1972.9700000000003,575.214,954.5,0.128,4,4
0,433,6,4025.0,4025.0,40.197,2269.015,641.596,670.8333333333334,0.167,6,6
0,434,4,3725.0,3725.0,42.097,1883.21,767.12,931.25,0.213,4,4
0,435,4,3939.0,3939.0,37.767,1799.667,943.743,984.75,0.164,4,4
0,436,4,4028.0,4028.0,46.695,1865.356,895.309,1007.0,0.231,4,4
0,437,8,4072.0,4072.0,50.785,2994.877,516.288,509.0,0.19,8,8+
0,438,5,3620.0,3620.0,47.054,2128.747,688.864,724.0,0.134,5,5
0,439,3,3815.0,3815.0,31.702,1570.6750000000002,908.027,1271.6666666666667,0.151,3,3
0,440,4,3916.0,3916.0,22.094,1800.123,843.665,979.0,0.198,5,4
0,441,5,4072.0,4072.0,42.831,2016.357,817.742,814.4,0.153,4,5
0,442,3,3659.0,3659.0,30.498,1636.915,919.965,1219.6666666666667,0.205,3,3
0,443,5,4014.0,4014.0,48.146,1979.8899999999999,629.895,802.8,0.17,5,5
0,444,2,3355.0,3355.0,34.207,1176.289,877.23,1677.5,0.164,2,2
0,445,4,3890.0,3890.0,39.681,1778.7649999999999,784.537,972.5,0.152,4,4
0,446,3,3927.0,3927.0,47.775,1751.6490000000001,1008.128,1309.0,0.18,3,3
0,447,8,3482.0,3482.0,15.929,2869.54,687.184,435.25,0.129,8,8+
0,448,4,3860.0,3860.0,26.253,1774.25,1001.515,965.0,0.148,4,4
0,449,5,4079.0,4079.0,36.481,2372.21,1011.479,815.8,0.131,5,5
0,450,3,3922.0,3922.0,40.079,1593.0500000000002,961.484,1307.3333333333333,0.219,3,3
0,451,6,3891.0,3891.0,44.5,2063.337,528.947,648.5,0.135,6,6
0,452,4,3918.0,3918.0,39.573,1824.5259999999998,781.735,979.5,0.153,4,4
0,453,5,3294.0,3294.0,41.779,1949.7250000000001,741.835,658.8,0.137,5,5
0,454,4,3896.0,3896.0,39.513,1727.147,897.299,974.0,0.157,4,4
0,455,6,4000.0,4000.0,46.755,2420.514,693.041,666.6666666666666,0.146,6,6
0,456,7,3965.0,3965.0,48.267,2217.567,436.262,566.4285714285714,0.144,7,7
0,457,7,4015.0,4015.0,31.255,2434.572,463.38,573.5714285714286,0.133,7,7
0,458,4,3938.0,3938.0,53.976,2061.6910000000003,1156.622,984.5,0.171,4,4
0,459,4,4032.0,4032.0,35.779,2144.643,1097.544,1008.0,0.136,4,4
0,460,3,3999.0,3999.0,47.801,1630.5430000000001,960.724,1333.0,0.179,3,3
0,461,6,3933.0,3933.0,47.813,2101.966,466.308,655.5,0.162,6,6
0,462,4,3353.0,3353.0,24.539,1676.5949999999998,561.115,838.25,0.145,6,4
0,463,6,3914.0,3914.0,32.055,2496.7709999999997,688.848,652.3333333333334,0.135,4,6
0,464,5,4082.0,4082.0,56.746,2275.1690000000003,897.56,816.4,0.163,5,5
0,465,5,3887.0,3887.0,46.9,2195.498,879.749,777.4,0.131,5,5
0,466,5,3910.0,3910.0,40.763,2103.417,806.817,782.0,0.17,5,5
0,467,7,3985.0,3985.0,61.354,2657.9879999999994,485.336,569.2857142857143,0.156,7,7
0,468,5,3931.0,3931.0,53.732,2182.5469999999996,623.483,786.2,0.162,5,5
0,469,5,4022.0,4022.0,25.473,2024.102,616.634,804.4,0.145,5,5
0,470,5,3718.0,3718.0,44.415,2031.409,668.852,743.6,0.151,7,5
0,471,7,3643.0,3643.0,27.654,2788.929,719.539,520.4285714285714,0.11,5,7
0,472,5,3372.0,3372.0,27.701,2035.86,524.387,674.4,0.171,5,5
0,473,5,3953.0,3953.0,23.516,2191.435,790.762,790.6,0.124,5,5
0,474,3,3922.0,3922.0,65.898,1575.0900000000001,931.928,1307.3333333333333,0.219,2,3
0,475,2,3325.0,3325.0,45.15,1230.326,1041.949,1662.5,0.143,3,2
0,476,5,3947.0,3947.0,46.615,1955.7350000000001,713.674,789.4,0.168,6,5
0,477,6,3927.0,3927.0,55.006,2368.4809999999998,753.783,654.5,0.112,5,6
0,478,6,3953.0,3953.0,55.379,2205.957,761.865,658.8333333333334,0.189,6,6
0,479,6,3845.0,3845.0,36.338,2844.798,859.659,640.8333333333334,0.153,6,6
0,480,3,3867.0,3867.0,52.69,1527.358,821.839,1289.0,0.162,6,3
0,481,6,3675.0,3675.0,28.082,2272.762,526.482,612.5,0.134,3,6
0,482,6,3928.0,3928.0,26.282,2281.092,587.138,654.6666666666666,0.219,6,6
0,483,6,3661.0,3661.0,34.363,2277.037,684.063,610.1666666666666,0.112,6,6
0,484,3,3832.0,3832.0,34.816,1451.0629999999999,963.502,1277.3333333333333,0.159,5,3
0,485,5,3667.0,3667.0,231.514,2183.5,762.961,733.4,0.146,3,5
0,486,4,3994.0,3994.0,34.38,2106.374,961.193,998.5,0.231,6,4
0,487,6,4010.0,4010.0,50.066,2276.877,820.931,668.3333333333334,0.147,4,6
0,488,4,3790.0,3790.0,33.62,1778.812,743.168,947.5,0.298,4,4
0,489,5,3713.0,3713.0,35.419,2306.137,660.196,742.6,0.195,5,5
0,490,4,3877.0,3877.0,40.564,1737.0720000000001,833.974,969.25,0.155,7,4
0,491,7,3977.0,3977.0,26.608,2790.7110000000002,632.194,568.1428571428571,0.122,4,7
0,492,6,3758.0,3758.0,44.688,2257.3599999999997,673.227,626.3333333333334,0.133,6,6
0,493,6,3775.0,3775.0,65.926,2280.4010000000003,702.51,629.1666666666666,0.139,6,6
0,494,3,3810.0,3810.0,34.82,1827.534,1060.891,1270.0,0.155,3,3
0,495,5,4053.0,4053.0,39.2,2231.1400000000003,850.229,810.6,0.129,5,5
0,496,6,4039.0,4039.0,37.031,2250.645,575.0,673.1666666666666,0.182,6,6
0,497,8,4091.0,4091.0,48.587,2877.849,562.685,511.375,0.156,8,8+
0,498,6,4068.0,4068.0,39.85,2261.3759999999997,715.949,678.0,0.143,6,6
0,499,6,3354.0,3354.0,21.106,2339.804,583.962,559.0,0.149,6,6
0,500,3,3697.0,3697.0,41.869,1638.9470000000001,874.566,1232.3333333333333,0.145,3,3
0,501,5,3966.0,3966.0,22.561,2095.228,696.508,793.2,0.161,5,5
0,502,3,3743.0,3743.0,119.111,1542.779,908.776,1247.6666666666667,0.164,3,3
0,503,5,4056.0,4056.0,47.368,1827.3690000000001,501.41,811.2,0.167,5,5
0,504,5,4010.0,4010.0,54.584,2189.777,887.029,802.0,0.157,5,5
0,505,7,3541.0,3541.0,34.913,2493.687,584.613,505.85714285714283,0.131,7,7
0,506,3,3769.0,3769.0,35.018,1485.942,987.595,1256.3333333333333,0.192,5,3
0,507,5,3989.0,3989.0,32.877,2047.1509999999998,917.209,797.8,0.139,3,5
0,508,5,3612.0,3612.0,25.293,1713.329,478.814,722.4,0.17,5,5
0,509,5,4024.0,4024.0,46.386,2048.7309999999998,716.26,804.8,0.145,5,5
0,510,3,3755.0,3755.0,43.033,1807.129,939.034,1251.6666666666667,0.142,3,3
0,511,6,3881.0,3881.0,35.362,2181.709,461.797,646.8333333333334,0.132,6,6
0,512,5,3926.0,3926.0,41.531,2061.8559999999998,750.684,785.2,0.286,5,5
0,513,8,4081.0,4081.0,21.421,2892.152,518.294,510.125,0.126,8,8+
0,514,5,4013.0,4013.0,36.38,2227.179,816.906,802.6,0.157,5,5
0,515,3,3892.0,3892.0,30.543,1530.711,974.042,1297.3333333333333,0.138,3,3
0,516,5,3994.0,3994.0,22.133,2000.016,578.004,798.8,0.176,5,5
0,517,6,3640.0,3640.0,28.964,2089.453,423.34,606.6666666666666,0.195,6,6
0,518,4,3990.0,3990.0,39.734,2050.4680000000003,1029.053,997.5,0.17,4,4
0,519,5,3761.0,3761.0,21.593,2271.9869999999996,756.559,752.2,0.203,5,5
0,520,3,3950.0,3950.0,35.655,1689.32,1000.576,1316.6666666666667,0.161,3,3
0,521,5,3839.0,3839.0,47.194,2000.3920000000003,598.819,767.8,0.156,5,5
0,522,5,3975.0,3975.0,32.6,1828.5880000000002,797.614,795.0,0.141,6,5
0,523,6,3744.0,3744.0,38.623,2642.996,860.473,624.0,0.147,5,6
0,524,5,4039.0,4039.0,47.678,1989.514,789.999,807.8,0.169,5,5
0,525,5,4045.0,4045.0,34.631,2401.609,849.106,809.0,0.141,5,5
0,526,6,3945.0,3945.0,52.303,2526.448,822.055,657.5,0.175,6,6
0,527,6,4022.0,4022.0,34.766,2700.5139999999997,776.563,670.3333333333334,0.154,6,6
0,528,4,3998.0,3998.0,52.927,2014.075,1137.141,999.5,0.188,4,4
0,529,5,4026.0,4026.0,34.839,2099.0919999999996,811.649,805.2,0.185,5,5
0,530,6,4090.0,4090.0,54.449,2446.377,706.457,681.6666666666666,0.166,6,6
0,531,7,4040.0,4040.0,48.98,2706.735,597.244,577.1428571428571,0.138,7,7
0,532,4,3974.0,3974.0,55.451,2107.494,1050.558,993.5,0.168,4,4
0,533,5,4080.0,4080.0,51.335,1834.6519999999998,658.824,816.0,0.152,5,5
0,534,3,3590.0,3590.0,35.053,1640.3650000000002,1082.276,1196.6666666666667,0.138,3,3
0,535,4,3690.0,3690.0,25.265,1612.546,740.224,922.5,0.168,4,4
0,536,4,4008.0,4008.0,36.246,2093.864,1101.582,1002.0,0.206,4,4
0,537,4,3675.0,3675.0,50.851,2074.3199999999997,1023.465,918.75,0.175,4,4
0,538,4,3620.0,3620.0,35.36,1715.299,574.904,905.0,0.164,6,4
0,539,6,4023.0,4023.0,36.453,2298.429,601.991,670.5,0.163,4,6
0,540,4,3974.0,3974.0,37.219,2168.1440000000002,965.055,993.5,0.146,4,4
0,541,6,3815.0,3815.0,26.93,2090.1769999999997,555.766,635.8333333333334,0.166,6,6
0,542,3,3740.0,3740.0,42.736,1387.573,829.95,1246.6666666666667,0.179,4,3
0,543,4,4018.0,4018.0,44.05,1843.7730000000001,962.929,1004.5,0.161,3,4
0,544,5,3834.0,3834.0,49.317,2193.041,823.679,766.8,0.168,6,5
0,545,6,3950.0,3950.0,36.183,2294.096,704.326,658.3333333333334,0.185,5,6
0,546,3,3716.0,3716.0,34.352,1511.641,945.262,1238.6666666666667,0.139,3,3
0,547,6,3916.0,3916.0,49.032,2248.992,502.056,652.6666666666666,0.139,6,6
0,548,3,3983.0,3983.0,51.011,1627.644,941.043,1327.6666666666667,0.163,3,3
0,549,6,4015.0,4015.0,31.67,2389.522,484.534,669.1666666666666,0.132,6,6
0,550,3,3804.0,3804.0,52.296,1508.92,927.175,1268.0,0.18,3,3
0,551,6,3490.0,3490.0,24.175,2204.284,603.496,581.6666666666666,0.151,6,6
0,552,4,3803.0,3803.0,49.632,1679.904,902.684,950.75,0.199,4,4
0,553,5,3752.0,3752.0,47.718,1888.797,604.835,750.4,0.152,5,5
0,554,4,4038.0,4038.0,86.532,2010.5469999999998,999.466,1009.5,0.167,4,4
0,555,5,4024.0,4024.0,33.926,2179.8550000000005,843.693,804.8,0.132,5,5
0,556,4,4080.0,4080.0,67.616,1793.953,871.943,1020.0,0.145,4,4
0,557,4,3986.0,3986.0,56.24,1776.7149999999997,939.245,996.5,0.144,4,4
0,558,4,3937.0,3937.0,33.301,1789.048,978.015,984.25,0.138,6,4
0,559,6,3896.0,3896.0,33.047,2630.0589999999997,866.019,649.3333333333334,0.122,4,6
0,560,2,3932.0,3932.0,54.617,1502.353,1159.577,1966.0,0.176,2,2
0,561,9,3825.0,3825.0,31.833,3217.049,825.823,425.0,0.152,9,8+
0,562,4,3988.0,3988.0,39.053,1656.847,879.917,997.0,0.187,4,4
0,563,5,3969.0,3969.0,25.055,2059.793,934.574,793.8,0.163,8,5
0,564,8,3947.0,3947.0,48.851,2905.551,535.516,493.375,0.121,5,8+
0,565,7,4054.0,4054.0,45.541,2774.107,566.696,579.1428571428571,0.158,7,7
0,566,5,3584.0,3584.0,38.691,2112.657,509.311,716.8,0.152,5,5
0,567,4,4072.0,4072.0,53.619,1742.469,880.123,1018.0,0.121,4,4
0,568,8,4062.0,4062.0,57.448,2898.3109999999997,586.271,507.75,0.158,8,8+
0,569,3,3977.0,3977.0,32.141,1763.241,913.798,1325.6666666666667,0.173,3,3
0,570,3,3677.0,3677.0,37.699,1506.9689999999998,1025.889,1225.6666666666667,0.148,3,3
0,571,3,3910.0,3910.0,36.781,1415.4180000000001,832.212,1303.3333333333333,0.149,3,3
0,572,3,3898.0,3898.0,22.144,1459.867,902.447,1299.3333333333333,0.181,6,3
0,573,6,3842.0,3842.0,39.059,2382.6310000000003,775.482,640.3333333333334,0.136,3,6
0,574,4,3975.0,3975.0,41.625,1803.0490000000002,952.966,993.75,0.171,4,4
0,575,4,4031.0,4031.0,34.685,1769.112,948.469,1007.75,0.142,4,4
0,576,2,3395.0,3395.0,32.137,1047.3519999999999,845.093,1697.5,0.141,6,2
0,577,6,3895.0,3895.0,36.381,2709.477,652.665,649.1666666666666,0.126,2,6
0,578,3,3814.0,3814.0,62.558,1584.3870000000002,1066.406,1271.3333333333333,0.153,3,3
0,579,3,4062.0,4062.0,45.268,1743.752,1037.059,1354.0,0.114,3,3
0,580,4,4033.0,4033.0,44.943,1837.902,682.407,1008.25,0.194,6,4
0,581,6,3918.0,3918.0,43.138,2614.3700000000003,737.517,653.0,0.156,4,6
0,582,4,3890.0,3890.0,42.586,1735.414,854.957,972.5,0.167,4,4
0,583,6,3874.0,3874.0,29.407,2267.135,648.365,645.6666666666666,0.137,6,6
0,584,5,4092.0,4092.0,48.906,2181.0060000000003,954.948,818.4,0.157,6,5
0,585,6,3894.0,3894.0,26.655,2910.6070000000004,865.11,649.0,0.126,5,6
0,586,4,3952.0,3952.0,44.83,1717.1529999999998,863.71,988.0,0.168,3,4
0,587,3,3794.0,3794.0,37.812,1535.9049999999997,880.221,1264.6666666666667,0.15,4,3
0,588,3,4002.0,4002.0,36.604,1653.604,832.376,1334.0,0.142,5,3
0,589,5,4080.0,4080.0,26.041,2255.6209999999996,692.174,816.0,0.142,3,5
0,590,4,3930.0,3930.0,37.569,1946.049,962.667,982.5,0.168,6,4
0,591,6,4058.0,4058.0,39.252,2436.797,512.52,676.3333333333334,0.109,4,6
0,592,5,3865.0,3865.0,45.486,2243.7709999999997,787.568,773.0,0.198,5,5
0,593,5,3677.0,3677.0,47.404,2319.196,792.512,735.4,0.175,5,5
0,594,3,3837.0,3837.0,42.623,1666.154,965.83,1279.0,0.123,3,3
0,595,3,3375.0,3375.0,83.699,1554.093,1008.104,1125.0,0.162,3,3
0,596,3,3793.0,3793.0,31.682,1669.564,1062.361,1264.3333333333333,0.171,3,3
0,597,3,3852.0,3852.0,48.914,2051.968,1321.195,1284.0,0.183,3,3
0,598,6,4047.0,4047.0,35.228,2426.83,667.255,674.5,0.187,6,6
0,599,5,3929.0,3929.0,202.069,2366.188,938.305,785.8,0.158,5,5
0,600,5,3985.0,3985.0,39.458,2087.9739999999997,595.042,797.0,0.125,5,5
0,601,5,4056.0,4056.0,64.995,2041.5439999999999,660.412,811.2,0.151,5,5
0,602,4,4094.0,4094.0,44.073,1990.331,928.399,1023.5,0.141,4,4
0,603,5,3961.0,3961.0,31.956,1940.389,614.495,792.2,0.13,5,5
0,604,5,3893.0,3893.0,80.78,1992.939,479.241,778.6,0.162,8,5
0,605,8,3849.0,3849.0,37.412,2718.0750000000003,476.451,481.125,0.131,5,8+
0,606,5,4074.0,4074.0,34.33,2173.622,859.934,814.8,0.169,7,5
0,607,7,3498.0,3498.0,48.145,2144.6769999999997,394.223,499.7142857142857,0.134,5,7
0,608,3,3717.0,3717.0,40.856,1651.662,863.056,1239.0,0.155,3,3
0,609,6,3771.0,3771.0,201.373,2212.841,598.256,628.5,0.131,6,6
0,610,5,3535.0,3535.0,36.127,1977.323,484.273,707.0,0.17,5,5
0,611,4,3812.0,3812.0,37.235,1874.76,938.546,953.0,0.181,4,4
0,612,5,3953.0,3953.0,29.784,1985.6299999999999,655.848,790.6,0.187,6,5
0,613,6,3948.0,3948.0,36.345,2437.083,589.998,658.0,0.127,5,6
0,614,4,3545.0,3545.0,36.13,1802.5639999999999,901.607,886.25,0.194,4,4
0,615,4,3980.0,3980.0,59.098,1812.3300000000002,895.899,995.0,0.141,4,4
0,616,3,3805.0,3805.0,38.892,1596.865,957.705,1268.3333333333333,0.192,6,3
0,617,6,4034.0,4034.0,42.588,2444.2490000000003,586.207,672.3333333333334,0.13,3,6
0,618,4,3411.0,3411.0,24.758,1678.032,754.994,852.75,0.143,7,4
0,619,7,3971.0,3971.0,40.478,2575.317,730.395,567.2857142857143,0.15,4,7
0,620,4,3997.0,3997.0,47.488,2049.079,1117.116,999.25,0.17,4,4
0,621,4,3983.0,3983.0,38.738,2050.5249999999996,1136.695,995.75,0.18,4,4
0,622,4,3972.0,3972.0,28.748,1808.5720000000001,849.153,993.0,0.16,4,4
0,623,6,4016.0,4016.0,67.131,2325.342,579.082,669.3333333333334,0.142,6,6
0,624,4,3870.0,3870.0,34.655,1770.7110000000002,806.373,967.5,0.132,4,4
0,625,5,3307.0,3307.0,231.104,1881.2670000000003,511.832,661.4,0.132,5,5
0,626,3,3635.0,3635.0,39.33,1730.002,1014.907,1211.6666666666667,0.143,3,3
0,627,3,3999.0,3999.0,162.284,1558.112,849.369,1333.0,0.159,3,3
