t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end
1789040932.1344,timeline,0,-1,29429,875.0,0.0,876.0,0.147,,,,,,,74388.773355,74389.800279,74390.050266,74390.050266,74390.050279
1789040932.1433,timeline,2,-1,29431,875.0,0.0,876.0,0.115,,,,,,,74388.77435,74389.80254,74390.059197,74390.059197,74390.059216
1789040932.1614,timeline,1,-1,29430,875.0,0.0,876.0,0.105,,,,,,,74388.774482,74389.802883,74390.077325,74390.077325,74390.077336
1789040932.1426,timeline,3,-1,29432,875.0,0.0,876.0,938.186,,,,,,,74389.711172,74389.800157,74390.058509,74390.058509,74390.058528
1789040932.7219,timeline,0,-1,29429,876.0,0.0,877.0,0.118,,,,,,,74390.050695,74390.615072,74390.637811,74390.637811,74390.63783
1789040932.7217,timeline,2,-1,29431,876.0,0.0,877.0,0.101,,,,,,,74390.05966,74390.616036,74390.637565,74390.637565,74390.63759
1789040932.7222,timeline,1,-1,29430,876.0,0.0,877.0,0.356,,,,,,,74390.077854,74390.617739,74390.638089,74390.638089,74390.638106
1789040932.7183,timeline,3,-1,29432,876.0,0.0,877.0,464.506,,,,,,,74390.523324,74390.61314,74390.634213,74390.634213,74390.63423
1789040934.2695,timeline,2,-1,29431,877.0,0.0,878.0,0.117,,,,,,,74390.638052,74392.164459,74392.185401,74392.185401,74392.185424
1789040934.2681,timeline,0,-1,29429,877.0,0.0,878.0,0.139,,,,,,,74390.638273,74392.162633,74392.184038,74392.184038,74392.184054
1789040934.2685,timeline,1,-1,29430,877.0,0.0,878.0,0.12,,,,,,,74390.638518,74392.163998,74392.18437,74392.18437,74392.184384
1789040934.2681,timeline,3,-1,29432,877.0,0.0,878.0,1438.464,,,,,,,74392.07294,74392.163256,74392.183987,74392.183987,74392.18403
1789040935.2922,timeline,0,-1,29429,878.0,0.0,879.0,0.142,,,,,,,74392.184345,74392.911393,74393.208099,74393.208099,74393.208111
1789040935.2443,timeline,1,-1,29430,878.0,0.0,879.0,0.109,,,,,,,74392.184778,74392.910869,74393.160166,74393.160166,74393.160183
1789040935.2464,timeline,2,-1,29431,878.0,0.0,879.0,0.11,,,,,,,74392.185865,74392.911055,74393.162332,74393.162332,74393.162351
1789040935.2447,timeline,3,-1,29432,878.0,0.0,879.0,636.353,,,,,,,74392.820631,74392.910485,74393.160625,74393.160625,74393.160637
1789040936.5901,timeline,1,-1,29430,879.0,0.0,880.0,0.128,,,,,,,74393.160671,74394.485348,74394.506035,74394.506035,74394.506049
1789040936.5906,timeline,2,-1,29431,879.0,0.0,880.0,0.101,,,,,,,74393.162784,74394.485218,74394.506482,74394.506482,74394.506504
1789040936.589,timeline,0,-1,29429,879.0,0.0,880.0,0.118,,,,,,,74393.208515,74394.483643,74394.504925,74394.504925,74394.504942
1789040936.5875,timeline,3,-1,29432,879.0,0.0,880.0,1231.886,,,,,,,74394.392749,74394.482152,74394.503373,74394.503373,74394.503391
1789040937.2728,timeline,0,-1,29429,880.0,0.0,881.0,0.144,,,,,,,74394.505364,74395.082599,74395.179733,74395.179733,74395.18873
1789040937.2689,timeline,1,-1,29430,880.0,0.0,881.0,0.109,,,,,,,74394.506438,74395.088936,74395.179741,74395.179741,74395.184831
1789040937.2689,timeline,2,-1,29431,880.0,0.0,881.0,0.117,,,,,,,74394.506936,74395.083285,74395.179723,74395.179723,74395.184863
1789040937.2689,timeline,3,-1,29432,880.0,0.0,881.0,488.481,,,,,,,74394.992072,74395.081868,74395.179729,74395.179729,74395.184834
1789040939.3109,timeline,1,-1,29430,881.0,0.0,882.0,0.112,,,,,,,74395.185192,74396.93157,74397.226843,74397.226843,74397.226856
1789040939.2645,timeline,2,-1,29431,881.0,0.0,882.0,0.132,,,,,,,74395.185372,74396.930395,74397.180368,74397.180368,74397.180389
1789040939.269,timeline,0,-1,29429,881.0,0.0,882.0,0.146,,,,,,,74395.18915,74396.930053,74397.184925,74397.184925,74397.184942
1789040939.2703,timeline,3,-1,29432,881.0,0.0,882.0,1654.071,,,,,,,74396.839137,74396.929833,74397.186172,74397.186172,74397.18619
1789040940.1879,timeline,2,-1,29431,882.0,0.0,883.0,0.112,,,,,,,74397.180851,74398.082281,74398.103823,74398.103823,74398.103848
1789040940.1872,timeline,0,-1,29429,882.0,0.0,883.0,0.138,,,,,,,74397.185426,74398.079927,74398.103071,74398.103071,74398.103093
1789040940.1886,timeline,1,-1,29430,882.0,0.0,883.0,0.094,,,,,,,74397.227283,74398.083028,74398.104506,74398.104506,74398.104524
1789040940.1841,timeline,3,-1,29432,882.0,0.0,883.0,802.632,,,,,,,74397.989063,74398.078182,74398.099979,74398.099979,74398.100017
1789040941.4,timeline,0,-1,29429,883.0,0.0,884.0,0.178,,,,,,,74398.103457,74399.294147,74399.31588,74399.31588,74399.315903
1789040941.4017,timeline,2,-1,29431,883.0,0.0,884.0,0.137,,,,,,,74398.104444,74399.296708,74399.317618,74399.317618,74399.317643
1789040941.3994,timeline,1,-1,29430,883.0,0.0,884.0,0.119,,,,,,,74398.104958,74399.295068,74399.315309,74399.315309,74399.315326
1789040941.3988,timeline,3,-1,29432,883.0,0.0,884.0,1104.102,,,,,,,74399.204366,74399.294023,74399.314658,74399.314658,74399.314677
1789040943.1894,timeline,1,-1,29430,884.0,0.0,885.0,0.124,,,,,,,74399.315749,74400.818207,74401.105282,74401.105282,74401.105293
1789040943.1866,timeline,0,-1,29429,884.0,0.0,885.0,0.185,,,,,,,74399.316474,74400.845462,74401.102534,74401.102534,74401.102548
1789040943.1577,timeline,2,-1,29431,884.0,0.0,885.0,0.122,,,,,,,74399.318113,74400.819759,74401.073575,74401.073575,74401.073593
1789040943.1587,timeline,3,-1,29432,884.0,0.0,885.0,1411.139,,,,,,,74400.726061,74400.815525,74401.074637,74401.074637,74401.074652
1789040944.4973,timeline,2,-1,29431,885.0,0.0,886.0,0.093,,,,,,,74401.074031,74402.391933,74402.4132,74402.4132,74402.413223
1789040944.4969,timeline,0,-1,29429,885.0,0.0,886.0,0.157,,,,,,,74401.10309,74402.39107,74402.412794,74402.412794,74402.412812
1789040944.4977,timeline,1,-1,29430,885.0,0.0,886.0,0.092,,,,,,,74401.10568,74402.393099,74402.413563,74402.413563,74402.41358
1789040944.4945,timeline,3,-1,29432,885.0,0.0,886.0,1224.526,,,,,,,74402.299427,74402.389495,74402.410385,74402.410385,74402.410404
1789040945.2982,timeline,0,-1,29429,886.0,0.0,887.0,0.149,,,,,,,74402.413287,74403.193171,74403.214111,74403.214111,74403.214128
1789040945.2999,timeline,2,-1,29431,886.0,0.0,887.0,0.277,,,,,,,74402.413835,74403.194523,74403.215806,74403.215806,74403.215829
1789040945.2998,timeline,1,-1,29430,886.0,0.0,887.0,0.113,,,,,,,74402.413995,74403.195406,74403.215745,74403.215745,74403.215757
1789040945.2976,timeline,3,-1,29432,886.0,0.0,887.0,693.009,,,,,,,74403.103705,74403.193246,74403.213467,74403.213467,74403.21348
1789040947.2494,timeline,0,-1,29429,887.0,0.0,888.0,0.146,,,,,,,74403.214581,74404.892429,74405.165351,74405.165351,74405.165363
1789040947.2656,timeline,1,-1,29430,887.0,0.0,888.0,0.102,,,,,,,74403.216131,74404.894062,74405.181501,74405.181501,74405.181514
1789040947.2354,timeline,2,-1,29431,887.0,0.0,888.0,0.134,,,,,,,74403.21631,74404.89815,74405.151272,74405.151272,74405.151292
1789040947.2308,timeline,3,-1,29432,887.0,0.0,888.0,1570.835,,,,,,,74404.784704,74404.892214,74405.146743,74405.146743,74405.146757
1789040948.1274,timeline,2,-1,29431,888.0,0.0,889.0,0.09,,,,,,,74405.151719,74406.021489,74406.043342,74406.043342,74406.043365
1789040948.1383,timeline,0,-1,29429,888.0,0.0,889.0,0.134,,,,,,,74405.165797,74406.019308,74406.054218,74406.054218,74406.054238
1789040948.1275,timeline,1,-1,29430,888.0,0.0,889.0,0.098,,,,,,,74405.181908,74406.022734,74406.043357,74406.043357,74406.043378
1789040948.1237,timeline,3,-1,29432,888.0,0.0,889.0,781.049,,,,,,,74405.928047,74406.018179,74406.039652,74406.039652,74406.039671
1789040949.3329,timeline,2,-1,29431,889.0,0.0,890.0,0.112,,,,,,,74406.043811,74407.227715,74407.248826,74407.248826,74407.248849
1789040949.3328,timeline,1,-1,29430,889.0,0.0,890.0,0.142,,,,,,,74406.043889,74407.228304,74407.248715,74407.248715,74407.248729
1789040949.3318,timeline,0,-1,29429,889.0,0.0,890.0,0.174,,,,,,,74406.05474,74407.225939,74407.24769,74407.24769,74407.247708
1789040949.3319,timeline,3,-1,29432,889.0,0.0,890.0,1096.548,,,,,,,74407.136476,74407.226382,74407.247844,74407.247844,74407.247861
1789040951.1249,timeline,0,-1,29429,890.0,0.0,891.0,0.153,,,,,,,74407.248796,74408.783488,74409.040835,74409.040835,74409.040849
1789040951.1235,timeline,1,-1,29430,890.0,0.0,891.0,0.1,,,,,,,74407.248974,74408.784213,74409.039381,74409.039381,74409.039391
1789040951.124,timeline,2,-1,29431,890.0,0.0,891.0,0.109,,,,,,,74407.249123,74408.784524,74409.039912,74409.039912,74409.039931
1789040951.119,timeline,3,-1,29432,890.0,0.0,891.0,1444.166,,,,,,,74408.692234,74408.781,74409.034914,74409.034914,74409.034932
1789040951.3878,timeline,1,-1,29430,891.0,0.0,892.0,0.091,,,,,,,74409.039769,74409.282911,74409.303699,74409.303699,74409.303715
1789040951.3856,timeline,2,-1,29431,891.0,0.0,892.0,0.094,,,,,,,74409.040388,74409.280328,74409.301477,74409.301477,74409.301492
1789040951.3864,timeline,0,-1,29429,891.0,0.0,892.0,0.129,,,,,,,74409.041278,74409.280622,74409.302301,74409.302301,74409.302316
1789040951.386,timeline,3,-1,29432,891.0,0.0,892.0,155.668,,,,,,,74409.191036,74409.280474,74409.301905,74409.301905,74409.301921
1789040953.0151,timeline,2,-1,29431,892.0,0.0,893.0,0.101,,,,,,,74409.30174,74410.910149,74410.931001,74410.931001,74410.931028
1789040953.0131,timeline,0,-1,29429,892.0,0.0,893.0,0.139,,,,,,,74409.302757,74410.90656,74410.928955,74410.928955,74410.928977
1789040953.0169,timeline,1,-1,29430,892.0,0.0,893.0,0.108,,,,,,,74409.304402,74410.907848,74410.932758,74410.932758,74410.932777
1789040953.0112,timeline,3,-1,29432,892.0,0.0,893.0,1513.281,,,,,,,74410.815437,74410.90608,74410.927102,74410.927102,74410.927123
1789040954.2452,timeline,0,-1,29429,893.0,0.0,894.0,0.148,,,,,,,74410.92945,74411.907379,74412.161122,74412.161122,74412.161135
1789040954.242,timeline,2,-1,29431,893.0,0.0,894.0,0.118,,,,,,,74410.931457,74411.909531,74412.157934,74412.157934,74412.157954
1789040954.2441,timeline,1,-1,29430,893.0,0.0,894.0,0.129,,,,,,,74410.933239,74411.910184,74412.159979,74412.159979,74412.159993
1789040954.2357,timeline,3,-1,29432,893.0,0.0,894.0,889.977,,,,,,,74411.817349,74411.906496,74412.151593,74412.151593,74412.15161
1789040955.1232,timeline,2,-1,29431,894.0,0.0,895.0,0.101,,,,,,,74412.158388,74413.017987,74413.039142,74413.039142,74413.039163
1789040955.123,timeline,1,-1,29430,894.0,0.0,895.0,0.208,,,,,,,74412.160906,74413.018715,74413.038924,74413.038924,74413.038939
1789040955.1216,timeline,0,-1,29429,894.0,0.0,895.0,0.129,,,,,,,74412.161421,74413.015703,74413.03748,74413.03748,74413.037508
1789040955.12,timeline,3,-1,29432,894.0,0.0,895.0,773.666,,,,,,,74412.925517,74413.014704,74413.03586,74413.03586,74413.035878
1789040955.5569,timeline,0,-1,29429,895.0,0.0,896.0,0.165,,,,,,,74413.038188,74413.45128,74413.472839,74413.472839,74413.472857
1789040955.5606,timeline,1,-1,29430,895.0,0.0,896.0,0.107,,,,,,,74413.039343,74413.453257,74413.476533,74413.476533,74413.476547
1789040955.5623,timeline,2,-1,29431,895.0,0.0,896.0,0.118,,,,,,,74413.0396,74413.457309,74413.478244,74413.478244,74413.478263
1789040955.5566,timeline,3,-1,29432,895.0,0.0,896.0,305.429,,,,,,,74413.341546,74413.451216,74413.472519,74413.472519,74413.47254
1789040958.0535,timeline,0,-1,29429,896.0,0.0,897.0,0.144,,,,,,,74413.473309,74415.714704,74415.969447,74415.969447,74415.969462
1789040958.0709,timeline,1,-1,29430,896.0,0.0,897.0,0.108,,,,,,,74413.476938,74415.737088,74415.986842,74415.986842,74415.986854
1789040958.0435,timeline,2,-1,29431,896.0,0.0,897.0,0.12,,,,,,,74413.478682,74415.703284,74415.959352,74415.959352,74415.959375
1789040958.039,timeline,3,-1,29432,896.0,0.0,897.0,2138.37,,,,,,,74415.611192,74415.701699,74415.954877,74415.954877,74415.954896
1789040958.2478,timeline,2,-1,29431,897.0,0.0,898.0,0.116,,,,,,,74415.959692,74416.142229,74416.163703,74416.163703,74416.163725
1789040958.2423,timeline,0,-1,29429,897.0,0.0,898.0,0.169,,,,,,,74415.969797,74416.13663,74416.158254,74416.158254,74416.15827
1789040958.2502,timeline,1,-1,29430,897.0,0.0,898.0,0.094,,,,,,,74415.9871,74416.138076,74416.166144,74416.166144,74416.16616
1789040958.2414,timeline,3,-1,29432,897.0,0.0,898.0,63.571,,,,,,,74416.018782,74416.135971,74416.157332,74416.157332,74416.157351
1789040960.4631,timeline,0,-1,29429,898.0,0.0,899.0,0.134,,,,,,,74416.15871,74418.357476,74418.378988,74418.378988,74418.379007
1789040960.4971,timeline,2,-1,29431,898.0,0.0,899.0,0.117,,,,,,,74416.164397,74418.359316,74418.412961,74418.412961,74418.412989
1789040960.471,timeline,1,-1,29430,898.0,0.0,899.0,0.116,,,,,,,74416.166442,74418.360389,74418.386903,74418.386903,74418.386922
1789040960.4821,timeline,3,-1,29432,898.0,0.0,899.0,2109.336,,,,,,,74418.26692,74418.377336,74418.398047,74418.398047,74418.398062
1789040960.8911,timeline,0,-1,29429,899.0,0.0,900.0,0.146,,,,,,,74418.379455,74418.551542,74418.806978,74418.806978,74418.80699
1789040960.9168,timeline,1,-1,29430,899.0,0.0,900.0,0.112,,,,,,,74418.387348,74418.552392,74418.832716,74418.832716,74418.832732
1789040960.9354,timeline,3,-1,29432,899.0,0.0,900.0,0.106,,,,,,,74418.398439,74418.550335,74418.851314,74418.851314,74418.851326
1789040960.8995,timeline,2,-1,29431,899.0,0.0,900.0,0.133,,,,,,,74418.413528,74418.551892,74418.815385,74418.815385,74418.815403
1789040962.6493,timeline,0,-1,29429,900.0,0.0,901.0,0.12,,,,,,,74418.807392,74420.446093,74420.539939,74420.539939,74420.565241
1789040962.6453,timeline,2,-1,29431,900.0,0.0,901.0,0.095,,,,,,,74418.815805,74420.447947,74420.556406,74420.556406,74420.561265
1789040962.6452,timeline,1,-1,29430,900.0,0.0,901.0,0.091,,,,,,,74418.833136,74420.449863,74420.539851,74420.539851,74420.561173
1789040962.6452,timeline,3,-1,29432,900.0,0.0,901.0,1503.095,,,,,,,74420.354679,74420.445985,74420.53987,74420.53987,74420.561136
1789040963.6365,timeline,1,-1,29430,901.0,0.0,902.0,0.12,,,,,,,74420.561586,74421.531947,74421.552452,74421.552452,74421.552474
1789040963.6366,timeline,2,-1,29431,901.0,0.0,902.0,0.152,,,,,,,74420.561711,74421.531442,74421.552531,74421.552531,74421.55255
1789040963.6367,timeline,0,-1,29429,901.0,0.0,902.0,0.307,,,,,,,74420.565694,74421.531563,74421.552567,74421.552567,74421.552583
1789040963.6348,timeline,3,-1,29432,901.0,0.0,902.0,879.266,,,,,,,74421.440636,74421.529635,74421.550719,74421.550719,74421.550736
1789040965.2339,timeline,2,-1,29431,902.0,0.0,903.0,0.112,,,,,,,74421.552967,74422.876643,74423.149803,74423.149803,74423.149822
1789040965.2111,timeline,1,-1,29430,902.0,0.0,903.0,0.141,,,,,,,74421.552998,74422.877956,74423.127048,74423.127048,74423.127065
1789040965.2237,timeline,0,-1,29429,902.0,0.0,903.0,0.151,,,,,,,74421.553042,74422.881476,74423.139567,74423.139567,74423.139579
1789040965.2386,timeline,3,-1,29432,902.0,0.0,903.0,1206.609,,,,,,,74422.757658,74422.876072,74423.154511,74423.154511,74423.154526
1789040965.7406,timeline,1,-1,29430,903.0,0.0,904.0,0.095,,,,,,,74423.12756,74423.635674,74423.656545,74423.656545,74423.656559
1789040965.7392,timeline,0,-1,29429,903.0,0.0,904.0,0.118,,,,,,,74423.139996,74423.633877,74423.655153,74423.655153,74423.655169
1789040965.7451,timeline,2,-1,29431,903.0,0.0,904.0,0.097,,,,,,,74423.15026,74423.639752,74423.66097,74423.66097,74423.660995
1789040965.7389,timeline,3,-1,29432,903.0,0.0,904.0,382.844,,,,,,,74423.537627,74423.633941,74423.654821,74423.654821,74423.654839
1789040967.393,timeline,0,-1,29429,904.0,0.0,905.0,0.139,,,,,,,74423.655599,74425.287582,74425.308956,74425.308956,74425.308975
1789040967.3964,timeline,1,-1,29430,904.0,0.0,905.0,0.109,,,,,,,74423.656948,74425.290093,74425.312315,74425.312315,74425.31233
1789040967.3953,timeline,2,-1,29431,904.0,0.0,905.0,0.111,,,,,,,74423.661408,74425.290156,74425.311227,74425.311227,74425.311249
1789040967.396,timeline,3,-1,29432,904.0,0.0,905.0,1543.764,,,,,,,74425.198845,74425.291687,74425.311946,74425.311946,74425.311962
1789040968.0907,timeline,0,-1,29429,905.0,0.0,906.0,0.145,,,,,,,74425.309417,74425.741865,74426.006644,74426.006644,74426.006659
1789040968.0735,timeline,2,-1,29431,905.0,0.0,906.0,0.111,,,,,,,74425.311662,74425.736286,74425.989374,74425.989374,74425.989392
1789040968.0696,timeline,1,-1,29430,905.0,0.0,906.0,0.107,,,,,,,74425.312703,74425.737854,74425.985554,74425.985554,74425.985569
1789040968.0728,timeline,3,-1,29432,905.0,0.0,906.0,308.899,,,,,,,74425.621101,74425.735832,74425.988751,74425.988751,74425.988762
1789040969.3499,timeline,1,-1,29430,906.0,0.0,907.0,0.091,,,,,,,74425.985953,74427.245707,74427.265791,74427.265791,74427.265805
1789040969.3499,timeline,2,-1,29431,906.0,0.0,907.0,0.093,,,,,,,74425.989843,74427.244493,74427.265842,74427.265842,74427.265864
1789040969.3805,timeline,0,-1,29429,906.0,0.0,907.0,0.368,,,,,,,74426.007201,74427.244444,74427.296439,74427.296439,74427.296455
1789040969.3469,timeline,3,-1,29432,906.0,0.0,907.0,1164.057,,,,,,,74427.153055,74427.24185,74427.262806,74427.262806,74427.262821
1789040970.4968,timeline,1,-1,29430,907.0,0.0,908.0,0.104,,,,,,,74427.266058,74428.392175,74428.41274,74428.41274,74428.412755
1789040970.4939,timeline,2,-1,29431,907.0,0.0,908.0,0.116,,,,,,,74427.266379,74428.388597,74428.409855,74428.409855,74428.409875
1789040970.4944,timeline,0,-1,29429,907.0,0.0,908.0,0.134,,,,,,,74427.296891,74428.389815,74428.410328,74428.410328,74428.410346
1789040970.4925,timeline,3,-1,29432,907.0,0.0,908.0,1035.941,,,,,,,74428.299007,74428.387498,74428.408411,74428.408411,74428.408427
1789040971.89,timeline,2,-1,29431,908.0,0.0,909.0,0.107,,,,,,,74428.410269,74429.553864,74429.805939,74429.805939,74429.805958
1789040971.8939,timeline,0,-1,29429,908.0,0.0,909.0,0.147,,,,,,,74428.410822,74429.551492,74429.809791,74429.809791,74429.809803
1789040971.8796,timeline,1,-1,29430,908.0,0.0,909.0,0.101,,,,,,,74428.413136,74429.553132,74429.795544,74429.795544,74429.79556
1789040971.8837,timeline,3,-1,29432,908.0,0.0,909.0,1054.107,,,,,,,74429.462767,74429.553013,74429.799584,74429.799584,74429.799596
1789040972.963,timeline,1,-1,29430,909.0,0.0,910.0,0.1,,,,,,,74429.795836,74430.858602,74430.878949,74430.878949,74430.878966
1789040972.9627,timeline,2,-1,29431,909.0,0.0,910.0,0.093,,,,,,,74429.806379,74430.856719,74430.878638,74430.878638,74430.878661
1789040972.9599,timeline,0,-1,29429,909.0,0.0,910.0,0.124,,,,,,,74429.810247,74430.856093,74430.875782,74430.875782,74430.8758
1789040972.9648,timeline,3,-1,29432,909.0,0.0,910.0,963.944,,,,,,,74430.76429,74430.855877,74430.880685,74430.880685,74430.880699
1789040973.7472,timeline,0,-1,29429,910.0,0.0,911.0,0.181,,,,,,,74430.876157,74431.63108,74431.663065,74431.663065,74431.663091
1789040973.7374,timeline,2,-1,29431,910.0,0.0,911.0,0.123,,,,,,,74430.879125,74431.631991,74431.653326,74431.653326,74431.653349
1789040973.737,timeline,1,-1,29430,910.0,0.0,911.0,0.106,,,,,,,74430.879231,74431.63309,74431.652961,74431.652961,74431.652975
1789040973.7345,timeline,3,-1,29432,910.0,0.0,911.0,661.218,,,,,,,74431.542218,74431.629862,74431.650368,74431.650368,74431.650381
1789040975.5583,timeline,1,-1,29430,911.0,0.0,912.0,0.098,,,,,,,74431.653324,74433.227905,74433.474218,74433.474218,74433.474231
1789040975.5641,timeline,2,-1,29431,911.0,0.0,912.0,0.125,,,,,,,74431.653796,74433.227331,74433.479991,74433.479991,74433.480023
1789040975.5674,timeline,0,-1,29429,911.0,0.0,912.0,0.191,,,,,,,74431.663652,74433.22579,74433.483267,74433.483267,74433.48328
1789040975.6047,timeline,3,-1,29432,911.0,0.0,912.0,1485.035,,,,,,,74433.135651,74433.227058,74433.520657,74433.520657,74433.520667
1789040976.652,timeline,1,-1,29430,912.0,0.0,913.0,0.25,,,,,,,74433.474654,74434.547216,74434.56788,74434.56788,74434.567895
1789040976.6512,timeline,2,-1,29431,912.0,0.0,913.0,0.103,,,,,,,74433.48046,74434.546045,74434.567128,74434.567128,74434.567149
1789040976.651,timeline,0,-1,29429,912.0,0.0,913.0,0.128,,,,,,,74433.483691,74434.544976,74434.566896,74434.566896,74434.566916
1789040976.6487,timeline,3,-1,29432,912.0,0.0,913.0,933.284,,,,,,,74434.454175,74434.543469,74434.564641,74434.564641,74434.564654
1789040978.0966,timeline,0,-1,29429,913.0,0.0,914.0,0.159,,,,,,,74434.567239,74435.990977,74436.012475,74436.012475,74436.012501
1789040978.0984,timeline,2,-1,29431,913.0,0.0,914.0,0.11,,,,,,,74434.567426,74435.99323,74436.014283,74436.014283,74436.014305
1789040978.0952,timeline,1,-1,29430,913.0,0.0,914.0,0.127,,,,,,,74434.568166,74435.991903,74436.011136,74436.011136,74436.011153
1789040978.0952,timeline,3,-1,29432,913.0,0.0,914.0,1336.189,,,,,,,74435.901049,74435.989979,74436.011075,74436.011075,74436.01109
1789040979.7661,timeline,1,-1,29430,914.0,0.0,915.0,0.111,,,,,,,74436.011612,74437.4423,74437.682,74437.682,74437.682017
1789040979.8223,timeline,0,-1,29429,914.0,0.0,915.0,0.154,,,,,,,74436.012964,74437.44119,74437.7382,74437.7382,74437.738211
1789040979.779,timeline,2,-1,29431,914.0,0.0,915.0,0.114,,,,,,,74436.014774,74437.444111,74437.694871,74437.694871,74437.694893
1789040979.8441,timeline,3,-1,29432,914.0,0.0,915.0,1339.526,,,,,,,74437.350864,74437.440862,74437.760055,74437.760055,74437.76007
1789040979.9737,timeline,1,-1,29430,915.0,0.0,916.0,0.095,,,,,,,74437.682417,74437.870649,74437.889631,74437.889631,74437.889643
1789040979.9678,timeline,2,-1,29431,915.0,0.0,916.0,0.107,,,,,,,74437.695364,74437.862476,74437.883758,74437.883758,74437.883773
1789040979.9684,timeline,0,-1,29429,915.0,0.0,916.0,0.125,,,,,,,74437.738653,74437.862427,74437.884335,74437.884335,74437.884347
1789040979.967,timeline,3,-1,29432,915.0,0.0,916.0,0.102,,,,,,,74437.76049,74437.862004,74437.882859,74437.882859,74437.88288
1789040981.9914,timeline,2,-1,29431,916.0,0.0,917.0,0.101,,,,,,,74437.884173,74439.885869,74439.907315,74439.907315,74439.907338
1789040981.9941,timeline,0,-1,29429,916.0,0.0,917.0,0.135,,,,,,,74437.884756,74439.888644,74439.909981,74439.909981,74439.909995
1789040981.996,timeline,1,-1,29430,916.0,0.0,917.0,0.1,,,,,,,74437.890003,74439.893079,74439.911887,74439.911887,74439.911906
1789040981.9901,timeline,3,-1,29432,916.0,0.0,917.0,1906.599,,,,,,,74439.789751,74439.884941,74439.906055,74439.906055,74439.906073
1789040982.4846,timeline,2,-1,29431,917.0,0.0,918.0,0.116,,,,,,,74439.907784,74440.158719,74440.400532,74440.400532,74440.400552
1789040982.4872,timeline,0,-1,29429,917.0,0.0,918.0,0.129,,,,,,,74439.910271,74440.152665,74440.403165,74440.403165,74440.403175
1789040982.4814,timeline,1,-1,29430,917.0,0.0,918.0,0.121,,,,,,,74439.912357,74440.154352,74440.397349,74440.397349,74440.397363
1789040982.49,timeline,3,-1,29432,917.0,0.0,918.0,149.939,,,,,,,74440.0562,74440.152629,74440.405914,74440.405914,74440.405924
1789040984.5306,timeline,1,-1,29430,918.0,0.0,919.0,0.083,,,,,,,74440.397755,74442.427198,74442.446485,74442.446485,74442.446498
1789040984.5377,timeline,2,-1,29431,918.0,0.0,919.0,0.107,,,,,,,74440.401019,74442.428783,74442.453593,74442.453593,74442.453617
1789040984.5318,timeline,0,-1,29429,918.0,0.0,919.0,0.109,,,,,,,74440.40354,74442.425695,74442.447717,74442.447717,74442.447729
1789040984.5296,timeline,3,-1,29432,918.0,0.0,919.0,1928.915,,,,,,,74442.335087,74442.424314,74442.445523,74442.445523,74442.445539
1789040984.9177,timeline,1,-1,29430,919.0,0.0,920.0,0.101,,,,,,,74442.446874,74442.814837,74442.833661,74442.833661,74442.833673
1789040984.9184,timeline,0,-1,29429,919.0,0.0,920.0,0.124,,,,,,,74442.448415,74442.813386,74442.834316,74442.834316,74442.834333
1789040984.9205,timeline,2,-1,29431,919.0,0.0,920.0,0.128,,,,,,,74442.454162,74442.815402,74442.836416,74442.836416,74442.83644
1789040984.9189,timeline,3,-1,29432,919.0,0.0,920.0,278.933,,,,,,,74442.724656,74442.814468,74442.834843,74442.834843,74442.834856
1789040987.3322,timeline,1,-1,29430,920.0,0.0,921.0,0.091,,,,,,,74442.834033,74444.853606,74445.243853,74445.243853,74445.248157
1789040987.3362,timeline,0,-1,29429,920.0,0.0,921.0,0.134,,,,,,,74442.834737,74444.851744,74445.239776,74445.239776,74445.252171
1789040987.3323,timeline,2,-1,29431,920.0,0.0,921.0,0.108,,,,,,,74442.83688,74444.853333,74445.239815,74445.239815,74445.248187
1789040987.3323,timeline,3,-1,29432,920.0,0.0,921.0,1926.953,,,,,,,74444.762037,74444.852644,74445.239773,74445.239773,74445.248202
1789040987.5773,timeline,1,-1,29430,921.0,0.0,922.0,0.116,,,,,,,74445.248557,74445.472948,74445.493209,74445.493209,74445.493223
1789040987.5782,timeline,2,-1,29431,921.0,0.0,922.0,0.12,,,,,,,74445.248626,74445.473252,74445.494088,74445.494088,74445.494104
1789040987.5739,timeline,0,-1,29429,921.0,0.0,922.0,0.139,,,,,,,74445.252561,74445.4685,74445.489799,74445.489799,74445.489812
1789040987.5747,timeline,3,-1,29432,921.0,0.0,922.0,132.431,,,,,,,74445.380858,74445.469279,74445.49056,74445.49056,74445.490581
1789040989.095,timeline,0,-1,29429,922.0,0.0,923.0,0.119,,,,,,,74445.490164,74446.989113,74447.010903,74447.010903,74447.010922
1789040989.0936,timeline,1,-1,29430,922.0,0.0,923.0,0.103,,,,,,,74445.493602,74446.989321,74447.009545,74447.009545,74447.009558
1789040989.0944,timeline,2,-1,29431,922.0,0.0,923.0,0.105,,,,,,,74445.494505,74446.989243,74447.010293,74447.010293,74447.010312
1789040989.0929,timeline,3,-1,29432,922.0,0.0,923.0,1406.908,,,,,,,74446.897738,74446.987819,74447.008769,74447.008769,74447.008787
1789040990.3159,timeline,1,-1,29430,923.0,0.0,924.0,0.1,,,,,,,74447.009924,74447.987964,74448.231805,74448.231805,74448.231818
