t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789040084.4565,sample,3,1,29674,,,,,7737.0,320.369,80.957,True,,,,,,,,3/w1
1789040084.9154,sample,3,1,29674,,,,,21791.0,458.714,74.076,True,,,,,,,,3/w1
1789040085.2357,sample,3,1,29674,,,,,34727.0,320.167,67.55,True,,,,,,,,3/w1
1789040085.5275,sample,3,1,29674,,,,,15199.0,291.699,18.862,True,,,,,,,,3/w1
1789040086.2192,sample,3,1,29674,,,,,8794.0,538.024,220.73,True,,,,,,,,3/w1
1789040086.5022,sample,3,1,29674,,,,,18230.0,282.769,114.965,True,,,,,,,,3/w1
1789040086.8987,sample,3,1,29674,,,,,6090.0,396.391,101.419,True,,,,,,,,3/w1
1789040087.1482,sample,3,1,29674,,,,,39222.0,249.289,84.864,True,,,,,,,,3/w1
1789040087.4697,sample,3,1,29674,,,,,24536.0,321.366,74.158,True,,,,,,,,3/w1
1789040087.7136,sample,3,1,29674,,,,,42182.0,243.781,55.516,True,,,,,,,,3/w1
1789040088.0029,sample,3,1,29674,,,,,39634.0,289.175,28.779,True,,,,,,,,3/w1
1789040088.6366,sample,3,1,29674,,,,,27630.0,546.782,257.677,True,,,,,,,,3/w1
1789040088.9542,sample,3,1,29674,,,,,44057.0,317.362,142.371,True,,,,,,,,3/w1
1789040089.2473,sample,3,1,29674,,,,,31474.0,292.96,76.533,True,,,,,,,,3/w1
1789040089.5923,sample,3,1,29674,,,,,39157.0,344.899,69.823,True,,,,,,,,3/w1
1789040090.1518,sample,3,1,29674,,,,,17726.0,559.234,62.001,True,,,,,,,,3/w1
1789040090.3494,sample,3,1,29674,,,,,28331.0,197.537,38.222,True,,,,,,,,3/w1
1789040090.8452,sample,3,1,29674,,,,,13411.0,384.896,222.745,True,,,,,,,,3/w1
1789040091.343,sample,3,1,29674,,,,,1484.0,497.681,156.982,True,,,,,,,,3/w1
1789040091.6404,sample,3,1,29674,,,,,20199.0,297.22,116.011,True,,,,,,,,3/w1
1789040092.0846,sample,3,1,29674,,,,,19041.0,444.094,87.606,True,,,,,,,,3/w1
1789040092.6729,sample,3,1,29674,,,,,30241.0,588.094,57.69,True,,,,,,,,3/w1
1789040092.8579,sample,3,1,29674,,,,,42861.0,184.871,41.54,True,,,,,,,,3/w1
1789040093.3982,sample,3,1,29674,,,,,15668.0,454.424,232.106,True,,,,,,,,3/w1
1789040093.9521,sample,3,1,29674,,,,,1910.0,553.826,156.699,True,,,,,,,,3/w1
1789040094.3898,sample,3,1,29674,,,,,30141.0,437.543,136.334,True,,,,,,,,3/w1
1789040094.7977,sample,3,1,29674,,,,,2528.0,407.726,66.91,True,,,,,,,,3/w1
1789040095.1033,sample,3,1,29674,,,,,33317.0,305.508,52.65,True,,,,,,,,3/w1
1789040095.451,sample,3,1,29674,,,,,7218.0,347.502,47.331,True,,,,,,,,3/w1
1789040096.1449,sample,3,1,29674,,,,,26489.0,472.536,235.773,True,,,,,,,,3/w1
1789040096.6161,sample,3,1,29674,,,,,6899.0,470.943,132.883,True,,,,,,,,3/w1
1789040096.9594,sample,3,1,29674,,,,,21089.0,343.115,114.79,True,,,,,,,,3/w1
1789040097.234,sample,3,1,29674,,,,,26341.0,274.377,69.823,True,,,,,,,,3/w1
1789040097.5636,sample,3,1,29674,,,,,2611.0,329.519,60.038,True,,,,,,,,3/w1
1789040097.8715,sample,3,1,29674,,,,,7393.0,307.758,38.234,True,,,,,,,,3/w1
1789040098.5276,sample,3,1,29674,,,,,10377.0,564.333,294.37,True,,,,,,,,3/w1
1789040098.9285,sample,3,1,29674,,,,,10690.0,400.849,165.437,True,,,,,,,,3/w1
1789040099.3996,sample,3,1,29674,,,,,11327.0,470.966,96.615,True,,,,,,,,3/w1
1789040099.8137,sample,3,1,29674,,,,,18970.0,413.918,72.735,True,,,,,,,,3/w1
1789040100.1113,sample,3,1,29674,,,,,25226.0,297.535,48.679,True,,,,,,,,3/w1
1789040100.5066,sample,3,1,29674,,,,,13185.0,306.672,187.447,True,,,,,,,,3/w1
1789040101.1051,sample,3,1,29674,,,,,4558.0,598.35,127.879,True,,,,,,,,3/w1
1789040101.387,sample,3,1,29674,,,,,44623.0,281.736,94.44,True,,,,,,,,3/w1
1789040101.8041,sample,3,1,29674,,,,,20102.0,416.908,86.863,True,,,,,,,,3/w1
1789040102.1925,sample,3,1,29674,,,,,28940.0,388.219,68.004,True,,,,,,,,3/w1
1789040102.521,sample,3,1,29674,,,,,14565.0,328.409,61.061,True,,,,,,,,3/w1
1789040102.8434,sample,3,1,29674,,,,,14684.0,322.272,47.424,True,,,,,,,,3/w1
1789040103.4937,sample,3,1,29674,,,,,14844.0,443.558,270.607,True,,,,,,,,3/w1
1789040104.2264,sample,3,1,29674,,,,,24942.0,732.556,161.952,True,,,,,,,,3/w1
1789040104.6098,sample,3,1,29674,,,,,41674.0,383.345,124.6,True,,,,,,,,3/w1
1789040104.9078,sample,3,1,29674,,,,,34147.0,297.84,89.527,True,,,,,,,,3/w1
1789040105.3022,sample,3,1,29674,,,,,30995.0,394.209,48.984,True,,,,,,,,3/w1
1789040105.8396,sample,3,1,29674,,,,,6997.0,445.203,216.275,True,,,,,,,,3/w1
1789040106.2894,sample,3,1,29674,,,,,8440.0,449.58,126.567,True,,,,,,,,3/w1
1789040106.6823,sample,3,1,29674,,,,,652.0,392.81,102.144,True,,,,,,,,3/w1
1789040107.024,sample,3,1,29674,,,,,37151.0,341.536,97.124,True,,,,,,,,3/w1
1789040107.3672,sample,3,1,29674,,,,,21834.0,343.055,68.065,True,,,,,,,,3/w1
1789040107.8976,sample,3,1,29674,,,,,4937.0,428.055,210.334,True,,,,,,,,3/w1
1789040108.3127,sample,3,1,29674,,,,,12998.0,414.812,161.557,True,,,,,,,,3/w1
1789040108.9138,sample,3,1,29674,,,,,44134.0,600.892,128.552,True,,,,,,,,3/w1
1789040109.2234,sample,3,1,29674,,,,,4441.0,309.302,55.104,True,,,,,,,,3/w1
1789040109.5139,sample,3,1,29674,,,,,19048.0,290.386,43.591,True,,,,,,,,3/w1
1789040109.8508,sample,3,1,29674,,,,,43185.0,336.792,40.61,True,,,,,,,,3/w1
1789040110.1411,sample,3,1,29674,,,,,2709.0,290.245,17.613,True,,,,,,,,3/w1
1789040111.0601,sample,3,1,29674,,,,,28591.0,725.167,251.561,True,,,,,,,,3/w1
1789040111.4503,sample,3,1,29674,,,,,38388.0,390.087,161.928,True,,,,,,,,3/w1
1789040111.7474,sample,3,1,29674,,,,,5990.0,296.971,96.128,True,,,,,,,,3/w1
1789040112.118,sample,3,1,29674,,,,,31204.0,370.353,84.978,True,,,,,,,,3/w1
1789040112.4648,sample,3,1,29674,,,,,31452.0,346.711,65.866,True,,,,,,,,3/w1
1789040113.1638,sample,3,1,29674,,,,,9375.0,627.973,285.095,True,,,,,,,,3/w1
1789040113.6597,sample,3,1,29674,,,,,32447.0,495.788,165.185,True,,,,,,,,3/w1
1789040113.9534,sample,3,1,29674,,,,,2866.0,293.474,96.602,True,,,,,,,,3/w1
1789040114.317,sample,3,1,29674,,,,,4071.0,363.509,67.03,True,,,,,,,,3/w1
1789040114.6948,sample,3,1,29674,,,,,17332.0,377.629,56.686,True,,,,,,,,3/w1
1789040115.2634,sample,3,1,29674,,,,,21460.0,452.783,209.935,True,,,,,,,,3/w1
1789040115.7935,sample,3,1,29674,,,,,15524.0,529.83,162.642,True,,,,,,,,3/w1
1789040116.3117,sample,3,1,29674,,,,,308.0,517.987,129.682,True,,,,,,,,3/w1
1789040116.7513,sample,3,1,29674,,,,,23285.0,439.453,69.235,True,,,,,,,,3/w1
1789040117.0989,sample,3,1,29674,,,,,17132.0,347.471,50.691,True,,,,,,,,3/w1
1789040117.3023,sample,3,1,29674,,,,,4481.0,203.27,23.103,True,,,,,,,,3/w1
1789040117.8987,sample,3,1,29674,,,,,37197.0,511.026,262.573,True,,,,,,,,3/w1
1789040118.4163,sample,3,1,29674,,,,,39300.0,517.46,173.433,True,,,,,,,,3/w1
1789040118.7937,sample,3,1,29674,,,,,17710.0,377.273,121.959,True,,,,,,,,3/w1
1789040119.0418,sample,3,1,29674,,,,,25737.0,247.973,61.88,True,,,,,,,,3/w1
1789040119.3208,sample,3,1,29674,,,,,2608.0,278.839,33.068,True,,,,,,,,3/w1
1789040119.4472,sample,3,1,29674,,,,,27700.0,126.216,17.247,True,,,,,,,,3/w1
1789040119.9891,sample,3,1,29674,,,,,11743.0,379.999,213.474,True,,,,,,,,3/w1
1789040120.4749,sample,3,1,29674,,,,,10474.0,485.592,147.127,True,,,,,,,,3/w1
1789040120.8696,sample,3,1,29674,,,,,21772.0,394.444,106.832,True,,,,,,,,3/w1
1789040121.3372,sample,3,1,29674,,,,,35072.0,467.457,73.623,True,,,,,,,,3/w1
1789040121.6559,sample,3,1,29674,,,,,10946.0,318.544,65.52,True,,,,,,,,3/w1
1789040122.0,sample,3,1,29674,,,,,44913.0,343.986,43.077,True,,,,,,,,3/w1
1789040122.2329,sample,3,1,29674,,,,,19799.0,232.767,25.721,True,,,,,,,,3/w1
1789040122.6217,sample,3,1,29674,,,,,26578.0,296.284,176.533,True,,,,,,,,3/w1
1789040123.1578,sample,3,1,29674,,,,,27684.0,535.96,138.488,True,,,,,,,,3/w1
1789040123.6555,sample,3,1,29674,,,,,11814.0,497.518,103.793,True,,,,,,,,3/w1
1789040124.012,sample,3,1,29674,,,,,10484.0,356.437,101.361,True,,,,,,,,3/w1
1789040124.3682,sample,3,1,29674,,,,,28749.0,355.972,71.751,True,,,,,,,,3/w1
1789040124.6702,sample,3,1,29674,,,,,5146.0,301.897,65.789,True,,,,,,,,3/w1
1789040124.9373,sample,3,1,29674,,,,,14143.0,266.947,29.376,True,,,,,,,,3/w1
1789040125.3923,sample,3,1,29674,,,,,3775.0,369.468,247.014,True,,,,,,,,3/w1
1789040125.6764,sample,3,1,29674,,,,,3344.0,283.956,115.983,True,,,,,,,,3/w1
1789040126.1362,sample,3,1,29674,,,,,12140.0,459.761,104.411,True,,,,,,,,3/w1
1789040126.5307,sample,3,1,29674,,,,,41367.0,394.305,86.445,True,,,,,,,,3/w1
1789040126.9005,sample,3,1,29674,,,,,26079.0,369.722,66.708,True,,,,,,,,3/w1
1789040127.1558,sample,3,1,29674,,,,,10060.0,255.135,45.441,True,,,,,,,,3/w1
1789040127.4202,sample,3,1,29674,,,,,25352.0,264.327,27.409,True,,,,,,,,3/w1
1789040128.0913,sample,3,1,29674,,,,,20010.0,383.696,189.999,True,,,,,,,,3/w1
1789040128.7525,sample,3,1,29674,,,,,26249.0,661.084,129.172,True,,,,,,,,3/w1
1789040129.1079,sample,3,1,29674,,,,,7225.0,355.272,87.19,True,,,,,,,,3/w1
1789040129.3985,sample,3,1,29674,,,,,37475.0,290.504,79.022,True,,,,,,,,3/w1
1789040129.7654,sample,3,1,29674,,,,,33547.0,366.738,66.085,True,,,,,,,,3/w1
1789040130.0098,sample,3,1,29674,,,,,17327.0,244.301,60.394,True,,,,,,,,3/w1
1789040130.2073,sample,3,1,29674,,,,,10351.0,197.327,53.487,True,,,,,,,,3/w1
1789040130.7019,sample,3,1,29674,,,,,28993.0,494.49,27.982,True,,,,,,,,3/w1
1789040131.304,sample,3,1,29674,,,,,27338.0,503.816,294.887,True,,,,,,,,3/w1
1789040131.7336,sample,3,1,29674,,,,,32856.0,429.396,149.889,True,,,,,,,,3/w1
1789040132.1807,sample,3,1,29674,,,,,26410.0,446.954,143.351,True,,,,,,,,3/w1
1789040132.4675,sample,3,1,29674,,,,,43672.0,286.591,48.556,True,,,,,,,,3/w1
1789040133.2075,sample,3,1,29674,,,,,10837.0,612.58,242.257,True,,,,,,,,3/w1
1789040133.6329,sample,3,1,29674,,,,,28725.0,424.987,164.051,True,,,,,,,,3/w1
1789040134.0683,sample,3,1,29674,,,,,20636.0,435.207,138.688,True,,,,,,,,3/w1
1789040134.4377,sample,3,1,29674,,,,,11581.0,369.109,101.064,True,,,,,,,,3/w1
1789040134.6248,sample,3,1,29674,,,,,4733.0,186.932,45.513,True,,,,,,,,3/w1
1789040135.3375,sample,3,1,29674,,,,,23903.0,611.252,249.683,True,,,,,,,,3/w1
1789040135.7166,sample,3,1,29674,,,,,23194.0,378.863,151.604,True,,,,,,,,3/w1
1789040136.0841,sample,3,1,29674,,,,,19222.0,367.371,135.158,True,,,,,,,,3/w1
1789040136.3027,sample,3,1,29674,,,,,30092.0,218.434,73.552,True,,,,,,,,3/w1
1789040136.5629,sample,3,1,29674,,,,,40660.0,260.075,49.301,True,,,,,,,,3/w1
1789040136.9829,sample,3,1,29674,,,,,22376.0,336.7,169.83,True,,,,,,,,3/w1
1789040137.521,sample,3,1,29674,,,,,5739.0,538.015,118.957,True,,,,,,,,3/w1
1789040137.8766,sample,3,1,29674,,,,,19248.0,355.432,109.176,True,,,,,,,,3/w1
1789040138.2504,sample,3,1,29674,,,,,13046.0,373.67,73.0,True,,,,,,,,3/w1
1789040138.5183,sample,3,1,29674,,,,,16295.0,267.748,59.545,True,,,,,,,,3/w1
1789040138.7796,sample,3,1,29674,,,,,31142.0,261.151,43.602,True,,,,,,,,3/w1
1789040139.2539,sample,3,1,29674,,,,,28141.0,396.325,176.253,True,,,,,,,,3/w1
1789040139.7523,sample,3,1,29674,,,,,9561.0,498.206,113.812,True,,,,,,,,3/w1
1789040140.2553,sample,3,1,29674,,,,,27138.0,502.746,100.655,True,,,,,,,,3/w1
1789040140.6171,sample,3,1,29674,,,,,26715.0,361.634,92.725,True,,,,,,,,3/w1
1789040140.859,sample,3,1,29674,,,,,35866.0,241.762,85.672,True,,,,,,,,3/w1
1789040141.1511,sample,3,1,29674,,,,,19777.0,291.877,50.388,True,,,,,,,,3/w1
1789040141.5239,sample,3,1,29674,,,,,1880.0,372.623,47.218,True,,,,,,,,3/w1
1789040141.947,sample,3,1,29674,,,,,30142.0,422.978,24.112,True,,,,,,,,3/w1
1789040142.4768,sample,3,1,29674,,,,,24753.0,431.14,243.489,True,,,,,,,,3/w1
1789040142.9939,sample,3,1,29674,,,,,34523.0,517.012,149.861,True,,,,,,,,3/w1
1789040143.4002,sample,3,1,29674,,,,,16917.0,406.134,101.009,True,,,,,,,,3/w1
1789040143.783,sample,3,1,29674,,,,,40161.0,382.667,89.394,True,,,,,,,,3/w1
1789040144.0371,sample,3,1,29674,,,,,27836.0,253.92,46.382,True,,,,,,,,3/w1
1789040144.251,sample,3,1,29674,,,,,1195.0,213.736,43.751,True,,,,,,,,3/w1
1789040144.7722,sample,3,1,29674,,,,,29932.0,418.043,225.961,True,,,,,,,,3/w1
1789040145.2451,sample,3,1,29674,,,,,42176.0,472.748,163.151,True,,,,,,,,3/w1
1789040145.593,sample,3,1,29674,,,,,36993.0,347.773,106.766,True,,,,,,,,3/w1
1789040145.9727,sample,3,1,29674,,,,,16071.0,379.293,80.256,True,,,,,,,,3/w1
1789040146.3021,sample,3,1,29674,,,,,24394.0,329.3,60.054,True,,,,,,,,3/w1
1789040146.8987,sample,3,1,29674,,,,,30006.0,503.111,231.157,True,,,,,,,,3/w1
1789040147.3673,sample,3,1,29674,,,,,29957.0,468.4,151.803,True,,,,,,,,3/w1
1789040147.8716,sample,3,1,29674,,,,,38751.0,504.178,114.716,True,,,,,,,,3/w1
1789040148.1659,sample,3,1,29674,,,,,13449.0,294.06,67.07,True,,,,,,,,3/w1
1789040148.6703,sample,3,1,29674,,,,,31603.0,504.286,81.597,True,,,,,,,,3/w1
1789040148.9672,sample,3,1,29674,,,,,42284.0,296.793,56.031,True,,,,,,,,3/w1
1789040149.5314,sample,3,1,29674,,,,,10272.0,479.449,261.198,True,,,,,,,,3/w1
1789040150.0146,sample,3,1,29674,,,,,33568.0,483.068,189.388,True,,,,,,,,3/w1
1789040150.4905,sample,3,1,29674,,,,,6033.0,475.667,106.058,True,,,,,,,,3/w1
1789040150.7804,sample,3,1,29674,,,,,18705.0,289.809,64.18,True,,,,,,,,3/w1
1789040151.2726,sample,3,1,29674,,,,,1193.0,492.075,49.077,True,,,,,,,,3/w1
1789040151.916,sample,3,1,29674,,,,,44258.0,397.341,213.288,True,,,,,,,,3/w1
1789040152.2788,sample,3,1,29674,,,,,1766.0,362.651,122.552,True,,,,,,,,3/w1
1789040152.6132,sample,3,1,29674,,,,,20406.0,334.291,91.141,True,,,,,,,,3/w1
1789040152.8758,sample,3,1,29674,,,,,17774.0,262.36,59.852,True,,,,,,,,3/w1
1789040153.1338,sample,3,1,29674,,,,,1389.0,257.869,45.523,True,,,,,,,,3/w1
1789040153.3992,sample,3,1,29674,,,,,9394.0,265.28,39.109,True,,,,,,,,3/w1
1789040154.4404,sample,3,1,29674,,,,,39498.0,824.301,312.872,True,,,,,,,,3/w1
1789040154.9999,sample,3,1,29674,,,,,24959.0,559.32,213.199,True,,,,,,,,3/w1
1789040155.2724,sample,3,1,29674,,,,,42847.0,272.22,89.286,True,,,,,,,,3/w1
1789040155.5781,sample,3,1,29674,,,,,23997.0,305.623,60.385,True,,,,,,,,3/w1
1789040156.2378,sample,3,1,29674,,,,,504.0,588.339,297.433,True,,,,,,,,3/w1
1789040156.6984,sample,3,1,29674,,,,,8139.0,460.452,169.953,True,,,,,,,,3/w1
1789040157.0306,sample,3,1,29674,,,,,28634.0,331.918,81.348,True,,,,,,,,3/w1
1789040157.4096,sample,3,1,29674,,,,,11304.0,378.926,63.358,True,,,,,,,,3/w1
1789040157.684,sample,3,1,29674,,,,,42470.0,274.222,40.793,True,,,,,,,,3/w1
1789040158.1149,sample,3,1,29674,,,,,39596.0,321.722,196.185,True,,,,,,,,3/w1
1789040158.7557,sample,3,1,29674,,,,,4021.0,640.635,128.839,True,,,,,,,,3/w1
1789040159.1177,sample,3,1,29674,,,,,41148.0,361.856,99.42,True,,,,,,,,3/w1
1789040159.5388,sample,3,1,29674,,,,,11177.0,420.958,76.301,True,,,,,,,,3/w1
1789040159.7714,sample,3,1,29674,,,,,28692.0,232.453,65.372,True,,,,,,,,3/w1
1789040160.0519,sample,3,1,29674,,,,,30380.0,280.396,55.974,True,,,,,,,,3/w1
1789040160.3596,sample,3,1,29674,,,,,13506.0,307.596,35.96,True,,,,,,,,3/w1
1789040161.0524,sample,3,1,29674,,,,,9504.0,580.991,228.946,True,,,,,,,,3/w1
1789040161.7019,sample,3,1,29674,,,,,33893.0,649.326,152.286,True,,,,,,,,3/w1
1789040161.9582,sample,3,1,29674,,,,,30671.0,256.176,75.804,True,,,,,,,,3/w1
1789040162.216,sample,3,1,29674,,,,,28715.0,257.653,66.305,True,,,,,,,,3/w1
1789040162.4516,sample,3,1,29674,,,,,27417.0,235.45,56.284,True,,,,,,,,3/w1
1789040162.7821,sample,3,1,29674,,,,,20366.0,330.363,52.351,True,,,,,,,,3/w1
1789040163.1423,sample,3,1,29674,,,,,24296.0,360.043,38.731,True,,,,,,,,3/w1
1789040163.6329,sample,3,1,29674,,,,,9933.0,405.773,275.984,True,,,,,,,,3/w1
1789040164.3109,sample,3,1,29674,,,,,5498.0,677.828,176.563,True,,,,,,,,3/w1
1789040164.7231,sample,3,1,29674,,,,,33166.0,412.06,104.203,True,,,,,,,,3/w1
1789040165.0722,sample,3,1,29674,,,,,11262.0,348.901,64.726,True,,,,,,,,3/w1
1789040165.4876,sample,3,1,29674,,,,,5028.0,415.343,41.524,True,,,,,,,,3/w1
1789040166.3656,sample,3,1,29674,,,,,3481.0,743.455,223.018,True,,,,,,,,3/w1
1789040166.8424,sample,3,1,29674,,,,,40131.0,476.643,140.33,True,,,,,,,,3/w1
1789040167.2526,sample,3,1,29674,,,,,16922.0,410.052,138.562,True,,,,,,,,3/w1
1789040167.5464,sample,3,1,29674,,,,,35906.0,293.663,70.223,True,,,,,,,,3/w1
1789040168.0508,sample,3,1,29674,,,,,29006.0,504.288,66.89,True,,,,,,,,3/w1
1789040168.5452,sample,3,1,29674,,,,,22812.0,401.568,231.087,True,,,,,,,,3/w1
1789040169.0189,sample,3,1,29674,,,,,16195.0,473.519,187.984,True,,,,,,,,3/w1
1789040169.3861,sample,3,1,29674,,,,,7030.0,367.022,77.591,True,,,,,,,,3/w1
1789040169.7355,sample,3,1,29674,,,,,10091.0,349.309,73.121,True,,,,,,,,3/w1
1789040169.945,sample,3,1,29674,,,,,44683.0,209.351,63.335,True,,,,,,,,3/w1
1789040170.2687,sample,3,1,29674,,,,,37514.0,323.61,38.248,True,,,,,,,,3/w1
1789040170.8925,sample,3,1,29674,,,,,27079.0,511.857,220.658,True,,,,,,,,3/w1
1789040171.536,sample,3,1,29674,,,,,23343.0,643.26,172.817,True,,,,,,,,3/w1
1789040171.9371,sample,3,1,29674,,,,,14436.0,400.936,72.356,True,,,,,,,,3/w1
1789040172.1715,sample,3,1,29674,,,,,40299.0,234.268,46.756,True,,,,,,,,3/w1
1789040172.5035,sample,3,1,29674,,,,,30013.0,331.876,34.403,True,,,,,,,,3/w1
1789040173.3478,sample,3,1,29674,,,,,15343.0,762.35,194.894,True,,,,,,,,3/w1
1789040173.8772,sample,3,1,29674,,,,,44596.0,529.192,143.316,True,,,,,,,,3/w1
1789040174.1468,sample,3,1,29674,,,,,24844.0,269.475,121.826,True,,,,,,,,3/w1
1789040174.5631,sample,3,1,29674,,,,,32164.0,416.088,99.435,True,,,,,,,,3/w1
1789040174.8451,sample,3,1,29674,,,,,32212.0,281.898,56.969,True,,,,,,,,3/w1
1789040175.0997,sample,3,1,29674,,,,,42686.0,254.46,46.175,True,,,,,,,,3/w1
1789040175.8925,sample,3,1,29674,,,,,38361.0,700.404,186.206,True,,,,,,,,3/w1
1789040176.48,sample,3,1,29674,,,,,38177.0,587.323,144.41,True,,,,,,,,3/w1
1789040176.9206,sample,3,1,29674,,,,,12850.0,440.4,127.0,True,,,,,,,,3/w1
1789040177.1978,sample,3,1,29674,,,,,20542.0,277.094,97.347,True,,,,,,,,3/w1
1789040177.4395,sample,3,1,29674,,,,,11237.0,241.508,66.558,True,,,,,,,,3/w1
1789040178.2481,sample,3,1,29674,,,,,40148.0,701.552,221.024,True,,,,,,,,3/w1
1789040178.7417,sample,3,1,29674,,,,,7093.0,493.425,161.034,True,,,,,,,,3/w1
1789040179.1069,sample,3,1,29674,,,,,741.0,365.062,114.044,True,,,,,,,,3/w1
1789040179.4097,sample,3,1,29674,,,,,17809.0,302.587,82.056,True,,,,,,,,3/w1
1789040179.6714,sample,3,1,29674,,,,,5792.0,261.52,46.434,True,,,,,,,,3/w1
1789040179.9559,sample,3,1,29674,,,,,31747.0,284.365,66.128,True,,,,,,,,3/w1
1789040180.7637,sample,3,1,29674,,,,,20494.0,662.399,284.621,True,,,,,,,,3/w1
1789040181.1993,sample,3,1,29674,,,,,30505.0,435.347,192.632,True,,,,,,,,3/w1
1789040181.5633,sample,3,1,29674,,,,,22977.0,363.882,105.582,True,,,,,,,,3/w1
1789040181.9003,sample,3,1,29674,,,,,39641.0,336.892,66.952,True,,,,,,,,3/w1
1789040183.0797,sample,3,1,29674,,,,,44838.0,834.712,264.282,True,,,,,,,,3/w1
1789040183.7304,sample,3,1,29674,,,,,44260.0,650.55,165.237,True,,,,,,,,3/w1
1789040184.2079,sample,3,1,29674,,,,,7804.0,477.25,147.98,True,,,,,,,,3/w1
1789040184.6442,sample,3,1,29674,,,,,15402.0,436.168,67.387,True,,,,,,,,3/w1
1789040184.9797,sample,3,1,29674,,,,,32552.0,335.385,43.718,True,,,,,,,,3/w1
1789040185.2398,sample,3,1,29674,,,,,34348.0,259.946,38.776,True,,,,,,,,3/w1
1789040185.7286,sample,3,1,29674,,,,,30782.0,346.391,207.207,True,,,,,,,,3/w1
1789040186.2886,sample,3,1,29674,,,,,30007.0,559.872,106.187,True,,,,,,,,3/w1
1789040186.5597,sample,3,1,29674,,,,,36856.0,270.915,98.829,True,,,,,,,,3/w1
1789040186.8402,sample,3,1,29674,,,,,5179.0,280.425,68.326,True,,,,,,,,3/w1
1789040187.2045,sample,3,1,29674,,,,,6708.0,364.107,66.26,True,,,,,,,,3/w1
1789040187.4671,sample,3,1,29674,,,,,44698.0,262.478,37.536,True,,,,,,,,3/w1
1789040188.0971,sample,3,1,29674,,,,,37907.0,531.53,195.506,True,,,,,,,,3/w1
1789040188.5155,sample,3,1,29674,,,,,37062.0,418.208,148.17,True,,,,,,,,3/w1
1789040188.9339,sample,3,1,29674,,,,,35026.0,418.277,128.239,True,,,,,,,,3/w1
1789040189.2854,sample,3,1,29674,,,,,32450.0,351.351,85.692,True,,,,,,,,3/w1
1789040189.5142,sample,3,1,29674,,,,,9528.0,228.696,48.098,True,,,,,,,,3/w1
1789040189.8415,sample,3,1,29674,,,,,5924.0,327.092,35.698,True,,,,,,,,3/w1
1789040190.0774,sample,3,1,29674,,,,,36676.0,235.766,14.767,True,,,,,,,,3/w1
1789040190.6266,sample,3,1,29674,,,,,21200.0,411.561,211.802,True,,,,,,,,3/w1
1789040191.174,sample,3,1,29674,,,,,21630.0,547.011,128.08,True,,,,,,,,3/w1
1789040191.547,sample,3,1,29674,,,,,34230.0,372.237,107.648,True,,,,,,,,3/w1
1789040191.8213,sample,3,1,29674,,,,,32151.0,274.15,107.104,True,,,,,,,,3/w1
1789040192.1396,sample,3,1,29674,,,,,40843.0,318.109,52.767,True,,,,,,,,3/w1
1789040192.4598,sample,3,1,29674,,,,,37991.0,320.138,48.941,True,,,,,,,,3/w1
1789040192.7166,sample,3,1,29674,,,,,42973.0,256.744,37.535,True,,,,,,,,3/w1
1789040193.3384,sample,3,1,29674,,,,,18331.0,500.852,230.917,True,,,,,,,,3/w1
1789040193.8163,sample,3,1,29674,,,,,5385.0,477.774,141.591,True,,,,,,,,3/w1
1789040194.2927,sample,3,1,29674,,,,,24662.0,476.272,106.559,True,,,,,,,,3/w1
1789040194.6828,sample,3,1,29674,,,,,20946.0,390.012,94.987,True,,,,,,,,3/w1
1789040195.0607,sample,3,1,29674,,,,,31085.0,377.75,53.859,True,,,,,,,,3/w1
1789040195.4076,sample,3,1,29674,,,,,31264.0,346.834,32.574,True,,,,,,,,3/w1
1789040196.1124,sample,3,1,29674,,,,,18327.0,621.824,283.037,True,,,,,,,,3/w1
1789040196.6273,sample,3,1,29674,,,,,16362.0,514.759,181.067,True,,,,,,,,3/w1
1789040196.9999,sample,3,1,29674,,,,,36276.0,372.375,116.272,True,,,,,,,,3/w1
1789040197.2321,sample,3,1,29674,,,,,21621.0,232.078,65.287,True,,,,,,,,3/w1
1789040197.9081,sample,3,1,29674,,,,,35996.0,587.632,266.674,True,,,,,,,,3/w1
1789040198.4228,sample,3,1,29674,,,,,27169.0,514.445,174.538,True,,,,,,,,3/w1
1789040198.8717,sample,3,1,29674,,,,,5413.0,448.694,118.603,True,,,,,,,,3/w1
1789040199.2235,sample,3,1,29674,,,,,6538.0,351.726,70.675,True,,,,,,,,3/w1
1789040199.5027,sample,3,1,29674,,,,,40340.0,279.048,41.013,True,,,,,,,,3/w1
1789040200.1337,sample,3,1,29674,,,,,10682.0,522.008,237.939,True,,,,,,,,3/w1
1789040200.659,sample,3,1,29674,,,,,21449.0,525.114,124.523,True,,,,,,,,3/w1
1789040200.948,sample,3,1,29674,,,,,5204.0,288.871,98.531,True,,,,,,,,3/w1
1789040201.2887,sample,3,1,29674,,,,,42053.0,340.524,72.499,True,,,,,,,,3/w1
1789040201.5458,sample,3,1,29674,,,,,34870.0,257.031,63.495,True,,,,,,,,3/w1
1789040201.8722,sample,3,1,29674,,,,,42038.0,326.276,45.533,True,,,,,,,,3/w1
1789040202.4408,sample,3,1,29674,,,,,19665.0,481.494,242.904,True,,,,,,,,3/w1
