global_step,epoch,epoch_frac,train/loss,train/accept_len,train/accept_rate
79363,2,2.745355,0.124,5.121,0.747
79364,2,2.745390,0.171,4.147,0.64
79365,2,2.745424,0.148,4.606,0.688
79366,2,2.745459,0.13,5.02,0.733
79367,2,2.745494,0.111,5.383,0.773
79368,2,2.745528,0.135,4.876,0.714
79369,2,2.745563,0.131,4.903,0.728
79370,2,2.745597,0.092,5.754,0.819
79371,2,2.745632,0.136,4.715,0.721
79372,2,2.745667,0.126,5.083,0.746
79373,2,2.745701,0.127,5.07,0.734
79374,2,2.745736,0.111,5.409,0.779
79375,2,2.745770,0.114,5.295,0.778
79376,2,2.745805,0.103,5.575,0.794
79377,2,2.745840,0.104,5.537,0.794
79378,2,2.745874,0.159,4.336,0.679
79379,2,2.745909,0.11,5.369,0.783
79380,2,2.745943,0.134,4.807,0.728
79381,2,2.745978,0.105,5.511,0.784
79382,2,2.746013,0.093,5.837,0.813
79383,2,2.746047,0.123,5.151,0.749
79384,2,2.746082,0.141,4.756,0.71
79385,2,2.746116,0.122,5.086,0.749
79386,2,2.746151,0.134,4.999,0.725
79387,2,2.746186,0.133,4.92,0.726
79388,2,2.746220,0.131,4.912,0.739
79389,2,2.746255,0.123,5.134,0.739
79390,2,2.746289,0.092,5.831,0.818
79391,2,2.746324,0.119,5.244,0.759
79392,2,2.746359,0.107,5.5,0.787
79393,2,2.746393,0.109,5.324,0.784
79394,2,2.746428,0.154,4.487,0.679
79395,2,2.746462,0.119,5.305,0.763
79396,2,2.746497,0.114,5.288,0.771
79397,2,2.746532,0.113,5.266,0.771
79398,2,2.746566,0.125,5.119,0.735
79399,2,2.746601,0.108,5.498,0.785
79400,2,2.746635,0.103,5.504,0.793
79401,2,2.746670,0.133,4.868,0.729
79402,2,2.746704,0.134,4.905,0.724
79403,2,2.746739,0.13,4.997,0.729
79404,2,2.746774,0.118,5.218,0.758
79405,2,2.746808,0.084,5.919,0.832
79406,2,2.746843,0.119,5.125,0.754
79407,2,2.746877,0.131,4.897,0.732
79408,2,2.746912,0.14,4.77,0.709
79409,2,2.746947,0.151,4.645,0.694
79410,2,2.746981,0.128,5.09,0.729
79411,2,2.747016,0.101,5.621,0.798
79412,2,2.747050,0.114,5.327,0.775
79413,2,2.747085,0.148,4.532,0.69
79414,2,2.747120,0.128,5.025,0.742
79415,2,2.747154,0.127,5.061,0.742
79416,2,2.747189,0.148,4.625,0.697
79417,2,2.747223,0.101,5.614,0.802
79418,2,2.747258,0.159,4.428,0.666
79419,2,2.747293,0.133,4.846,0.723
79420,2,2.747327,0.125,5.085,0.749
79421,2,2.747362,0.142,4.709,0.702
79422,2,2.747396,0.135,4.872,0.722
79423,2,2.747431,0.13,4.944,0.733
79424,2,2.747466,0.13,5.007,0.734
79425,2,2.747500,0.11,5.388,0.77
79426,2,2.747535,0.118,5.249,0.758
79427,2,2.747569,0.13,4.875,0.744
79428,2,2.747604,0.13,4.914,0.734
79429,2,2.747639,0.096,5.664,0.807
79430,2,2.747673,0.143,4.666,0.704
79431,2,2.747708,0.143,4.755,0.702
79432,2,2.747742,0.123,5.078,0.746
79433,2,2.747777,0.117,5.306,0.758
79434,2,2.747812,0.105,5.505,0.791
79435,2,2.747846,0.148,4.583,0.696
79436,2,2.747881,0.096,5.709,0.81
79437,2,2.747915,0.101,5.61,0.789
79438,2,2.747950,0.112,5.445,0.771
79439,2,2.747985,0.134,4.934,0.721
79440,2,2.748019,0.097,5.744,0.801
79441,2,2.748054,0.158,4.379,0.671
79442,2,2.748088,0.116,5.251,0.76
79443,2,2.748123,0.135,4.897,0.722
79444,2,2.748158,0.142,4.659,0.706
79445,2,2.748192,0.148,4.547,0.688
79446,2,2.748227,0.097,5.742,0.804
79447,2,2.748261,0.109,5.432,0.779
79448,2,2.748296,0.111,5.365,0.774
79449,2,2.748331,0.084,6.002,0.833
79450,2,2.748365,0.113,5.429,0.768
79451,2,2.748400,0.141,4.775,0.711
79452,2,2.748434,0.15,4.537,0.68
79453,2,2.748469,0.118,5.184,0.751
79454,2,2.748504,0.116,5.247,0.76
79455,2,2.748538,0.158,4.299,0.673
79456,2,2.748573,0.134,4.835,0.721
79457,2,2.748607,0.111,5.428,0.778
79458,2,2.748642,0.119,5.19,0.756
79459,2,2.748677,0.125,5.096,0.742
79460,2,2.748711,0.148,4.552,0.691
79461,2,2.748746,0.105,5.512,0.784
79462,2,2.748780,0.113,5.366,0.769
79463,2,2.748815,0.097,5.692,0.799
79464,2,2.748850,0.116,5.276,0.766
79465,2,2.748884,0.122,5.083,0.749
79466,2,2.748919,0.119,5.252,0.752
79467,2,2.748953,0.148,4.663,0.694
79468,2,2.748988,0.128,4.987,0.74
79469,2,2.749023,0.153,4.538,0.675
79470,2,2.749057,0.117,5.277,0.759
79471,2,2.749092,0.145,4.555,0.702
79472,2,2.749126,0.138,4.816,0.721
79473,2,2.749161,0.133,4.88,0.723
79474,2,2.749196,0.158,4.309,0.665
79475,2,2.749230,0.138,4.79,0.706
79476,2,2.749265,0.119,5.184,0.76
79477,2,2.749299,0.102,5.61,0.796
79478,2,2.749334,0.12,5.222,0.76
79479,2,2.749369,0.119,5.244,0.765
79480,2,2.749403,0.127,5.04,0.737
79481,2,2.749438,0.123,5.131,0.752
79482,2,2.749472,0.119,5.18,0.763
79483,2,2.749507,0.108,5.402,0.781
79484,2,2.749542,0.139,4.728,0.714
79485,2,2.749576,0.117,5.264,0.761
79486,2,2.749611,0.088,5.912,0.828
79487,2,2.749645,0.113,5.396,0.768
79488,2,2.749680,0.165,4.251,0.657
79489,2,2.749715,0.095,5.666,0.802
79490,2,2.749749,0.153,4.458,0.681
79491,2,2.749784,0.123,5.141,0.756
79492,2,2.749818,0.128,4.96,0.74
79493,2,2.749853,0.138,4.771,0.717
79494,2,2.749888,0.15,4.535,0.681
79495,2,2.749922,0.11,5.338,0.778
79496,2,2.749957,0.108,5.498,0.782
79497,2,2.749991,0.139,4.779,0.715
79498,2,2.750026,0.095,5.725,0.81
79499,2,2.750061,0.114,5.274,0.776
79500,2,2.750095,0.12,5.134,0.758
79501,2,2.750130,0.122,5.09,0.749
79502,2,2.750164,0.138,4.837,0.717
79503,2,2.750199,0.096,5.754,0.81
79504,2,2.750234,0.12,5.214,0.76
79505,2,2.750268,0.139,4.685,0.702
79506,2,2.750303,0.136,4.81,0.724
79507,2,2.750337,0.127,4.997,0.745
79508,2,2.750372,0.083,5.982,0.84
79509,2,2.750407,0.108,5.406,0.777
79510,2,2.750441,0.12,5.185,0.757
79511,2,2.750476,0.117,5.265,0.763
79512,2,2.750510,0.123,5.13,0.744
79513,2,2.750545,0.149,4.606,0.694
79514,2,2.750580,0.097,5.743,0.803
79515,2,2.750614,0.139,4.836,0.709
79516,2,2.750649,0.147,4.526,0.702
79517,2,2.750683,0.126,5.065,0.74
79518,2,2.750718,0.127,5.08,0.742
79519,2,2.750753,0.121,5.154,0.751
79520,2,2.750787,0.122,5.138,0.743
79521,2,2.750822,0.127,5.091,0.743
79522,2,2.750856,0.119,5.239,0.759
79523,2,2.750891,0.152,4.528,0.687
79524,2,2.750926,0.158,4.408,0.673
79525,2,2.750960,0.133,4.813,0.728
79526,2,2.750995,0.08,6.17,0.836
79527,2,2.751029,0.168,4.142,0.644
79528,2,2.751064,0.114,5.327,0.77
79529,2,2.751099,0.142,4.644,0.707
79530,2,2.751133,0.117,5.226,0.766
79531,2,2.751168,0.139,4.753,0.71
79532,2,2.751202,0.147,4.523,0.703
79533,2,2.751237,0.112,5.357,0.774
79534,2,2.751271,0.11,5.361,0.779
79535,2,2.751306,0.123,5.075,0.758
79536,2,2.751341,0.161,4.395,0.666
79537,2,2.751375,0.097,5.753,0.805
79538,2,2.751410,0.097,5.644,0.803
79539,2,2.751444,0.099,5.617,0.8
79540,2,2.751479,0.119,5.226,0.76
79541,2,2.751514,0.114,5.347,0.76
79542,2,2.751548,0.145,4.635,0.704
79543,2,2.751583,0.143,4.724,0.7
79544,2,2.751617,0.107,5.532,0.789
79545,2,2.751652,0.118,5.142,0.767
79546,2,2.751687,0.114,5.242,0.768
79547,2,2.751721,0.093,5.78,0.811
79548,2,2.751756,0.113,5.348,0.765
79549,2,2.751790,0.104,5.582,0.789
79550,2,2.751825,0.13,5.039,0.736
79551,2,2.751860,0.142,4.68,0.706
79552,2,2.751894,0.095,5.696,0.812
79553,2,2.751929,0.122,5.208,0.752
79554,2,2.751963,0.12,5.212,0.749
79555,2,2.751998,0.142,4.774,0.708
79556,2,2.752033,0.128,4.915,0.73
79557,2,2.752067,0.138,4.787,0.726
79558,2,2.752102,0.128,5.025,0.73
79559,2,2.752136,0.133,4.93,0.729
79560,2,2.752171,0.155,4.426,0.683
79561,2,2.752206,0.118,5.153,0.758
79562,2,2.752240,0.133,4.865,0.729
79563,2,2.752275,0.113,5.34,0.767
79564,2,2.752309,0.139,4.794,0.716
79565,2,2.752344,0.1,5.686,0.798
79566,2,2.752379,0.105,5.584,0.787
79567,2,2.752413,0.151,4.575,0.683
79568,2,2.752448,0.125,5.151,0.745
79569,2,2.752482,0.139,4.819,0.706
79570,2,2.752517,0.119,5.204,0.754
79571,2,2.752552,0.131,4.963,0.726
79572,2,2.752586,0.094,5.748,0.815
79573,2,2.752621,0.132,4.944,0.729
79574,2,2.752655,0.07,6.31,0.864
79575,2,2.752690,0.152,4.598,0.702
79576,2,2.752725,0.105,5.493,0.784
79577,2,2.752759,0.13,4.982,0.742
79578,2,2.752794,0.125,5.07,0.747
79579,2,2.752828,0.096,5.793,0.808
79580,2,2.752863,0.127,5.084,0.734
79581,2,2.752898,0.108,5.477,0.78
79582,2,2.752932,0.093,5.783,0.818
79583,2,2.752967,0.13,4.922,0.725
79584,2,2.753001,0.127,5.059,0.746
79585,2,2.753036,0.145,4.644,0.703
79586,2,2.753071,0.105,5.547,0.782
79587,2,2.753105,0.098,5.607,0.804
79588,2,2.753140,0.102,5.57,0.795
79589,2,2.753174,0.114,5.383,0.772
79590,2,2.753209,0.105,5.531,0.793
79591,2,2.753244,0.108,5.499,0.782
79592,2,2.753278,0.12,5.184,0.758
79593,2,2.753313,0.133,4.9,0.727
79594,2,2.753347,0.115,5.307,0.763
79595,2,2.753382,0.158,4.341,0.677
79596,2,2.753417,0.137,4.859,0.723
79597,2,2.753451,0.105,5.544,0.803
79598,2,2.753486,0.121,5.225,0.753
79599,2,2.753520,0.112,5.366,0.772
79600,2,2.753555,0.109,5.468,0.787
79601,2,2.753590,0.13,5.01,0.735
79602,2,2.753624,0.125,5.124,0.747
79603,2,2.753659,0.117,5.21,0.763
79604,2,2.753693,0.097,5.709,0.811
79605,2,2.753728,0.131,4.991,0.734
79606,2,2.753763,0.136,4.892,0.72
79607,2,2.753797,0.132,4.956,0.727
79608,2,2.753832,0.127,5.094,0.737
79609,2,2.753866,0.134,4.894,0.727
79610,2,2.753901,0.128,5.072,0.739
79611,2,2.753936,0.155,4.434,0.673
79612,2,2.753970,0.126,5.05,0.741
79613,2,2.754005,0.148,4.664,0.693
79614,2,2.754039,0.13,4.984,0.737
79615,2,2.754074,0.092,5.812,0.811
79616,2,2.754109,0.105,5.541,0.782
79617,2,2.754143,0.102,5.672,0.796
79618,2,2.754178,0.113,5.302,0.771
79619,2,2.754212,0.117,5.248,0.757
79620,2,2.754247,0.095,5.729,0.818
79621,2,2.754282,0.099,5.627,0.802
79622,2,2.754316,0.102,5.562,0.796
79623,2,2.754351,0.141,4.699,0.711
79624,2,2.754385,0.119,5.261,0.755
79625,2,2.754420,0.103,5.624,0.788
79626,2,2.754455,0.105,5.571,0.789
79627,2,2.754489,0.134,4.916,0.72
79628,2,2.754524,0.145,4.702,0.703
79629,2,2.754558,0.158,4.429,0.67
79630,2,2.754593,0.09,5.757,0.824
79631,2,2.754628,0.099,5.65,0.801
79632,2,2.754662,0.074,6.228,0.856
79633,2,2.754697,0.123,5.09,0.747
79634,2,2.754731,0.1,5.645,0.801
79635,2,2.754766,0.123,5.162,0.746
79636,2,2.754801,0.134,4.903,0.725
79637,2,2.754835,0.125,5.02,0.745
79638,2,2.754870,0.153,4.542,0.682
79639,2,2.754904,0.112,5.373,0.768
79640,2,2.754939,0.105,5.464,0.788
79641,2,2.754974,0.124,5.13,0.75
79642,2,2.755008,0.129,4.952,0.733
79643,2,2.755043,0.093,5.817,0.822
79644,2,2.755077,0.136,4.754,0.717
79645,2,2.755112,0.148,4.577,0.696
79646,2,2.755147,0.129,5.05,0.731
79647,2,2.755181,0.139,4.781,0.717
79648,2,2.755216,0.12,5.233,0.763
79649,2,2.755250,0.117,5.255,0.763
79650,2,2.755285,0.134,4.876,0.721
79651,2,2.755320,0.147,4.697,0.698
79652,2,2.755354,0.112,5.38,0.769
79653,2,2.755389,0.167,4.195,0.648
79654,2,2.755423,0.147,4.578,0.694
79655,2,2.755458,0.119,5.285,0.754
79656,2,2.755493,0.135,4.889,0.72
79657,2,2.755527,0.121,5.182,0.751
79658,2,2.755562,0.097,5.707,0.808
79659,2,2.755596,0.118,5.269,0.761
79660,2,2.755631,0.103,5.577,0.791
79661,2,2.755666,0.12,5.19,0.755
79662,2,2.755700,0.135,4.87,0.726
79663,2,2.755735,0.138,4.828,0.72
79664,2,2.755769,0.122,5.192,0.757
79665,2,2.755804,0.116,5.312,0.766
79666,2,2.755838,0.125,5.086,0.748
79667,2,2.755873,0.111,5.327,0.774
79668,2,2.755908,0.098,5.617,0.803
79669,2,2.755942,0.175,4.055,0.631
79670,2,2.755977,0.13,5.015,0.736
79671,2,2.756011,0.132,4.89,0.724
79672,2,2.756046,0.128,4.963,0.741
79673,2,2.756081,0.152,4.495,0.692
79674,2,2.756115,0.14,4.824,0.717
79675,2,2.756150,0.109,5.382,0.776
79676,2,2.756184,0.141,4.757,0.71
79677,2,2.756219,0.103,5.526,0.795
79678,2,2.756254,0.148,4.399,0.701
79679,2,2.756288,0.131,4.951,0.733
79680,2,2.756323,0.131,5.017,0.734
79681,2,2.756357,0.108,5.452,0.786
79682,2,2.756392,0.101,5.614,0.8
79683,2,2.756427,0.134,4.928,0.734
79684,2,2.756461,0.148,4.553,0.687
79685,2,2.756496,0.107,5.416,0.783
79686,2,2.756530,0.069,6.302,0.864
79687,2,2.756565,0.098,5.687,0.804
79688,2,2.756600,0.113,5.367,0.763
79689,2,2.756634,0.106,5.486,0.785
79690,2,2.756669,0.126,5.006,0.745
79691,2,2.756703,0.131,4.94,0.731
79692,2,2.756738,0.161,4.275,0.666
79693,2,2.756773,0.12,5.223,0.757
79694,2,2.756807,0.136,4.889,0.727
79695,2,2.756842,0.128,5.053,0.741
79696,2,2.756876,0.138,4.71,0.717
79697,2,2.756911,0.099,5.644,0.798
79698,2,2.756946,0.13,4.945,0.728
79699,2,2.756980,0.101,5.596,0.801
79700,2,2.757015,0.144,4.683,0.696
79701,2,2.757049,0.148,4.624,0.691
79702,2,2.757084,0.122,5.148,0.756
79703,2,2.757119,0.081,6.033,0.845
79704,2,2.757153,0.113,5.293,0.771
79705,2,2.757188,0.119,5.217,0.753
79706,2,2.757222,0.096,5.693,0.816
79707,2,2.757257,0.098,5.645,0.802
79708,2,2.757292,0.093,5.845,0.82
79709,2,2.757326,0.113,5.353,0.768
79710,2,2.757361,0.096,5.733,0.81
79711,2,2.757395,0.114,5.301,0.772
79712,2,2.757430,0.159,4.369,0.673
79713,2,2.757465,0.102,5.663,0.791
79714,2,2.757499,0.099,5.658,0.798
79715,2,2.757534,0.147,4.726,0.695
79716,2,2.757568,0.152,4.524,0.694
79717,2,2.757603,0.152,4.508,0.683
79718,2,2.757638,0.15,4.564,0.687
79719,2,2.757672,0.13,4.938,0.736
79720,2,2.757707,0.14,4.751,0.712
79721,2,2.757741,0.131,4.922,0.729
79722,2,2.757776,0.113,5.415,0.771
79723,2,2.757811,0.13,5.022,0.734
79724,2,2.757845,0.117,5.232,0.763
79725,2,2.757880,0.098,5.719,0.801
79726,2,2.757914,0.144,4.696,0.711
79727,2,2.757949,0.099,5.606,0.8
79728,2,2.757984,0.124,5.058,0.751
79729,2,2.758018,0.107,5.468,0.778
79730,2,2.758053,0.155,4.444,0.672
79731,2,2.758087,0.106,5.46,0.784
79732,2,2.758122,0.102,5.595,0.798
79733,2,2.758157,0.118,5.239,0.763
79734,2,2.758191,0.086,5.919,0.828
79735,2,2.758226,0.138,4.772,0.711
79736,2,2.758260,0.134,4.914,0.724
79737,2,2.758295,0.138,4.825,0.71
79738,2,2.758330,0.118,5.192,0.757
79739,2,2.758364,0.101,5.607,0.797
79740,2,2.758399,0.129,4.942,0.733
79741,2,2.758433,0.1,5.62,0.805
79742,2,2.758468,0.134,4.863,0.718
79743,2,2.758503,0.12,5.198,0.762
79744,2,2.758537,0.071,6.285,0.86
79745,2,2.758572,0.098,5.734,0.801
79746,2,2.758606,0.129,5.011,0.731
79747,2,2.758641,0.137,4.809,0.727
79748,2,2.758676,0.108,5.511,0.782
79749,2,2.758710,0.132,4.934,0.73
79750,2,2.758745,0.15,4.576,0.684
79751,2,2.758779,0.125,5.089,0.742
79752,2,2.758814,0.096,5.664,0.802
79753,2,2.758849,0.109,5.43,0.781
79754,2,2.758883,0.153,4.525,0.68
79755,2,2.758918,0.128,5.021,0.739
79756,2,2.758952,0.13,4.993,0.739
79757,2,2.758987,0.128,5.038,0.739
79758,2,2.759022,0.156,4.469,0.67
79759,2,2.759056,0.12,5.262,0.75
79760,2,2.759091,0.133,4.838,0.733
79761,2,2.759125,0.103,5.569,0.799
79762,2,2.759160,0.16,4.35,0.658
79763,2,2.759195,0.102,5.592,0.788
79764,2,2.759229,0.105,5.525,0.781
79765,2,2.759264,0.131,4.905,0.732
79766,2,2.759298,0.115,5.334,0.768
79767,2,2.759333,0.12,5.167,0.752
79768,2,2.759368,0.139,4.81,0.715
79769,2,2.759402,0.112,5.398,0.767
79770,2,2.759437,0.12,5.244,0.761
79771,2,2.759471,0.104,5.532,0.796
79772,2,2.759506,0.142,4.673,0.704
79773,2,2.759541,0.138,4.773,0.719
79774,2,2.759575,0.141,4.77,0.704
79775,2,2.759610,0.1,5.658,0.8
79776,2,2.759644,0.114,5.292,0.766
79777,2,2.759679,0.116,5.333,0.762
79778,2,2.759714,0.096,5.73,0.803
79779,2,2.759748,0.095,5.734,0.809
79780,2,2.759783,0.127,5.08,0.742
79781,2,2.759817,0.15,4.541,0.687
79782,2,2.759852,0.153,4.51,0.684
79783,2,2.759887,0.136,4.875,0.72
79784,2,2.759921,0.113,5.37,0.768
79785,2,2.759956,0.14,4.778,0.704
79786,2,2.759990,0.123,5.16,0.748
79787,2,2.760025,0.083,6.088,0.839
79788,2,2.760060,0.147,4.662,0.695
79789,2,2.760094,0.106,5.43,0.789
79790,2,2.760129,0.123,5.113,0.753
79791,2,2.760163,0.109,5.405,0.785
79792,2,2.760198,0.15,4.542,0.685
79793,2,2.760233,0.135,4.799,0.72
79794,2,2.760267,0.14,4.809,0.713
79795,2,2.760302,0.089,5.892,0.821
79796,2,2.760336,0.109,5.409,0.78
79797,2,2.760371,0.114,5.316,0.76
79798,2,2.760405,0.149,4.574,0.686
79799,2,2.760440,0.145,4.626,0.699
79800,2,2.760475,0.127,4.955,0.734
79801,2,2.760509,0.158,4.368,0.675
79802,2,2.760544,0.138,4.81,0.713
79803,2,2.760578,0.091,5.729,0.82
79804,2,2.760613,0.096,5.703,0.807
79805,2,2.760648,0.131,4.919,0.735
79806,2,2.760682,0.15,4.476,0.687
79807,2,2.760717,0.12,5.187,0.751
79808,2,2.760751,0.097,5.681,0.808
79809,2,2.760786,0.141,4.753,0.703
79810,2,2.760821,0.13,5.001,0.73
79811,2,2.760855,0.117,5.222,0.766
79812,2,2.760890,0.08,6.052,0.847
79813,2,2.760924,0.102,5.561,0.795
79814,2,2.760959,0.144,4.675,0.701
79815,2,2.760994,0.125,5.173,0.743
79816,2,2.761028,0.128,5.019,0.741
79817,2,2.761063,0.098,5.732,0.795
79818,2,2.761097,0.12,5.186,0.76
79819,2,2.761132,0.14,4.753,0.714
79820,2,2.761167,0.127,5.066,0.738
79821,2,2.761201,0.163,4.381,0.672
79822,2,2.761236,0.091,5.757,0.822
79823,2,2.761270,0.128,4.973,0.735
79824,2,2.761305,0.124,5.124,0.747
79825,2,2.761340,0.147,4.672,0.696
79826,2,2.761374,0.126,5.028,0.738
79827,2,2.761409,0.12,5.115,0.755
79828,2,2.761443,0.111,5.349,0.778
79829,2,2.761478,0.13,4.994,0.734
79830,2,2.761513,0.109,5.459,0.768
79831,2,2.761547,0.156,4.42,0.675
79832,2,2.761582,0.13,4.908,0.735
79833,2,2.761616,0.102,5.584,0.792
79834,2,2.761651,0.12,5.183,0.754
79835,2,2.761686,0.116,5.239,0.766
79836,2,2.761720,0.134,4.915,0.726
79837,2,2.761755,0.098,5.697,0.808
79838,2,2.761789,0.076,6.124,0.852
79839,2,2.761824,0.12,5.227,0.757
79840,2,2.761859,0.108,5.445,0.783
79841,2,2.761893,0.141,4.794,0.708
79842,2,2.761928,0.131,4.944,0.728
79843,2,2.761962,0.123,5.134,0.749
79844,2,2.761997,0.125,5.068,0.741
79845,2,2.762032,0.13,4.982,0.742
79846,2,2.762066,0.155,4.426,0.681
79847,2,2.762101,0.133,4.941,0.725
79848,2,2.762135,0.142,4.767,0.709
79849,2,2.762170,0.136,4.84,0.72
79850,2,2.762205,0.123,5.141,0.75
79851,2,2.762239,0.116,5.27,0.764
79852,2,2.762274,0.148,4.617,0.696
79853,2,2.762308,0.126,5.053,0.75
79854,2,2.762343,0.127,5.056,0.738
79855,2,2.762378,0.156,4.366,0.674
79856,2,2.762412,0.12,5.221,0.753
79857,2,2.762447,0.147,4.558,0.69
79858,2,2.762481,0.115,5.231,0.778
79859,2,2.762516,0.127,5.003,0.739
79860,2,2.762551,0.13,4.958,0.731
79861,2,2.762585,0.105,5.432,0.786
79862,2,2.762620,0.15,4.517,0.69
79863,2,2.762654,0.122,5.169,0.762
79864,2,2.762689,0.136,4.89,0.719
79865,2,2.762724,0.159,4.308,0.673
79866,2,2.762758,0.14,4.735,0.711
79867,2,2.762793,0.15,4.581,0.689
79868,2,2.762827,0.12,5.175,0.753
79869,2,2.762862,0.115,5.326,0.763
79870,2,2.762897,0.131,4.958,0.719
79871,2,2.762931,0.106,5.512,0.79
79872,2,2.762966,0.095,5.739,0.806
79873,2,2.763000,0.145,4.687,0.7
79874,2,2.763035,0.125,5.091,0.743
79875,2,2.763070,0.117,5.254,0.755
79876,2,2.763104,0.095,5.752,0.811
79877,2,2.763139,0.12,5.179,0.761
79878,2,2.763173,0.095,5.695,0.806
79879,2,2.763208,0.122,5.116,0.747
79880,2,2.763243,0.112,5.397,0.778
79881,2,2.763277,0.12,5.158,0.754
79882,2,2.763312,0.141,4.754,0.715
79883,2,2.763346,0.109,5.382,0.779
79884,2,2.763381,0.126,5.042,0.742
79885,2,2.763416,0.12,5.171,0.76
79886,2,2.763450,0.116,5.327,0.769
79887,2,2.763485,0.114,5.332,0.767
79888,2,2.763519,0.169,4.078,0.641
79889,2,2.763554,0.156,4.336,0.673
79890,2,2.763589,0.134,4.883,0.724
79891,2,2.763623,0.127,5.076,0.741
79892,2,2.763658,0.105,5.525,0.796
79893,2,2.763692,0.128,5.069,0.733
79894,2,2.763727,0.094,5.741,0.808
79895,2,2.763762,0.106,5.586,0.786
79896,2,2.763796,0.116,5.356,0.764
79897,2,2.763831,0.145,4.636,0.7
79898,2,2.763865,0.118,5.371,0.752
79899,2,2.763900,0.119,5.226,0.761
79900,2,2.763935,0.112,5.335,0.775
79901,2,2.763969,0.138,4.824,0.715
79902,2,2.764004,0.138,4.807,0.72
79903,2,2.764038,0.134,4.876,0.721
79904,2,2.764073,0.125,5.08,0.738
79905,2,2.764108,0.131,5.015,0.731
79906,2,2.764142,0.106,5.461,0.791
79907,2,2.764177,0.102,5.392,0.777
79908,2,2.764211,0.128,5.041,0.739
79909,2,2.764246,0.121,5.167,0.756
79910,2,2.764281,0.133,4.883,0.721
79911,2,2.764315,0.128,5.002,0.742
79912,2,2.764350,0.106,5.482,0.786
79913,2,2.764384,0.119,5.332,0.763
79914,2,2.764419,0.126,5.011,0.746
79915,2,2.764454,0.13,4.953,0.731
79916,2,2.764488,0.114,5.386,0.772
79917,2,2.764523,0.144,4.607,0.698
79918,2,2.764557,0.114,5.334,0.77
79919,2,2.764592,0.121,5.158,0.751
79920,2,2.764627,0.136,4.809,0.722
79921,2,2.764661,0.114,5.333,0.762
79922,2,2.764696,0.121,5.141,0.75
79923,2,2.764730,0.136,4.862,0.727
79924,2,2.764765,0.136,4.923,0.717
79925,2,2.764800,0.118,5.327,0.764
79926,2,2.764834,0.133,4.92,0.726
79927,2,2.764869,0.111,5.4,0.782
79928,2,2.764903,0.127,5.045,0.742
79929,2,2.764938,0.1,5.618,0.8
79930,2,2.764972,0.097,5.667,0.802
79931,2,2.765007,0.122,5.267,0.75
79932,2,2.765042,0.141,4.785,0.705
79933,2,2.765076,0.138,4.837,0.708
79934,2,2.765111,0.108,5.49,0.776
79935,2,2.765145,0.126,5.078,0.746
79936,2,2.765180,0.114,5.32,0.764
79937,2,2.765215,0.112,5.404,0.769
79938,2,2.765249,0.138,4.813,0.71
79939,2,2.765284,0.128,4.966,0.733
79940,2,2.765318,0.15,4.546,0.687
79941,2,2.765353,0.105,5.562,0.793
79942,2,2.765388,0.136,4.937,0.723
79943,2,2.765422,0.131,4.897,0.725
79944,2,2.765457,0.112,5.41,0.766
79945,2,2.765491,0.154,4.434,0.678
79946,2,2.765526,0.126,5.019,0.747
79947,2,2.765561,0.079,6.083,0.843
79948,2,2.765595,0.114,5.327,0.772
79949,2,2.765630,0.119,5.265,0.75
79950,2,2.765664,0.122,5.236,0.743
79951,2,2.765699,0.118,5.266,0.76
79952,2,2.765734,0.095,5.761,0.811
79953,2,2.765768,0.104,5.53,0.79
79954,2,2.765803,0.129,4.951,0.734
79955,2,2.765837,0.133,4.969,0.725
79956,2,2.765872,0.116,5.308,0.761
79957,2,2.765907,0.139,4.767,0.711
79958,2,2.765941,0.117,5.243,0.757
79959,2,2.765976,0.093,5.825,0.817
79960,2,2.766010,0.127,5.023,0.742
79961,2,2.766045,0.153,4.467,0.681
79962,2,2.766080,0.145,4.607,0.7
79963,2,2.766114,0.091,5.765,0.817
79964,2,2.766149,0.121,5.16,0.761
79965,2,2.766183,0.123,5.113,0.745
79966,2,2.766218,0.113,5.352,0.768
79967,2,2.766253,0.142,4.707,0.704
79968,2,2.766287,0.129,4.992,0.734
79969,2,2.766322,0.108,5.441,0.783
79970,2,2.766356,0.164,4.288,0.662
79971,2,2.766391,0.144,4.695,0.706
79972,2,2.766426,0.159,4.418,0.667
79973,2,2.766460,0.158,4.352,0.664
79974,2,2.766495,0.096,5.732,0.803
79975,2,2.766529,0.095,5.702,0.81
79976,2,2.766564,0.136,4.894,0.722
79977,2,2.766599,0.086,5.927,0.826
79978,2,2.766633,0.082,6.059,0.84
79979,2,2.766668,0.121,5.215,0.752
79980,2,2.766702,0.079,6.093,0.846
79981,2,2.766737,0.106,5.516,0.784
79982,2,2.766772,0.151,4.43,0.689
79983,2,2.766806,0.127,5.031,0.737
79984,2,2.766841,0.13,4.959,0.728
79985,2,2.766875,0.128,4.973,0.725
79986,2,2.766910,0.08,6.124,0.839
79987,2,2.766945,0.116,5.325,0.766
79988,2,2.766979,0.136,4.887,0.717
79989,2,2.767014,0.101,5.651,0.796
79990,2,2.767048,0.124,5.091,0.744
79991,2,2.767083,0.153,4.55,0.678
79992,2,2.767118,0.111,5.378,0.771
79993,2,2.767152,0.093,5.843,0.812
79994,2,2.767187,0.138,4.828,0.715
79995,2,2.767221,0.145,4.682,0.689
79996,2,2.767256,0.116,5.253,0.767
