t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,n_in,seq_len,wall_ms,cpu_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789037792.1064,timeline,0,-1,21669,1123.0,0.0,1124.0,0.139,,,,,71247.710703,71250.001091,71250.022316,71250.022316,71250.022337
1789037792.1044,timeline,3,-1,21672,1123.0,0.0,1124.0,2225.796,,,,,71249.911181,71249.999705,71250.020353,71250.020353,71250.020366
1789037792.5048,timeline,3,-1,21672,1124.0,0.0,1125.0,0.094,,,,,71250.020717,71250.173191,71250.420702,71250.420702,71250.420714
1789037792.5054,timeline,1,-1,21670,1124.0,0.0,1125.0,0.112,,,,,71250.022512,71250.172851,71250.421363,71250.421363,71250.421373
1789037792.503,timeline,2,-1,21671,1124.0,0.0,1125.0,0.116,,,,,71250.022806,71250.172124,71250.418942,71250.418942,71250.418954
1789037792.5057,timeline,0,-1,21669,1124.0,0.0,1125.0,0.177,,,,,71250.022816,71250.172764,71250.421584,71250.421584,71250.421594
1789037794.3829,timeline,2,-1,21671,1125.0,0.0,1126.0,0.105,,,,,71250.419427,71252.278144,71252.298837,71252.298837,71252.298853
1789037794.3837,timeline,1,-1,21670,1125.0,0.0,1126.0,0.088,,,,,71250.42172,71252.278184,71252.29957,71252.29957,71252.299588
1789037794.383,timeline,0,-1,21669,1125.0,0.0,1126.0,0.13,,,,,71250.421957,71252.278107,71252.298926,71252.298926,71252.298947
1789037794.3827,timeline,3,-1,21672,1125.0,0.0,1126.0,1754.882,,,,,71252.175817,71252.278171,71252.298593,71252.298593,71252.298607
1789037794.5534,timeline,3,-1,21672,1126.0,0.0,1127.0,0.086,,,,,71252.298925,71252.449458,71252.469285,71252.469285,71252.469297
1789037794.5532,timeline,2,-1,21671,1126.0,0.0,1127.0,0.11,,,,,71252.299283,71252.449323,71252.469118,71252.469118,71252.46913
1789037794.5536,timeline,0,-1,21669,1126.0,0.0,1127.0,0.171,,,,,71252.299403,71252.450022,71252.469556,71252.469556,71252.469567
1789037794.5543,timeline,1,-1,21670,1126.0,0.0,1127.0,0.117,,,,,71252.300032,71252.449081,71252.470256,71252.470256,71252.470269
1789037797.1869,timeline,2,-1,21671,1127.0,0.0,1128.0,0.093,,,,,71252.469346,71254.853004,71255.102854,71255.102854,71255.102865
1789037797.1939,timeline,0,-1,21669,1127.0,0.0,1128.0,0.124,,,,,71252.46987,71254.853724,71255.109821,71255.109821,71255.109832
1789037797.1942,timeline,1,-1,21670,1127.0,0.0,1128.0,0.114,,,,,71252.470642,71254.853547,71255.110067,71255.110067,71255.110082
1789037797.1874,timeline,3,-1,21672,1127.0,0.0,1128.0,2295.715,,,,,71254.765221,71254.853906,71255.103273,71255.103273,71255.103284
1789037797.3016,timeline,2,-1,21671,1128.0,0.0,1129.0,0.084,,,,,71255.103249,71255.197075,71255.217536,71255.217536,71255.217549
1789037797.3034,timeline,3,-1,21672,1128.0,0.0,1129.0,0.076,,,,,71255.103629,71255.197992,71255.219297,71255.219297,71255.219313
1789037797.302,timeline,0,-1,21669,1128.0,0.0,1129.0,0.131,,,,,71255.110326,71255.197473,71255.217891,71255.217891,71255.217904
1789037797.3022,timeline,1,-1,21670,1128.0,0.0,1129.0,0.103,,,,,71255.110544,71255.197429,71255.218106,71255.218106,71255.218119
1789037800.1896,timeline,2,-1,21671,1129.0,0.0,1130.0,0.114,,,,,71255.217944,71258.084515,71258.105467,71258.105467,71258.105481
1789037800.1892,timeline,0,-1,21669,1129.0,0.0,1130.0,0.14,,,,,71255.218259,71258.08471,71258.105138,71258.105138,71258.105155
1789037800.1944,timeline,1,-1,21670,1129.0,0.0,1130.0,0.112,,,,,71255.218481,71258.088763,71258.110266,71258.110266,71258.110285
1789037800.1891,timeline,3,-1,21672,1129.0,0.0,1130.0,2776.395,,,,,71257.995944,71258.08437,71258.104976,71258.104976,71258.104989
1789037800.634,timeline,3,-1,21672,1130.0,0.0,1131.0,0.087,,,,,71258.105307,71258.26233,71258.549939,71258.549939,71258.549953
1789037800.6121,timeline,0,-1,21669,1130.0,0.0,1131.0,0.152,,,,,71258.105591,71258.265117,71258.527971,71258.527971,71258.527983
1789037800.6315,timeline,2,-1,21671,1130.0,0.0,1131.0,0.093,,,,,71258.105841,71258.259817,71258.547373,71258.547373,71258.547384
1789037800.5881,timeline,1,-1,21670,1130.0,0.0,1131.0,0.104,,,,,71258.110655,71258.263527,71258.503973,71258.503973,71258.503985
1789037802.8307,timeline,1,-1,21670,1131.0,0.0,1132.0,0.09,,,,,71258.504349,71260.725193,71260.746569,71260.746569,71260.746585
1789037802.8334,timeline,0,-1,21669,1131.0,0.0,1132.0,0.131,,,,,71258.528278,71260.728531,71260.749278,71260.749278,71260.749296
1789037802.8366,timeline,2,-1,21671,1131.0,0.0,1132.0,0.092,,,,,71258.547748,71260.731896,71260.752556,71260.752556,71260.752571
1789037802.8372,timeline,3,-1,21672,1131.0,0.0,1132.0,2071.372,,,,,71260.621577,71260.732197,71260.753075,71260.753075,71260.753093
1789037803.0066,timeline,1,-1,21670,1132.0,0.0,1133.0,0.106,,,,,71260.746991,71260.903039,71260.922491,71260.922491,71260.922505
1789037803.0068,timeline,0,-1,21669,1132.0,0.0,1133.0,0.148,,,,,71260.7497,71260.902768,71260.922741,71260.922741,71260.922755
1789037803.0069,timeline,2,-1,21671,1132.0,0.0,1133.0,0.089,,,,,71260.75292,71260.902688,71260.922847,71260.922847,71260.92286
1789037803.0072,timeline,3,-1,21672,1132.0,0.0,1133.0,0.094,,,,,71260.753464,71260.903555,71260.923106,71260.923106,71260.923119
1789037805.7837,timeline,1,-1,21670,1133.0,0.0,1134.0,0.102,,,,,71260.922886,71263.424688,71263.699566,71263.699566,71263.699579
1789037805.7538,timeline,2,-1,21671,1133.0,0.0,1134.0,0.101,,,,,71260.923087,71263.406281,71263.669731,71263.669731,71263.669746
1789037805.8022,timeline,0,-1,21669,1133.0,0.0,1134.0,0.286,,,,,71260.923217,71263.431534,71263.718073,71263.718073,71263.718085
1789037805.7544,timeline,3,-1,21672,1133.0,0.0,1134.0,2123.058,,,,,71263.046384,71263.406021,71263.670338,71263.670338,71263.670353
1789037805.9108,timeline,2,-1,21671,1134.0,0.0,1135.0,0.077,,,,,71263.670107,71263.805638,71263.826676,71263.826676,71263.82669
1789037805.9149,timeline,3,-1,21672,1134.0,0.0,1135.0,0.082,,,,,71263.670755,71263.808587,71263.830763,71263.830763,71263.83078
1789037805.913,timeline,1,-1,21670,1134.0,0.0,1135.0,0.077,,,,,71263.699944,71263.807378,71263.828879,71263.828879,71263.828893
1789037805.9103,timeline,0,-1,21669,1134.0,0.0,1135.0,0.126,,,,,71263.718448,71263.806052,71263.826248,71263.826248,71263.826262
1789037807.7049,timeline,0,-1,21669,1135.0,0.0,1136.0,0.142,,,,,71263.82665,71265.597794,71265.620855,71265.620855,71265.620872
1789037807.7099,timeline,2,-1,21671,1135.0,0.0,1136.0,0.109,,,,,71263.826937,71265.604107,71265.625802,71265.625802,71265.625819
1789037807.7061,timeline,1,-1,21670,1135.0,0.0,1136.0,0.102,,,,,71263.829246,71265.5974,71265.622038,71265.622038,71265.622062
1789037807.7076,timeline,3,-1,21672,1135.0,0.0,1136.0,1394.154,,,,,71265.225192,71265.602949,71265.623472,71265.623472,71265.62349
1789037808.1445,timeline,0,-1,21669,1136.0,0.0,1137.0,0.157,,,,,71265.621198,71265.801244,71266.060406,71266.060406,71266.060417
1789037808.1736,timeline,1,-1,21670,1136.0,0.0,1137.0,0.166,,,,,71265.622446,71265.800927,71266.089554,71266.089554,71266.089565
1789037808.1615,timeline,3,-1,21672,1136.0,0.0,1137.0,0.1,,,,,71265.623755,71265.800509,71266.077434,71266.077434,71266.07745
1789037808.1397,timeline,2,-1,21671,1136.0,0.0,1137.0,0.102,,,,,71265.626192,71265.799983,71266.055572,71266.055572,71266.05559
1789037809.3054,timeline,2,-1,21671,1137.0,0.0,1138.0,0.107,,,,,71266.056058,71267.200228,71267.221324,71267.221324,71267.221338
1789037809.3053,timeline,0,-1,21669,1137.0,0.0,1138.0,0.141,,,,,71266.060831,71267.200317,71267.22119,71267.22119,71267.221206
1789037809.3045,timeline,1,-1,21670,1137.0,0.0,1138.0,0.086,,,,,71266.089941,71267.199376,71267.220442,71267.220442,71267.220455
1789037809.3044,timeline,3,-1,21672,1137.0,0.0,1138.0,1032.207,,,,,71267.110094,71267.199062,71267.220336,71267.220336,71267.220351
1789037809.4754,timeline,1,-1,21670,1138.0,0.0,1139.0,0.112,,,,,71267.22071,71267.370456,71267.391267,71267.391267,71267.391282
1789037809.4751,timeline,3,-1,21672,1138.0,0.0,1139.0,0.099,,,,,71267.22095,71267.371512,71267.391049,71267.391049,71267.391062
1789037809.4751,timeline,0,-1,21669,1138.0,0.0,1139.0,0.142,,,,,71267.221615,71267.371297,71267.390993,71267.390993,71267.391006
1789037809.4752,timeline,2,-1,21671,1138.0,0.0,1139.0,0.097,,,,,71267.221803,71267.370952,71267.391113,71267.391113,71267.391127
1789037811.7097,timeline,0,-1,21669,1139.0,0.0,1140.0,0.124,,,,,71267.391263,71269.368626,71269.62558,71269.62558,71269.62559
1789037811.7096,timeline,2,-1,21671,1139.0,0.0,1140.0,0.107,,,,,71267.391365,71269.368504,71269.625505,71269.625505,71269.625516
1789037811.7004,timeline,1,-1,21670,1139.0,0.0,1140.0,0.108,,,,,71267.391541,71269.368349,71269.616312,71269.616312,71269.616323
1789037811.708,timeline,3,-1,21672,1139.0,0.0,1140.0,1888.556,,,,,71269.27984,71269.368041,71269.62395,71269.62395,71269.623964
1789037811.8911,timeline,1,-1,21670,1140.0,0.0,1141.0,0.088,,,,,71269.61666,71269.713603,71269.801415,71269.801415,71269.807047
1789037811.8911,timeline,3,-1,21672,1140.0,0.0,1141.0,0.102,,,,,71269.624428,71269.717922,71269.801417,71269.801417,71269.807068
1789037811.8911,timeline,2,-1,21671,1140.0,0.0,1141.0,0.087,,,,,71269.625921,71269.713611,71269.80145,71269.80145,71269.80703
1789037811.8951,timeline,0,-1,21669,1140.0,0.0,1141.0,0.127,,,,,71269.62595,71269.714045,71269.801415,71269.801415,71269.811031
1789037813.8446,timeline,1,-1,21670,1141.0,0.0,1142.0,0.102,,,,,71269.807406,71271.739081,71271.760508,71271.760508,71271.760526
1789037813.8495,timeline,2,-1,21671,1141.0,0.0,1142.0,0.119,,,,,71269.807414,71271.744521,71271.765402,71271.765402,71271.76542
1789037813.8445,timeline,0,-1,21669,1141.0,0.0,1142.0,0.13,,,,,71269.811351,71271.739318,71271.760436,71271.760436,71271.760452
1789037813.8453,timeline,3,-1,21672,1141.0,0.0,1142.0,1560.774,,,,,71271.368076,71271.739513,71271.761256,71271.761256,71271.761272
1789037814.2579,timeline,1,-1,21670,1142.0,0.0,1143.0,0.113,,,,,71271.760933,71271.91509,71272.173773,71272.173773,71272.173784
1789037814.2587,timeline,0,-1,21669,1142.0,0.0,1143.0,0.159,,,,,71271.76096,71271.915821,71272.174642,71272.174642,71272.174655
1789037814.2493,timeline,3,-1,21672,1142.0,0.0,1143.0,0.106,,,,,71271.761754,71271.916367,71272.165175,71272.165175,71272.165189
1789037814.2531,timeline,2,-1,21671,1142.0,0.0,1143.0,0.101,,,,,71271.765671,71271.915582,71272.169017,71272.169017,71272.16903
1789037815.5281,timeline,2,-1,21671,1143.0,0.0,1144.0,0.109,,,,,71272.169592,71273.423023,71273.444016,71273.444016,71273.44403
1789037815.5306,timeline,1,-1,21670,1143.0,0.0,1144.0,0.091,,,,,71272.174195,71273.424155,71273.446522,71273.446522,71273.44654
1789037815.528,timeline,0,-1,21669,1143.0,0.0,1144.0,0.135,,,,,71272.174951,71273.423519,71273.443943,71273.443943,71273.443962
1789037815.5268,timeline,3,-1,21672,1143.0,0.0,1144.0,1169.156,,,,,71273.334614,71273.421752,71273.442676,71273.442676,71273.442692
1789037815.9136,timeline,2,-1,21671,1144.0,0.0,1145.0,0.098,,,,,71273.444275,71273.809084,71273.829559,71273.829559,71273.829574
1789037815.908,timeline,0,-1,21669,1144.0,0.0,1145.0,0.149,,,,,71273.4443,71273.803372,71273.823884,71273.823884,71273.8239
1789037815.9086,timeline,1,-1,21670,1144.0,0.0,1145.0,0.129,,,,,71273.447018,71273.803251,71273.824467,71273.824467,71273.824485
1789037815.9086,timeline,3,-1,21672,1144.0,0.0,1145.0,251.232,,,,,71273.694137,71273.803514,71273.824466,71273.824466,71273.824486
1789037818.03,timeline,0,-1,21669,1145.0,0.0,1146.0,0.184,,,,,71273.824371,71275.686763,71275.945886,71275.945886,71275.945899
1789037818.0555,timeline,1,-1,21670,1145.0,0.0,1146.0,0.116,,,,,71273.824896,71275.686494,71275.971409,71275.971409,71275.971422
1789037818.024,timeline,2,-1,21671,1145.0,0.0,1146.0,0.106,,,,,71273.829939,71275.687142,71275.939937,71275.939937,71275.939952
1789037818.0199,timeline,3,-1,21672,1145.0,0.0,1146.0,1773.628,,,,,71275.598349,71275.686716,71275.935777,71275.935777,71275.93579
1789037818.7098,timeline,2,-1,21671,1146.0,0.0,1147.0,0.099,,,,,71275.940437,71276.6048,71276.625744,71276.625744,71276.62576
1789037818.7101,timeline,0,-1,21669,1146.0,0.0,1147.0,0.141,,,,,71275.946318,71276.605651,71276.626049,71276.626049,71276.626063
1789037818.7114,timeline,1,-1,21670,1146.0,0.0,1147.0,0.111,,,,,71275.971848,71276.605871,71276.627296,71276.627296,71276.627312
1789037818.7144,timeline,3,-1,21672,1146.0,0.0,1147.0,579.028,,,,,71276.515129,71276.605516,71276.630268,71276.630268,71276.63029
1789037821.1987,timeline,2,-1,21671,1147.0,0.0,1148.0,0.128,,,,,71276.62615,71279.093531,71279.114559,71279.114559,71279.114577
1789037821.2037,timeline,0,-1,21669,1147.0,0.0,1148.0,0.145,,,,,71276.626434,71279.099184,71279.119576,71279.119576,71279.119591
1789037821.1998,timeline,1,-1,21670,1147.0,0.0,1148.0,0.103,,,,,71276.627672,71279.09368,71279.115729,71279.115729,71279.115744
1789037821.1985,timeline,3,-1,21672,1147.0,0.0,1148.0,2335.699,,,,,71278.966441,71279.093714,71279.114436,71279.114436,71279.11445
1789037821.6101,timeline,3,-1,21672,1148.0,0.0,1149.0,0.105,,,,,71279.114787,71279.271392,71279.526052,71279.526052,71279.526068
1789037821.6582,timeline,2,-1,21671,1148.0,0.0,1149.0,0.091,,,,,71279.114911,71279.26927,71279.57415,71279.57415,71279.574167
1789037821.6591,timeline,1,-1,21670,1148.0,0.0,1149.0,0.117,,,,,71279.116148,71279.270141,71279.575034,71279.575034,71279.575045
1789037821.6107,timeline,0,-1,21669,1148.0,0.0,1149.0,0.159,,,,,71279.119974,71279.270056,71279.526562,71279.526562,71279.526578
1789037823.3537,timeline,0,-1,21669,1149.0,0.0,1150.0,0.162,,,,,71279.526915,71281.245344,71281.269621,71281.269621,71281.26964
1789037823.3523,timeline,2,-1,21671,1149.0,0.0,1150.0,0.119,,,,,71279.574593,71281.245383,71281.268189,71281.268189,71281.268208
1789037823.35,timeline,1,-1,21670,1149.0,0.0,1150.0,0.079,,,,,71279.575407,71281.24438,71281.265877,71281.265877,71281.265892
1789037823.348,timeline,3,-1,21672,1149.0,0.0,1150.0,1629.167,,,,,71281.155492,71281.242876,71281.263936,71281.263936,71281.26395
1789037824.5227,timeline,1,-1,21670,1150.0,0.0,1151.0,0.115,,,,,71281.266288,71282.417529,71282.438588,71282.438588,71282.438601
1789037824.5244,timeline,2,-1,21671,1150.0,0.0,1151.0,0.13,,,,,71281.268626,71282.419724,71282.440356,71282.440356,71282.440372
1789037824.5241,timeline,0,-1,21669,1150.0,0.0,1151.0,0.18,,,,,71281.270134,71282.419885,71282.439973,71282.439973,71282.439988
1789037824.5231,timeline,3,-1,21672,1150.0,0.0,1151.0,1066.026,,,,,71282.330214,71282.418379,71282.438988,71282.438988,71282.439002
1789037826.2463,timeline,1,-1,21670,1151.0,0.0,1152.0,0.087,,,,,71282.438947,71283.907964,71284.162237,71284.162237,71284.16225
1789037826.2445,timeline,0,-1,21669,1151.0,0.0,1152.0,0.132,,,,,71282.440389,71283.908276,71284.160416,71284.160416,71284.160428
1789037826.2682,timeline,2,-1,21671,1151.0,0.0,1152.0,0.12,,,,,71282.440733,71283.928528,71284.184087,71284.184087,71284.184098
1789037826.2459,timeline,3,-1,21672,1151.0,0.0,1152.0,1380.438,,,,,71283.819672,71283.906558,71284.161842,71284.161842,71284.161854
1789037827.3227,timeline,0,-1,21669,1152.0,0.0,1153.0,0.136,,,,,71284.160729,71285.218044,71285.238625,71285.238625,71285.238642
1789037827.324,timeline,1,-1,21670,1152.0,0.0,1153.0,0.247,,,,,71284.162647,71285.218522,71285.239892,71285.239892,71285.239911
1789037827.3234,timeline,2,-1,21671,1152.0,0.0,1153.0,0.081,,,,,71284.184335,71285.218615,71285.239308,71285.239308,71285.239324
1789037827.3214,timeline,3,-1,21672,1152.0,0.0,1153.0,967.028,,,,,71285.129122,71285.216474,71285.237344,71285.237344,71285.237357
1789037827.8097,timeline,0,-1,21669,1153.0,0.0,1154.0,0.141,,,,,71285.239078,71285.705606,71285.72562,71285.72562,71285.725635
1789037827.8103,timeline,2,-1,21671,1153.0,0.0,1154.0,0.112,,,,,71285.239723,71285.705539,71285.726242,71285.726242,71285.72626
1789037827.8105,timeline,1,-1,21670,1153.0,0.0,1154.0,0.109,,,,,71285.240208,71285.705497,71285.726445,71285.726445,71285.72646
1789037827.8095,timeline,3,-1,21672,1153.0,0.0,1154.0,380.42,,,,,71285.617995,71285.705012,71285.725395,71285.725395,71285.725409
1789037830.2112,timeline,0,-1,21669,1154.0,0.0,1155.0,0.149,,,,,71285.726082,71287.867345,71288.127089,71288.127089,71288.127102
1789037830.2155,timeline,2,-1,21671,1154.0,0.0,1155.0,0.112,,,,,71285.726607,71287.866934,71288.13138,71288.13138,71288.131394
1789037830.2109,timeline,1,-1,21670,1154.0,0.0,1155.0,0.108,,,,,71285.726831,71287.869167,71288.126779,71288.126779,71288.126797
1789037830.2218,timeline,3,-1,21672,1154.0,0.0,1155.0,2052.594,,,,,71287.778227,71287.867876,71288.137708,71288.137708,71288.137722
1789037830.3318,timeline,1,-1,21670,1155.0,0.0,1156.0,0.109,,,,,71288.127261,71288.22627,71288.247666,71288.247666,71288.247679
1789037830.3352,timeline,0,-1,21669,1155.0,0.0,1156.0,0.147,,,,,71288.127643,71288.231457,71288.251162,71288.251162,71288.251175
1789037830.3313,timeline,2,-1,21671,1155.0,0.0,1156.0,0.108,,,,,71288.131799,71288.226202,71288.247255,71288.247255,71288.247269
1789037830.3316,timeline,3,-1,21672,1155.0,0.0,1156.0,0.09,,,,,71288.138125,71288.226898,71288.247499,71288.247499,71288.247513
1789037832.14,timeline,2,-1,21671,1156.0,0.0,1157.0,0.115,,,,,71288.247641,71290.035322,71290.055891,71290.055891,71290.055911
1789037832.1383,timeline,1,-1,21670,1156.0,0.0,1157.0,0.112,,,,,71288.248363,71290.032799,71290.054215,71290.054215,71290.054229
1789037832.1382,timeline,0,-1,21669,1156.0,0.0,1157.0,0.149,,,,,71288.251585,71290.034548,71290.054075,71290.054075,71290.05409
1789037832.1358,timeline,3,-1,21672,1156.0,0.0,1157.0,1696.211,,,,,71289.943955,71290.031159,71290.051758,71290.051758,71290.051771
1789037832.5586,timeline,3,-1,21672,1157.0,0.0,1158.0,0.092,,,,,71290.052032,71290.209107,71290.474485,71290.474485,71290.474499
1789037832.5637,timeline,0,-1,21669,1157.0,0.0,1158.0,0.129,,,,,71290.054512,71290.205761,71290.479638,71290.479638,71290.479649
1789037832.5796,timeline,1,-1,21670,1157.0,0.0,1158.0,0.09,,,,,71290.0546,71290.207026,71290.49547,71290.49547,71290.495481
1789037832.5418,timeline,2,-1,21671,1157.0,0.0,1158.0,0.131,,,,,71290.05642,71290.206029,71290.457753,71290.457753,71290.457766
1789037834.5529,timeline,2,-1,21671,1158.0,0.0,1159.0,0.095,,,,,71290.458145,71292.448148,71292.468765,71292.468765,71292.468779
1789037834.5516,timeline,0,-1,21669,1158.0,0.0,1159.0,0.114,,,,,71290.480041,71292.447843,71292.467539,71292.467539,71292.467557
1789037834.5532,timeline,1,-1,21670,1158.0,0.0,1159.0,0.098,,,,,71290.495871,71292.447943,71292.469089,71292.469089,71292.469105
1789037834.5543,timeline,3,-1,21672,1158.0,0.0,1159.0,1883.916,,,,,71292.358821,71292.449533,71292.470171,71292.470171,71292.470185
1789037834.7241,timeline,0,-1,21669,1159.0,0.0,1160.0,0.141,,,,,71292.467867,71292.620129,71292.640026,71292.640026,71292.640041
1789037834.7259,timeline,2,-1,21671,1159.0,0.0,1160.0,0.11,,,,,71292.469034,71292.620911,71292.64178,71292.64178,71292.641795
1789037834.7284,timeline,1,-1,21670,1159.0,0.0,1160.0,0.101,,,,,71292.469483,71292.622506,71292.644317,71292.644317,71292.644339
1789037834.7259,timeline,3,-1,21672,1159.0,0.0,1160.0,0.096,,,,,71292.47055,71292.621575,71292.641836,71292.641836,71292.641851
1789037837.3785,timeline,0,-1,21669,1160.0,0.0,1161.0,0.135,,,,,71292.64033,71294.938252,71295.285142,71295.285142,71295.29442
1789037837.3746,timeline,2,-1,21671,1160.0,0.0,1161.0,0.11,,,,,71292.642156,71294.939681,71295.280658,71295.280658,71295.290524
1789037837.3746,timeline,1,-1,21670,1160.0,0.0,1161.0,0.225,,,,,71292.645025,71294.939489,71295.280614,71295.280614,71295.290523
1789037837.3747,timeline,3,-1,21672,1160.0,0.0,1161.0,2207.774,,,,,71294.849865,71294.939507,71295.280692,71295.280692,71295.290603
1789037837.4865,timeline,2,-1,21671,1161.0,0.0,1162.0,0.113,,,,,71295.29092,71295.381878,71295.402415,71295.402415,71295.402429
1789037837.5274,timeline,1,-1,21670,1161.0,0.0,1162.0,0.13,,,,,71295.290948,71295.382526,71295.443344,71295.443344,71295.443362
1789037837.4875,timeline,3,-1,21672,1161.0,0.0,1162.0,0.15,,,,,71295.291083,71295.382752,71295.403427,71295.403427,71295.403443
1789037837.4884,timeline,0,-1,21669,1161.0,0.0,1162.0,0.152,,,,,71295.294824,71295.382372,71295.404356,71295.404356,71295.404369
1789037839.7218,timeline,2,-1,21671,1162.0,0.0,1163.0,0.105,,,,,71295.40278,71297.617,71297.6377,71297.6377,71297.637715
1789037839.7215,timeline,0,-1,21669,1162.0,0.0,1163.0,0.137,,,,,71295.404746,71297.616815,71297.637394,71297.637394,71297.637408
1789037839.723,timeline,1,-1,21670,1162.0,0.0,1163.0,0.117,,,,,71295.44378,71297.617705,71297.638888,71297.638888,71297.638908
1789037839.7202,timeline,3,-1,21672,1162.0,0.0,1163.0,2124.978,,,,,71297.528651,71297.615349,71297.636118,71297.636118,71297.636132
1789037840.1304,timeline,3,-1,21672,1163.0,0.0,1164.0,0.09,,,,,71297.636469,71297.791965,71298.046307,71298.046307,71298.04632
1789037840.1247,timeline,0,-1,21669,1163.0,0.0,1164.0,0.143,,,,,71297.637834,71297.78944,71298.040576,71298.040576,71298.040587
1789037840.1282,timeline,2,-1,21671,1163.0,0.0,1164.0,0.104,,,,,71297.637962,71297.788693,71298.044088,71298.044088,71298.044099
1789037840.1278,timeline,1,-1,21670,1163.0,0.0,1164.0,0.123,,,,,71297.639335,71297.789541,71298.043668,71298.043668,71298.04368
1789037841.9214,timeline,0,-1,21669,1164.0,0.0,1165.0,0.12,,,,,71298.040946,71299.816886,71299.837282,71299.837282,71299.837298
1789037841.9227,timeline,1,-1,21670,1164.0,0.0,1165.0,0.084,,,,,71298.043906,71299.81715,71299.838631,71299.838631,71299.838645
1789037841.9225,timeline,2,-1,21671,1164.0,0.0,1165.0,0.084,,,,,71298.044411,71299.817756,71299.838368,71299.838368,71299.838383
1789037841.9221,timeline,3,-1,21672,1164.0,0.0,1165.0,1681.642,,,,,71299.728385,71299.817328,71299.838036,71299.838036,71299.838051
1789037842.093,timeline,0,-1,21669,1165.0,0.0,1166.0,0.144,,,,,71299.837732,71299.988509,71300.008866,71300.008866,71300.008881
1789037842.0981,timeline,3,-1,21672,1165.0,0.0,1166.0,0.095,,,,,71299.838403,71299.989909,71300.01398,71300.01398,71300.013997
1789037842.096,timeline,2,-1,21671,1165.0,0.0,1166.0,0.126,,,,,71299.838778,71299.991464,71300.011869,71300.011869,71300.011885
1789037842.0951,timeline,1,-1,21670,1165.0,0.0,1166.0,0.104,,,,,71299.839027,71299.990323,71300.011027,71300.011027,71300.011039
1789037844.4981,timeline,0,-1,21669,1166.0,0.0,1167.0,0.136,,,,,71300.009264,71302.156876,71302.414008,71302.414008,71302.41402
1789037844.5057,timeline,1,-1,21670,1166.0,0.0,1167.0,0.1,,,,,71300.0114,71302.156182,71302.421569,71302.421569,71302.42158
1789037844.5163,timeline,2,-1,21671,1166.0,0.0,1167.0,0.123,,,,,71300.012255,71302.157756,71302.432262,71302.432262,71302.432276
1789037844.4994,timeline,3,-1,21672,1166.0,0.0,1167.0,2051.439,,,,,71302.065669,71302.155152,71302.415341,71302.415341,71302.415352
1789037844.6281,timeline,0,-1,21669,1167.0,0.0,1168.0,0.129,,,,,71302.414432,71302.523105,71302.543981,71302.543981,71302.543996
1789037844.627,timeline,3,-1,21672,1167.0,0.0,1168.0,0.079,,,,,71302.415709,71302.522037,71302.542935,71302.542935,71302.54295
1789037844.6679,timeline,1,-1,21670,1167.0,0.0,1168.0,0.092,,,,,71302.421956,71302.554109,71302.583769,71302.583769,71302.583782
1789037844.6652,timeline,2,-1,21671,1167.0,0.0,1168.0,0.102,,,,,71302.432683,71302.554497,71302.581099,71302.581099,71302.581117
1789037846.3155,timeline,0,-1,21669,1168.0,0.0,1169.0,0.152,,,,,71302.544401,71304.210873,71304.23139,71304.23139,71304.231406
1789037846.3161,timeline,2,-1,21671,1168.0,0.0,1169.0,0.124,,,,,71302.581418,71304.210838,71304.231975,71304.231975,71304.231989
1789037846.3269,timeline,1,-1,21670,1168.0,0.0,1169.0,0.105,,,,,71302.584364,71304.212358,71304.24282,71304.24282,71304.24284
1789037846.315,timeline,3,-1,21672,1168.0,0.0,1169.0,1579.344,,,,,71304.122523,71304.209888,71304.23094,71304.23094,71304.230956
1789037846.7304,timeline,3,-1,21672,1169.0,0.0,1170.0,0.091,,,,,71304.23121,71304.384969,71304.646292,71304.646292,71304.646304
1789037846.7291,timeline,0,-1,21669,1169.0,0.0,1170.0,0.153,,,,,71304.231718,71304.383362,71304.644968,71304.644968,71304.644979
1789037846.7559,timeline,2,-1,21671,1169.0,0.0,1170.0,0.117,,,,,71304.232267,71304.3851,71304.67181,71304.67181,71304.671826
1789037846.7146,timeline,1,-1,21670,1169.0,0.0,1170.0,0.129,,,,,71304.243289,71304.38517,71304.630495,71304.630495,71304.630507
1789037848.3989,timeline,1,-1,21670,1170.0,0.0,1171.0,0.091,,,,,71304.630874,71306.292638,71306.314775,71306.314775,71306.314799
1789037848.3969,timeline,0,-1,21669,1170.0,0.0,1171.0,0.193,,,,,71304.645494,71306.29254,71306.312857,71306.312857,71306.312872
1789037848.3972,timeline,2,-1,21671,1170.0,0.0,1171.0,0.116,,,,,71304.672127,71306.292585,71306.313126,71306.313126,71306.313141
1789037848.3977,timeline,3,-1,21672,1170.0,0.0,1171.0,1532.551,,,,,71306.179094,71306.292697,71306.313618,71306.313618,71306.313642
1789037848.5698,timeline,0,-1,21669,1171.0,0.0,1172.0,0.147,,,,,71306.313316,71306.465425,71306.485708,71306.485708,71306.485723
1789037848.5701,timeline,2,-1,21671,1171.0,0.0,1172.0,0.111,,,,,71306.313511,71306.465901,71306.485975,71306.485975,71306.485987
1789037848.5733,timeline,3,-1,21672,1171.0,0.0,1172.0,0.116,,,,,71306.314036,71306.466781,71306.489211,71306.489211,71306.489227
