t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,n_in,seq_len,wall_ms,cpu_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789037563.7503,collate,0,1,22080,,,,,4.0,1.0,65.056,64.928,,,,,
1789037565.7277,collate,0,1,22080,,,,,4.0,1.0,48.914,48.784,,,,,
1789037567.185,collate,0,1,22080,,,,,2.0,1.0,107.044,106.792,,,,,
1789037570.1897,collate,0,1,22080,,,,,6.0,1.0,29.523,29.436,,,,,
1789037572.3328,collate,0,1,22080,,,,,5.0,1.0,91.039,90.697,,,,,
1789037575.7234,collate,0,1,22080,,,,,8.0,1.0,36.842,36.792,,,,,
1789037577.8769,collate,0,1,22080,,,,,5.0,1.0,52.064,51.982,,,,,
1789037583.1221,collate,0,1,22080,,,,,6.0,1.0,40.963,40.856,,,,,
1789037585.0074,collate,0,1,22080,,,,,4.0,1.0,70.417,70.322,,,,,
1789037586.8168,collate,0,1,22080,,,,,4.0,1.0,51.24,51.123,,,,,
1789037588.7638,collate,0,1,22080,,,,,4.0,1.0,59.021,58.951,,,,,
1789037590.6792,collate,0,1,22080,,,,,4.0,1.0,25.933,25.892,,,,,
1789037593.3078,collate,0,1,22080,,,,,7.0,1.0,88.102,87.934,,,,,
1789037595.4907,collate,0,1,22080,,,,,5.0,1.0,45.324,45.237,,,,,
1789037598.4955,collate,0,1,22080,,,,,5.0,1.0,59.126,59.022,,,,,
1789037601.3927,collate,0,1,22080,,,,,7.0,1.0,28.347,28.184,,,,,
1789037603.0637,collate,0,1,22080,,,,,3.0,1.0,58.565,58.452,,,,,
1789037605.9198,collate,0,1,22080,,,,,5.0,1.0,71.531,71.234,,,,,
1789037608.0533,collate,0,1,22080,,,,,4.0,1.0,119.375,119.162,,,,,
1789037610.1555,collate,0,1,22080,,,,,2.0,1.0,98.707,98.486,,,,,
1789037612.988,collate,0,1,22080,,,,,3.0,1.0,35.423,35.382,,,,,
1789037615.9,collate,0,1,22080,,,,,6.0,1.0,30.672,30.55,,,,,
1789037618.2513,collate,0,1,22080,,,,,5.0,1.0,44.408,44.271,,,,,
1789037620.2715,collate,0,1,22080,,,,,4.0,1.0,20.227,20.183,,,,,
1789037623.1036,collate,0,1,22080,,,,,6.0,1.0,61.93,61.818,,,,,
1789037625.4114,collate,0,1,22080,,,,,5.0,1.0,64.901,64.75,,,,,
1789037627.243,collate,0,1,22080,,,,,3.0,1.0,41.613,41.546,,,,,
1789037630.1948,collate,0,1,22080,,,,,6.0,1.0,49.181,49.046,,,,,
1789037632.4487,collate,0,1,22080,,,,,5.0,1.0,48.14,48.036,,,,,
1789037634.2462,collate,0,1,22080,,,,,4.0,1.0,95.584,95.34,,,,,
1789037636.9357,collate,0,1,22080,,,,,6.0,1.0,56.334,56.173,,,,,
1789037639.7123,collate,0,1,22080,,,,,7.0,1.0,37.678,37.596,,,,,
1789037640.9551,collate,0,1,22080,,,,,2.0,1.0,35.786,35.719,,,,,
1789037643.7616,collate,0,1,22080,,,,,4.0,1.0,36.929,36.862,,,,,
1789037646.0547,collate,0,1,22080,,,,,4.0,1.0,39.14,39.072,,,,,
1789037649.1428,collate,0,1,22080,,,,,4.0,1.0,119.782,119.604,,,,,
1789037651.5496,collate,0,1,22080,,,,,4.0,1.0,39.146,39.006,,,,,
1789037653.5819,collate,0,1,22080,,,,,4.0,1.0,41.266,41.175,,,,,
1789037656.3206,collate,0,1,22080,,,,,4.0,1.0,141.038,140.744,,,,,
1789037657.9001,collate,0,1,22080,,,,,3.0,1.0,41.921,41.859,,,,,
1789037660.7236,collate,0,1,22080,,,,,5.0,1.0,41.278,41.152,,,,,
1789037663.1904,collate,0,1,22080,,,,,4.0,1.0,42.931,42.88,,,,,
1789037665.9019,collate,0,1,22080,,,,,5.0,1.0,54.456,54.279,,,,,
1789037668.3659,collate,0,1,22080,,,,,5.0,1.0,41.672,41.607,,,,,
1789037670.4944,collate,0,1,22080,,,,,4.0,1.0,73.038,72.914,,,,,
1789037673.1352,collate,0,1,22080,,,,,8.0,1.0,46.838,46.759,,,,,
1789037675.5444,collate,0,1,22080,,,,,5.0,1.0,83.275,83.091,,,,,
1789037677.7014,collate,0,1,22080,,,,,4.0,1.0,90.139,89.947,,,,,
1789037679.9417,collate,0,1,22080,,,,,4.0,1.0,33.729,33.582,,,,,
1789037683.1299,collate,0,1,22080,,,,,4.0,1.0,40.081,40.031,,,,,
1789037685.1811,collate,0,1,22080,,,,,2.0,1.0,37.112,37.014,,,,,
1789037688.4672,collate,0,1,22080,,,,,6.0,1.0,97.976,97.735,,,,,
1789037690.9275,collate,0,1,22080,,,,,4.0,1.0,40.508,40.415,,,,,
1789037693.5547,collate,0,1,22080,,,,,4.0,1.0,51.511,51.304,,,,,
1789037695.9051,collate,0,1,22080,,,,,6.0,1.0,40.385,40.243,,,,,
1789037697.7959,collate,0,1,22080,,,,,4.0,1.0,45.118,45.038,,,,,
1789037700.5984,collate,0,1,22080,,,,,6.0,1.0,31.904,31.781,,,,,
1789037703.0904,collate,0,1,22080,,,,,5.0,1.0,36.171,36.116,,,,,
1789037705.1546,collate,0,1,22080,,,,,3.0,1.0,191.842,191.514,,,,,
1789037707.8446,collate,0,1,22080,,,,,4.0,1.0,28.269,28.232,,,,,
1789037710.9141,collate,0,1,22080,,,,,7.0,1.0,155.43,155.029,,,,,
1789037712.2213,collate,0,1,22080,,,,,2.0,1.0,66.082,65.963,,,,,
1789037714.5751,collate,0,1,22080,,,,,4.0,1.0,62.702,62.605,,,,,
1789037715.893,collate,0,1,22080,,,,,2.0,1.0,24.413,24.339,,,,,
1789037719.557,collate,0,1,22080,,,,,6.0,1.0,50.344,50.157,,,,,
1789037721.5384,collate,0,1,22080,,,,,2.0,1.0,33.585,33.485,,,,,
1789037722.8545,collate,0,1,22080,,,,,2.0,1.0,21.196,21.175,,,,,
1789037726.6616,collate,0,1,22080,,,,,4.0,1.0,58.685,58.493,,,,,
1789037729.8206,collate,0,1,22080,,,,,6.0,1.0,85.398,85.245,,,,,
1789037731.5313,collate,0,1,22080,,,,,4.0,1.0,57.008,56.85,,,,,
1789037734.2928,collate,0,1,22080,,,,,5.0,1.0,23.626,23.568,,,,,
1789037736.7417,collate,0,1,22080,,,,,4.0,1.0,51.392,51.282,,,,,
1789037738.524,collate,0,1,22080,,,,,4.0,1.0,39.412,39.325,,,,,
1789037741.4524,collate,0,1,22080,,,,,3.0,1.0,39.233,39.112,,,,,
1789037745.0323,collate,0,1,22080,,,,,6.0,1.0,50.086,49.994,,,,,
1789037747.6926,collate,0,1,22080,,,,,7.0,1.0,23.846,23.799,,,,,
1789037749.6442,collate,0,1,22080,,,,,4.0,1.0,24.218,24.176,,,,,
1789037751.8376,collate,0,1,22080,,,,,5.0,1.0,47.027,46.902,,,,,
1789037753.7373,collate,0,1,22080,,,,,4.0,1.0,41.291,41.204,,,,,
1789037756.8669,collate,0,1,22080,,,,,5.0,1.0,58.805,58.673,,,,,
1789037759.8856,collate,0,1,22080,,,,,6.0,1.0,38.346,38.291,,,,,
1789037762.3951,collate,0,1,22080,,,,,6.0,1.0,25.922,25.894,,,,,
1789037764.5749,collate,0,1,22080,,,,,5.0,1.0,41.146,41.075,,,,,
1789037766.9439,collate,0,1,22080,,,,,6.0,1.0,38.518,38.423,,,,,
1789037768.2962,collate,0,1,22080,,,,,2.0,1.0,35.671,35.622,,,,,
1789037770.2396,collate,0,1,22080,,,,,5.0,1.0,34.918,34.878,,,,,
1789037773.2071,collate,0,1,22080,,,,,3.0,1.0,27.758,27.728,,,,,
1789037775.482,collate,0,1,22080,,,,,5.0,1.0,25.337,25.265,,,,,
1789037778.1476,collate,0,1,22080,,,,,4.0,1.0,27.162,27.128,,,,,
1789037779.4797,collate,0,1,22080,,,,,2.0,1.0,37.979,37.928,,,,,
1789037783.3298,collate,0,1,22080,,,,,7.0,1.0,50.652,50.577,,,,,
1789037785.3661,collate,0,1,22080,,,,,5.0,1.0,26.564,26.525,,,,,
1789037788.4851,collate,0,1,22080,,,,,7.0,1.0,45.487,45.401,,,,,
1789037791.0926,collate,0,1,22080,,,,,6.0,1.0,46.848,46.749,,,,,
1789037793.5965,collate,0,1,22080,,,,,7.0,1.0,55.315,55.227,,,,,
1789037795.7184,collate,0,1,22080,,,,,4.0,1.0,138.539,138.207,,,,,
1789037797.2772,collate,0,1,22080,,,,,3.0,1.0,33.059,33.019,,,,,
1789037799.2945,collate,0,1,22080,,,,,4.0,1.0,71.972,71.741,,,,,
1789037802.6328,collate,0,1,22080,,,,,5.0,1.0,44.356,44.25,,,,,
1789037805.5395,collate,0,1,22080,,,,,6.0,1.0,54.347,54.205,,,,,
1789037808.2376,collate,0,1,22080,,,,,5.0,1.0,47.936,47.87,,,,,
1789037810.0044,collate,0,1,22080,,,,,4.0,1.0,142.617,142.386,,,,,
1789037812.4957,collate,0,1,22080,,,,,5.0,1.0,152.272,152.036,,,,,
1789037814.6838,collate,0,1,22080,,,,,5.0,1.0,49.507,49.422,,,,,
1789037817.2341,collate,0,1,22080,,,,,6.0,1.0,32.881,32.835,,,,,
1789037818.6128,collate,0,1,22080,,,,,2.0,1.0,37.775,37.725,,,,,
1789037820.9529,collate,0,1,22080,,,,,5.0,1.0,84.796,84.564,,,,,
1789037823.2323,collate,0,1,22080,,,,,3.0,1.0,27.963,27.924,,,,,
1789037826.4618,collate,0,1,22080,,,,,5.0,1.0,124.644,124.45,,,,,
1789037830.1273,collate,0,1,22080,,,,,7.0,1.0,104.145,103.935,,,,,
1789037832.2476,collate,0,1,22080,,,,,5.0,1.0,50.842,50.767,,,,,
1789037834.0438,collate,0,1,22080,,,,,3.0,1.0,32.782,32.743,,,,,
1789037836.345,collate,0,1,22080,,,,,4.0,1.0,37.037,36.975,,,,,
1789037839.4705,collate,0,1,22080,,,,,4.0,1.0,54.044,53.958,,,,,
1789037841.3398,collate,0,1,22080,,,,,3.0,1.0,73.029,72.859,,,,,
1789037843.9124,collate,0,1,22080,,,,,4.0,1.0,83.147,82.992,,,,,
1789037847.5478,collate,0,1,22080,,,,,7.0,1.0,32.698,32.647,,,,,
1789037849.5459,collate,0,1,22080,,,,,4.0,1.0,57.207,57.115,,,,,
1789037851.5878,collate,0,1,22080,,,,,4.0,1.0,57.552,57.408,,,,,
1789037853.2408,collate,0,1,22080,,,,,3.0,1.0,40.913,40.856,,,,,
1789037855.3788,collate,0,1,22080,,,,,2.0,1.0,35.947,35.9,,,,,
1789037858.1269,collate,0,1,22080,,,,,4.0,1.0,83.459,83.334,,,,,
1789037861.3412,collate,0,1,22080,,,,,4.0,1.0,29.215,29.17,,,,,
1789037863.4634,collate,0,1,22080,,,,,2.0,1.0,33.813,33.778,,,,,
1789037867.1994,collate,0,1,22080,,,,,6.0,1.0,129.833,129.555,,,,,
1789037869.1997,collate,0,1,22080,,,,,5.0,1.0,49.8,49.668,,,,,
1789037871.4944,collate,0,1,22080,,,,,4.0,1.0,223.335,222.827,,,,,
1789037873.7157,collate,0,1,22080,,,,,5.0,1.0,48.668,48.615,,,,,
1789037876.7828,collate,0,1,22080,,,,,5.0,1.0,22.208,22.166,,,,,
1789037878.8647,collate,0,1,22080,,,,,4.0,1.0,33.084,33.026,,,,,
1789037881.2469,collate,0,1,22080,,,,,6.0,1.0,147.989,147.595,,,,,
1789037884.514,collate,0,1,22080,,,,,7.0,1.0,63.377,63.302,,,,,
1789037886.4056,collate,0,1,22080,,,,,4.0,1.0,22.486,22.449,,,,,
1789037888.7328,collate,0,1,22080,,,,,5.0,1.0,83.226,83.088,,,,,
1789037891.4337,collate,0,1,22080,,,,,6.0,1.0,91.384,91.208,,,,,
1789037894.0591,collate,0,1,22080,,,,,6.0,1.0,231.395,230.568,,,,,
1789037895.8975,collate,0,1,22080,,,,,3.0,1.0,77.644,77.411,,,,,
1789037898.3539,collate,0,1,22080,,,,,3.0,1.0,23.162,23.128,,,,,
1789037900.919,collate,0,1,22080,,,,,3.0,1.0,38.359,38.286,,,,,
1789037904.7478,collate,0,1,22080,,,,,8.0,1.0,87.647,87.501,,,,,
1789037906.9636,collate,0,1,22080,,,,,5.0,1.0,48.456,48.375,,,,,
1789037908.703,collate,0,1,22080,,,,,4.0,1.0,58.544,58.436,,,,,
1789037910.9233,collate,0,1,22080,,,,,4.0,1.0,99.432,99.172,,,,,
1789037913.6113,collate,0,1,22080,,,,,3.0,1.0,33.571,33.518,,,,,
1789037916.2358,collate,0,1,22080,,,,,6.0,1.0,62.391,62.16,,,,,
1789037918.8169,collate,0,1,22080,,,,,5.0,1.0,45.363,45.265,,,,,
1789037921.5496,collate,0,1,22080,,,,,4.0,1.0,109.698,109.33,,,,,
1789037923.9177,collate,0,1,22080,,,,,4.0,1.0,30.787,30.711,,,,,
1789037926.0919,collate,0,1,22080,,,,,4.0,1.0,37.744,37.699,,,,,
1789037928.7805,collate,0,1,22080,,,,,3.0,1.0,48.247,48.179,,,,,
1789037930.5723,collate,0,1,22080,,,,,2.0,1.0,29.204,29.164,,,,,
1789037932.7232,collate,0,1,22080,,,,,2.0,1.0,26.102,26.062,,,,,
1789037936.3298,collate,0,1,22080,,,,,6.0,1.0,30.859,30.81,,,,,
1789037938.3097,collate,0,1,22080,,,,,4.0,1.0,58.492,58.395,,,,,
1789037940.2949,collate,0,1,22080,,,,,5.0,1.0,43.246,43.162,,,,,
1789037942.0035,collate,0,1,22080,,,,,3.0,1.0,31.429,31.374,,,,,
1789037944.605,collate,0,1,22080,,,,,3.0,1.0,29.652,29.611,,,,,
1789037947.4434,collate,0,1,22080,,,,,5.0,1.0,25.061,25.031,,,,,
1789037949.8851,collate,0,1,22080,,,,,3.0,1.0,34.265,34.223,,,,,
1789037951.8161,collate,0,1,22080,,,,,4.0,1.0,32.655,32.569,,,,,
1789037953.6971,collate,0,1,22080,,,,,3.0,1.0,35.763,35.7,,,,,
1789037957.2203,collate,0,1,22080,,,,,4.0,1.0,33.704,33.647,,,,,
1789037959.3354,collate,0,1,22080,,,,,3.0,1.0,20.052,20.03,,,,,
1789037962.2229,collate,0,1,22080,,,,,4.0,1.0,39.331,39.273,,,,,
1789037965.0863,collate,0,1,22080,,,,,6.0,1.0,29.821,29.777,,,,,
1789037966.7723,collate,0,1,22080,,,,,3.0,1.0,35.673,35.607,,,,,
1789037968.8617,collate,0,1,22080,,,,,4.0,1.0,87.896,87.768,,,,,
1789037971.984,collate,0,1,22080,,,,,6.0,1.0,277.779,277.111,,,,,
1789037974.7671,collate,0,1,22080,,,,,6.0,1.0,134.5,134.243,,,,,
1789037977.1774,collate,0,1,22080,,,,,6.0,1.0,54.276,54.156,,,,,
1789037978.766,collate,0,1,22080,,,,,3.0,1.0,164.654,164.376,,,,,
1789037981.3054,collate,0,1,22080,,,,,5.0,1.0,40.418,40.358,,,,,
1789037984.1112,collate,0,1,22080,,,,,5.0,1.0,102.141,101.97,,,,,
1789037987.1979,collate,0,1,22080,,,,,3.0,1.0,50.479,50.382,,,,,
1789037989.3998,collate,0,1,22080,,,,,5.0,1.0,64.131,64.007,,,,,
1789037992.3879,collate,0,1,22080,,,,,7.0,1.0,32.045,31.988,,,,,
1789037994.6854,collate,0,1,22080,,,,,6.0,1.0,52.086,51.996,,,,,
1789037996.6784,collate,0,1,22080,,,,,4.0,1.0,32.135,32.027,,,,,
1789037999.3107,collate,0,1,22080,,,,,7.0,1.0,50.403,50.294,,,,,
1789038001.2292,collate,0,1,22080,,,,,4.0,1.0,56.856,56.699,,,,,
1789038003.4124,collate,0,1,22080,,,,,6.0,1.0,24.292,24.249,,,,,
1789038005.4019,collate,0,1,22080,,,,,4.0,1.0,51.027,50.959,,,,,
1789038008.8059,collate,0,1,22080,,,,,8.0,1.0,39.094,39.045,,,,,
1789038010.8305,collate,0,1,22080,,,,,5.0,1.0,46.023,45.915,,,,,
1789038012.5893,collate,0,1,22080,,,,,4.0,1.0,65.591,65.483,,,,,
1789038014.6082,collate,0,1,22080,,,,,3.0,1.0,32.558,32.508,,,,,
1789038016.4101,collate,0,1,22080,,,,,4.0,1.0,49.029,48.964,,,,,
1789038018.9555,collate,0,1,22080,,,,,3.0,1.0,40.728,40.675,,,,,
1789038021.9428,collate,0,1,22080,,,,,4.0,1.0,32.209,32.135,,,,,
1789038024.0345,collate,0,1,22080,,,,,5.0,1.0,49.473,49.38,,,,,
1789038026.4004,collate,0,1,22080,,,,,5.0,1.0,41.907,41.822,,,,,
1789038029.1301,collate,0,1,22080,,,,,7.0,1.0,46.189,46.093,,,,,
1789038030.8777,collate,0,1,22080,,,,,3.0,1.0,37.645,37.563,,,,,
1789038033.2763,collate,0,1,22080,,,,,5.0,1.0,27.585,27.542,,,,,
1789038034.8236,collate,0,1,22080,,,,,2.0,1.0,35.692,35.638,,,,,
1789038039.0445,collate,0,1,22080,,,,,8.0,1.0,51.529,51.446,,,,,
1789038041.484,collate,0,1,22080,,,,,6.0,1.0,52.915,52.774,,,,,
1789038043.1088,collate,0,1,22080,,,,,3.0,1.0,37.292,37.218,,,,,
1789038044.4628,collate,0,1,22080,,,,,3.0,1.0,28.23,28.19,,,,,
1789038047.4827,collate,0,1,22080,,,,,4.0,1.0,51.847,51.761,,,,,
1789038050.7397,collate,0,1,22080,,,,,5.0,1.0,69.405,69.279,,,,,
1789038053.295,collate,0,1,22080,,,,,6.0,1.0,109.513,109.324,,,,,
1789038055.4491,collate,0,1,22080,,,,,5.0,1.0,129.775,129.5,,,,,
1789038058.1865,collate,0,1,22080,,,,,6.0,1.0,38.995,38.906,,,,,
1789038060.9764,collate,0,1,22080,,,,,7.0,1.0,55.837,55.618,,,,,
1789038063.0341,collate,0,1,22080,,,,,4.0,1.0,253.584,252.902,,,,,
1789038065.7045,collate,0,1,22080,,,,,6.0,1.0,184.11,183.632,,,,,
1789038067.7094,collate,0,1,22080,,,,,4.0,1.0,35.512,35.475,,,,,
1789038070.0133,collate,0,1,22080,,,,,3.0,1.0,72.855,72.763,,,,,
1789036427.5179,collate,0,0,22068,,,,,2.0,1.0,57.321,57.22,,,,,
1789036429.903,collate,0,0,22068,,,,,6.0,1.0,48.181,48.07,,,,,
1789036431.8522,collate,0,0,22068,,,,,3.0,1.0,37.388,37.255,,,,,
1789036433.5317,collate,0,0,22068,,,,,4.0,1.0,24.339,24.307,,,,,
1789036435.484,collate,0,0,22068,,,,,5.0,1.0,51.841,51.759,,,,,
1789036437.5366,collate,0,0,22068,,,,,4.0,1.0,42.978,42.914,,,,,
1789036439.5828,collate,0,0,22068,,,,,5.0,1.0,51.936,51.839,,,,,
1789036441.5442,collate,0,0,22068,,,,,4.0,1.0,43.494,43.302,,,,,
1789036443.3478,collate,0,0,22068,,,,,3.0,1.0,29.367,29.32,,,,,
1789036445.0945,collate,0,0,22068,,,,,4.0,1.0,46.078,45.991,,,,,
1789036446.599,collate,0,0,22068,,,,,3.0,1.0,35.303,35.202,,,,,
1789036448.1259,collate,0,0,22068,,,,,3.0,1.0,41.551,41.072,,,,,
1789036450.4441,collate,0,0,22068,,,,,6.0,1.0,43.481,43.429,,,,,
1789036452.0301,collate,0,0,22068,,,,,3.0,1.0,27.163,27.125,,,,,
1789036454.1262,collate,0,0,22068,,,,,5.0,1.0,50.174,50.06,,,,,
1789036456.5839,collate,0,0,22068,,,,,5.0,1.0,35.999,35.945,,,,,
1789036458.587,collate,0,0,22068,,,,,4.0,1.0,27.809,27.769,,,,,
1789036461.1011,collate,0,0,22068,,,,,6.0,1.0,49.875,49.797,,,,,
1789036462.6053,collate,0,0,22068,,,,,3.0,1.0,42.455,42.397,,,,,
1789036464.7876,collate,0,0,22068,,,,,4.0,1.0,37.061,36.989,,,,,
1789036467.5626,collate,0,0,22068,,,,,7.0,1.0,32.838,32.775,,,,,
1789036470.3011,collate,0,0,22068,,,,,6.0,1.0,28.638,28.601,,,,,
1789036473.3512,collate,0,0,22068,,,,,6.0,1.0,46.799,46.747,,,,,
1789036474.7162,collate,0,0,22068,,,,,3.0,1.0,36.744,36.684,,,,,
1789036477.0155,collate,0,0,22068,,,,,3.0,1.0,47.065,47.007,,,,,
1789036479.8549,collate,0,0,22068,,,,,4.0,1.0,57.377,57.285,,,,,
1789036482.8246,collate,0,0,22068,,,,,7.0,1.0,48.398,48.337,,,,,
1789036485.2671,collate,0,0,22068,,,,,6.0,1.0,31.198,31.159,,,,,
1789036487.0778,collate,0,0,22068,,,,,3.0,1.0,26.231,26.135,,,,,
1789036490.1424,collate,0,0,22068,,,,,5.0,1.0,46.265,46.203,,,,,
1789036492.795,collate,0,0,22068,,,,,4.0,1.0,45.076,45.014,,,,,
1789036496.5709,collate,0,0,22068,,,,,6.0,1.0,48.271,48.197,,,,,
1789036498.7591,collate,0,0,22068,,,,,6.0,1.0,21.474,21.463,,,,,
1789036500.8969,collate,0,0,22068,,,,,5.0,1.0,43.385,43.277,,,,,
1789036502.9157,collate,0,0,22068,,,,,5.0,1.0,58.335,58.176,,,,,
1789036504.7923,collate,0,0,22068,,,,,3.0,1.0,35.152,35.098,,,,,
1789036507.9803,collate,0,0,22068,,,,,5.0,1.0,46.704,46.593,,,,,
1789036509.8608,collate,0,0,22068,,,,,4.0,1.0,48.918,48.83,,,,,
1789036512.07,collate,0,0,22068,,,,,5.0,1.0,51.83,51.715,,,,,
1789036513.8606,collate,0,0,22068,,,,,5.0,1.0,33.279,33.203,,,,,
1789036517.1357,collate,0,0,22068,,,,,5.0,1.0,24.224,24.153,,,,,
1789036520.3874,collate,0,0,22068,,,,,7.0,1.0,48.909,48.798,,,,,
1789036522.3488,collate,0,0,22068,,,,,4.0,1.0,66.837,66.73,,,,,
1789036524.3692,collate,0,0,22068,,,,,5.0,1.0,64.188,64.069,,,,,
1789036526.2279,collate,0,0,22068,,,,,3.0,1.0,94.138,93.878,,,,,
1789036528.4029,collate,0,0,22068,,,,,4.0,1.0,43.583,43.4,,,,,
1789036531.9213,collate,0,0,22068,,,,,6.0,1.0,50.959,50.867,,,,,
1789036533.5288,collate,0,0,22068,,,,,3.0,1.0,31.007,30.951,,,,,
1789036535.4819,collate,0,0,22068,,,,,3.0,1.0,35.168,35.121,,,,,
1789036537.8515,collate,0,0,22068,,,,,4.0,1.0,45.848,45.769,,,,,
1789036541.1629,collate,0,0,22068,,,,,6.0,1.0,76.931,76.766,,,,,
1789036543.3079,collate,0,0,22068,,,,,5.0,1.0,55.329,55.259,,,,,
1789036544.9388,collate,0,0,22068,,,,,3.0,1.0,40.19,40.116,,,,,
1789036547.2412,collate,0,0,22068,,,,,5.0,1.0,24.491,24.472,,,,,
1789036550.3152,collate,0,0,22068,,,,,7.0,1.0,215.185,214.751,,,,,
1789036552.8617,collate,0,0,22068,,,,,6.0,1.0,32.287,32.245,,,,,
1789036555.0243,collate,0,0,22068,,,,,5.0,1.0,21.609,21.49,,,,,
1789036557.1004,collate,0,0,22068,,,,,5.0,1.0,59.108,59.005,,,,,
1789036558.7852,collate,0,0,22068,,,,,3.0,1.0,60.978,60.756,,,,,
1789036562.028,collate,0,0,22068,,,,,6.0,1.0,119.733,119.435,,,,,
1789036564.7615,collate,0,0,22068,,,,,4.0,1.0,118.141,117.853,,,,,
1789036566.4986,collate,0,0,22068,,,,,2.0,1.0,410.976,409.719,,,,,
1789036569.5563,collate,0,0,22068,,,,,5.0,1.0,56.991,56.869,,,,,
1789036572.2307,collate,0,0,22068,,,,,6.0,1.0,48.447,48.371,,,,,
1789036575.0154,collate,0,0,22068,,,,,5.0,1.0,63.681,63.572,,,,,
1789036576.9455,collate,0,0,22068,,,,,4.0,1.0,29.045,28.835,,,,,
1789036580.171,collate,0,0,22068,,,,,6.0,1.0,110.777,110.492,,,,,
1789036581.9822,collate,0,0,22068,,,,,3.0,1.0,60.982,60.855,,,,,
1789036584.5978,collate,0,0,22068,,,,,5.0,1.0,209.207,208.822,,,,,
1789036586.8527,collate,0,0,22068,,,,,5.0,1.0,107.475,107.184,,,,,
1789036589.2612,collate,0,0,22068,,,,,4.0,1.0,51.047,50.933,,,,,
1789036592.3466,collate,0,0,22068,,,,,7.0,1.0,33.856,33.803,,,,,
1789036594.0611,collate,0,0,22068,,,,,4.0,1.0,31.617,31.505,,,,,
1789036596.6413,collate,0,0,22068,,,,,3.0,1.0,38.669,38.579,,,,,
1789036598.9273,collate,0,0,22068,,,,,4.0,1.0,39.714,39.633,,,,,
1789036602.125,collate,0,0,22068,,,,,6.0,1.0,81.819,81.697,,,,,
1789036604.4814,collate,0,0,22068,,,,,5.0,1.0,56.303,56.206,,,,,
1789036606.7376,collate,0,0,22068,,,,,5.0,1.0,29.005,28.943,,,,,
1789036608.7312,collate,0,0,22068,,,,,4.0,1.0,47.086,46.912,,,,,
1789036611.4791,collate,0,0,22068,,,,,5.0,1.0,99.764,99.455,,,,,
1789036613.6911,collate,0,0,22068,,,,,4.0,1.0,36.467,36.424,,,,,
1789036616.9257,collate,0,0,22068,,,,,4.0,1.0,203.56,202.968,,,,,
1789036619.4404,collate,0,0,22068,,,,,6.0,1.0,63.911,63.8,,,,,
1789036620.9374,collate,0,0,22068,,,,,3.0,1.0,25.823,25.773,,,,,
1789036623.8965,collate,0,0,22068,,,,,4.0,1.0,81.937,81.668,,,,,
1789036626.3264,collate,0,0,22068,,,,,5.0,1.0,48.479,48.384,,,,,
1789036628.8855,collate,0,0,22068,,,,,4.0,1.0,34.594,34.51,,,,,
1789036631.3493,collate,0,0,22068,,,,,3.0,1.0,92.067,91.845,,,,,
1789036633.65,collate,0,0,22068,,,,,3.0,1.0,46.557,46.489,,,,,
1789036635.4164,collate,0,0,22068,,,,,4.0,1.0,36.538,36.473,,,,,
1789036638.012,collate,0,0,22068,,,,,3.0,1.0,88.074,87.627,,,,,
1789036640.2467,collate,0,0,22068,,,,,5.0,1.0,47.319,47.234,,,,,
1789036641.7582,collate,0,0,22068,,,,,3.0,1.0,32.323,32.144,,,,,
1789036644.1078,collate,0,0,22068,,,,,5.0,1.0,44.483,44.204,,,,,
1789036646.8117,collate,0,0,22068,,,,,5.0,1.0,41.621,41.499,,,,,
1789036648.9399,collate,0,0,22068,,,,,5.0,1.0,67.558,67.34,,,,,
1789036651.6492,collate,0,0,22068,,,,,4.0,1.0,22.543,22.517,,,,,
1789036655.0552,collate,0,0,22068,,,,,6.0,1.0,44.012,43.962,,,,,
1789036658.0847,collate,0,0,22068,,,,,7.0,1.0,192.025,191.687,,,,,
1789036660.2695,collate,0,0,22068,,,,,5.0,1.0,24.778,24.742,,,,,
1789036662.6166,collate,0,0,22068,,,,,5.0,1.0,49.402,49.332,,,,,
1789036664.8884,collate,0,0,22068,,,,,6.0,1.0,84.332,84.184,,,,,
1789036666.8118,collate,0,0,22068,,,,,4.0,1.0,72.679,72.449,,,,,
1789036669.1302,collate,0,0,22068,,,,,5.0,1.0,82.824,82.686,,,,,
1789036671.0582,collate,0,0,22068,,,,,4.0,1.0,42.917,42.774,,,,,
1789036674.0251,collate,0,0,22068,,,,,5.0,1.0,30.372,30.282,,,,,
1789036676.9763,collate,0,0,22068,,,,,7.0,1.0,289.378,288.509,,,,,
1789036678.8021,collate,0,0,22068,,,,,5.0,1.0,62.026,61.917,,,,,
1789036681.6651,collate,0,0,22068,,,,,8.0,1.0,72.913,72.803,,,,,
1789036683.2745,collate,0,0,22068,,,,,2.0,1.0,42.435,42.378,,,,,
1789036686.0323,collate,0,0,22068,,,,,5.0,1.0,41.575,41.518,,,,,
1789036688.8546,collate,0,0,22068,,,,,5.0,1.0,266.654,266.157,,,,,
1789036690.4664,collate,0,0,22068,,,,,2.0,1.0,68.302,68.194,,,,,
1789036693.299,collate,0,0,22068,,,,,2.0,1.0,53.606,53.518,,,,,
1789036696.1382,collate,0,0,22068,,,,,4.0,1.0,55.63,55.449,,,,,
